id,rating,review_text
22,5,"Perfectly balancing tension with wackiness, this stranger-than-fiction (mostly) true story is expertly planned and executed. You don’t need to know much historical context at all to follow the story, which I very much appreciated. Ben Affleck is great as the star, but he also does a great job directing, drawing some really nice parallels and effectively building suspense. Though some of the details of the story have been embellished for the sake of the film, the spirit of the truth is fully captured and explored. There are a lot of characters but each feels real and fleshed with a lovely attention to detail."
23,0.5,"Filme fraco, o roteiro é fraco, o elenco é bacana, o filme parece que teve cenas desinteressantes mas nao cenas ruins, mas o filme nao trouxe uma certa relevância para o filme. Mas eu não digo que é um filme ruim, mas a atuação do ben affleck deu uma leve salvada no filme."
24,1,"Yet another Hollywood movie that takes Canadian history and minimizes or downplays its significance for American glory. Like former President Jimmy Carter said ""first of all, it’s a great drama.... The other thing that I would say was that ninety per cent of the contributions to the ideas and the consummation of the plan was Canadian. And the movie gives almost full credit to the American C.I.A."" If it was just this movie, then whatever. But Canada's almost been erased out of history by this point, and that's sad considering its massive contribution to world security and safety."
25,4,"Argo strikes me as a standard Hollywood-Thriller. It is engaging and entertaining, based on a true story, yet quite different from that actual story. However, the movie left zero imprint upon me. I would have expected more from a ""Best picture""."
26,5,It’s hard to make a political thriller this complex yet understandable.
27,2.5,"This film is extremely overrated. Whilst it's well done with the cast and camera, there just isn't enough to keep you interested, especially for 2 hours. You care little for the six people trying to get out, as you know nothing about them. The film never makes you feel on the edge of your seat until a few minutes at the end. No use of surround sound, very little action. Average film"
28,4,"Special Effects: 1,0/Sound Effects: 1,0/Acting: 1,0/Story: 1,0"
29,4,"No puedo comenzar sin antes comentar que me resulta muy mortificante cuando algo standard termina siendo inmerecidamente ovacionado por la crítica. Es algo que sólo habla del harto conocido poder de la maquinaria publicitaria de los grandes estudios. Argo es un film bastante bueno, no cabe duda, muy bien dirigido, estupendamente actuado e impecablemente producido, pero cuando hay tanto esfuerzo en vendernos que es la octava maravilla o el mejor film del año, es natural que crezcan las expectativas, y la verdad es que no es para tanto. Como film de suspenso, Ben Affleck logra su cometido cabalmente: el ritmo va en un crescendo lento pero seguro, y desemboca en una escena climática muy bien lograda. Como film histórico, también hay que destacarlo: hay un evidente esfuerzo de investigación y producción, y el resultado es pulido, redondo. La historia, más allá de estar basada en hechos reales, está muy bien manejada, y como espectador aprecio muy particularmente el que no se haya caído en el patrón maniqueísta habitual de las grandes producciones que suelen endiosar a ""los buenos"" y ridiculizar a ""los malos"". Los personajes, más bien, son dotados de cierta multidimensionalidad humana, aunque aquí hay que acotar que la construcción de los caracteres principales se queda algo corta y carece de profundidad: algunos brochazos de sensibilidad para humanizar al personaje central se quedan a medio camino, más como interrupciones innecesarias a la trama que como parte de la misma, y el resto de los personajes quedan inexplorados, como actores descontextualizados en una coyuntura aislada. Hablar de la dirección de Ben Affleck sólo sirve para aumentar la insatisfacción: sí, es una película bien dirigida, pero no, no hay un aporte extraordinario o digno de mención singular. Hay una absorción bastante eficiente de los elementos más característicos del cine de suspenso, pero no hay planteamientos nuevos ni fuera de lo corriente. Los créditos finales son, tal vez, la parte más interesante y a la vez más irritante, un guiño a la naturaleza histórica del film que se convierte en suerte de llamado de atención al espectador: ""¡Miren lo que logramos, aplaudan!"". E incluso entonces, no es nada que no hayamos visto antes. Sin embargo, no lo tomen a mal, es una buena película. Es lo que debería ser el standard de las películas de suspenso: historia bien hilvanada, producción esmerada, breve pero contundente (y la brevedad se aprecia mucho más en un año plagado de filmes interminablemente largos). Sólo hay que manejar las expectativas, porque no es lo que nos han vendido, y pasará al olvido con gran facilidad."
30,4.5,Great script and direction that make everything seem real and still maintain the grace and unrealistic things of a good movie plot.
31,4.5,Can Americans stranded in post-revolution 1979 Iran be got out alive?
32,0.5,"I started out as the most patriotic man in town, but by mid into the movie, I was so bored, I started just wanting the Iranians to shoot those motheclukkers and get it over with."
33,5,"Unbelievable! Riveting! Talent abounds in this epic flick about a crisis that happened when I was six years old. A rare gem. An exceptional glimpse into the look and feel of Iran in the late 70's early 80's. The historic accuracy, the best acting that Ben Affleck has ever done in my opinion, confident, subtle .... he nailed it. The Direction was impeccable. The little details, the way the story unfolds, his son's phone call, the nostalgia, the flawless sequencing from stories told within stories. The camera angles essential to build anticipation, urgency and suspense. I am truly blown away. Hopefully he does more like this. I am catching up on the years I fell asleep while pregnant on the couch and missed some really important movies. This was one of them and it did not disappoint! Thank you."
34,5,"Wow. Amazing story. Even more amazing, considering that it's based on facts!"
35,2,"I will never forgive the producers of his movie for their untruths regarding this incident. The Canadian embassy put all of their staff at risk of death to provide the safety to all the Americans and provide phoney Canadian passports so all of the Americans could get out of Iran. It was not the CIA who rescued the Americans, it was Canada. So much for gratitude!!!"
36,4.5,"The caution, determination and the attention to details that put Affleck in his movies is amazing, no matter how many times you saw this movie, it always stresses you up. And the couple of Alan Arkin and John Goodman is priceless."
37,5,The tension is palpable. This is more meaningful since I first learned of the background from The International Spy Museum.
38,4,"The 2012 Academy Award winner for Best Picture is an absolutely remarkable true story that proves beyond a shadow of a doubt that truth is stranger than fiction. Affleck's third directorial effort is remarkably self-assured, often thrilling and suspenseful and quite adept in balancing a number of storylines simultaneously. The climax of this film that takes place at an airport is extraordinary. Do I think it deserved Best Picture? No. Although it's really close. What hurt the film for me and keeps it from being an all time classic is an issue involving the tone of the scenes involving Goodman and Arkin. I dreaded pretty much every scene involving these characters and their overly comic portrayals. They felt to me totally out of place and hindered the beautifully dramatic and tense moments that most of the film succeeded in building. Ironically enough, Arkin is the one performance here that garnered Oscar attention. Thankfully there's not a whole lot of screen time dedicated to this part of the plot, but it's enough where it puts a dent in the car door. Scenes involving Affleck's estranged wife and son also aren't the strongest here. But what is done well is done remarkably well, and it's a very impressive film. With a little tweaking and editing, it coulda been a contender. But it's still a wonderfully entertaining and fascinating movie."
39,4,Half star less because of thin character building. But great story
40,4.5,"Argo is an intense and gripping political thriller, skilfully directed by Ben Affleck. The film's captivating storytelling, tense atmosphere, and solid performances make it a riveting cinematic experience that keeps you engaged until the very end."
41,5,"I did not know much about this movie. I also anticipated that I would not like it. I was very wrong. Argo stands mighty and tall in suspense, thrill, and intrigue. Ben Affleck actually does an outstanding job of giving a beat to the heart of this truly wild story in American history. I still cannot believe this all really happened. The editing is absolutely on-point, never missing a beat. The cast together does a great job. The movie also managed to make me kick the bed beside me as I tensed up and clutched my fists, eager to know what was going to happen next. I was totally enthralled, the movie had me. I believe it deserved Best Picture. My brother fell asleep…"
42,5,"""Sir this is the best of our bad solutions..."" A classic!"
43,4.5,"Ben Affleck's best work as either an actor or director. A taut, tense thriller that takes some liberties from it's true life story but is thoroughly entertaining."
44,4.5,A surprising hit that I find myself coming back to
45,4,Great movie. Worth the watch. Didn’t want to step away for anything
46,3,"Whether it's accurate or not, this film retained thrills from start to beginning. Reality is definitely bolder than fantasy. Film for West made by US."
47,5,"The best movie ever made! With the best casting ever done in a movie! Plus, the best directing from Ben Affleck! Also, the best movie screenplay ever adapted! And the best editing ever done in a movie!"
48,4.5,"Yeah, this is better than CATS."
49,5,Really loved this action packed movie and it's so crazy it's based on a true story - these movies seem to be the best!
50,4.5,I saw John Goodman in the trailer and I love John Goodman so I watched the movie. It did not disappoint! All of the actors in this film were excellent!
