id,rating,review_text
16,5,"Asghar Farhadi's 2011 drama, A Separation, is an exercise in building empathy. The viewer is presented with various layers of conflict that separate people. Gender and class are divisive factors here. The film raises a series of moral problems. At various points the viewer might feel tempted to take sides, but as the facts fully emerge, it becomes clear that everyone has a good reason for their actions, no matter what mistakes they make. In the film's opening scene, we see a husband and wife facing a family court judge. They are sat together, yet hardly look at one another, reflecting their apartness. Simin (Leila Hatami) has filed for divorce from Nader (Peyman Moaadi), her husband of 14 years, and yet she says that he is a ""nice, decent person"". The breaking point is Nader's father (Ali-Asghar Shahbazi). Simin wishes to leave the country. Nader had previously agreed to this, but his father has Alzheimer's, and he wishes to care for him. ""Does he know that you're his son?"" asks Simin. ""I know he is my father,"" Nader replies. She cannot get a divorce because her reasons are not considered good enough. Nader is not an addict; he does not beat her; he is not failing to provide for her. She cannot take Termeh with her if she leaves Iran. ""Judge, I've come here for you to solve my problem,"" complains Simin. The judge responds, ""I'm the judge and I'm saying that your issue is small."" ader needs a carer to look after his father while he is at work. He accepts Razieh (Sareh Bayat), a pious woman who struggles with the job, partly due to her being pregnant. She often wraps herself in her headscarf as if to comfort or protect herself. Razieh is not sure whether it is a sin for her to change a man's clothes. At one point the old man wanders off on his own, and she has to dodge between traffic to reach him. Matters reach a crisis when Nader comes home early to find Razieh absent, and his father lying on the floor. There is evidence that Razieh has tied him to the bed. He roughly throws the protesting Razieh out of the house, and she falls over. Soon after he learns that she has lost her child. Why did Razieh tie up Nader's father and leave the house? Did Nader know that Razieh was pregnant? Was Razieh's miscarriage due to her treatment at the hands of Nader? Why does Simin not leave the country as she said she would? And why does Termeh choose to live with her father, and not her mother? Asghar Farhadi slowly reveals the information that will answer these questions with the skill of a mystery movie writer. In the process he establishes the first of many areas of separation in the film – the separation of truth from lies. A Separation shows us the importance of being truthful, but also the many good reasons why a number of characters choose to conceal the truth from others. To tell the truth may have disastrous consequences for some of the characters here. Yet it is only when we learn the truth that we can have full understanding and compassion for others. Nonetheless when the truth arrives, it is shattering – literally. We see broken glass, indicating that one person is unhappy with the outcome. The characters are often physically separated. They view each other through doorways and windows. Farhadi often places objects in front of the camera, even when this blurs the camera view. Termeh often views the action through a door or window. She is excluded from making any of the decisions concerning her parents until the end of the movie when she is finally empowered to make an important choice. Farhadi creates a naturalistic effect with the use of handheld cameras. The film has no music score during the action. Instead Farhadi trusts that the story is of enough interest for intelligent viewers to be appreciated for its own sake. A Separation is essentially a humanistic work. Religion may motivate the characters, but there is no overbearing piety. The film's appeal and its poignancy lies in seeing how its flawed but well-meaning characters seek to find the best outcome for themselves that their society allows. I wrote a longer appreciation of A Separation on my blog page if you would like to read more: https://themoviescreenscene.wordpress.com/2023/10/01/a-separation-2011/"
17,5,Watching it multiple times will reveal its greatness more!
18,5,The best international movie ever made! With the best movie screenplay ever written!
19,5,"Set in Tehran, a young Iranian couple find themselves in front of a magistrate in order to facilitate a separation, not because of a lack of love or an infidelity, but due to a moral dilemma. She wants to take advantage of an expiring visa and have the family move out of Iran in order to give her daughter a better opportunity at life. He feels that he is unable to leave due to his obligation to take care of his elderly father who suffers from Alzheimer's, all of which leads to an unimaginable chain of events. Asghar Farhadi's A Separation is a film filled with characters who struggle to do what they believe is the right thing to protect their interests and their families. It is compelling throughout, filled with believable dialogue and scenarios, naturalistic acting, effective handheld camerawork, and an ending that will break even the hardest of hearts. There is nothing else out there quite like A Separation, arguably Farhadi's finest film."
20,4,"Come sempre, Farhadi riproduce in maniera semplicemente perfetta uno spaccato della sua società; senza nessun tipo di difetti riesce a creare personaggi veri e completi; con pregi e difetti, ognuno diverso e ognuno totalmente credibile. Pur non conoscendo la cultura del paese, è impossibile con comprenderlo a pieno in tutte i suoi dettagli, i suoi pregi e i suoi difetti. Oltre a questo; Farhadi riesce come pochi a prendere una storia di vita ordinaria e a renderla sublime per gli innumerevoli dettagli che compongono il quadro fino a renderlo meraviglioso. Un regista pazzesco che col passare degli anni si è guadagnato il rispetto del mondo del cinema."
21,5,"Feel that? That's the combination of moral grayness and empathy washing over you. The response that A Separation may give you certainly doesn't trend towards ""warm and fuzzy"", but even if it's uncomfortable there is no denying its power. I love tough films about human nature that deal with complex characters, they're the best; this 2011 Iranian film by Asghar Farhadi revels in its tough decisions, crafting a vitriolic and devastating (yet entirely plausible) modern-day conflict between people that each retain a bit of kindness and cruelty in themselves. Nobody in the film is explicitly evil, they are the culmination of their past experiences, present circumstances, and personal desires, the embodiment of the phrase ""people are not against you, they are for themselves"". Actions taken measure individual benefits against the risk of harm to others, or emerge out of simple, irrational emotion or personality flaws; take for example, Razieh (Sareh Bayat) facing limited time to take care of her daily tasks, and deciding to leave her senile patient alone and tied to a bed for some time. Nader (Moaadi), the patient's son, comes home and sees a cruel act and a broken promise, while Razieh thought of it as an unfortunate necessity as a result of her financially unstable household. Thus, every conflict is a battle of perspective and circumstance rather than objective right vs. wrong. From this potent foundation, Farhadi builds a sweeping story that expands from base human nature to a portrait of modern society in Iran, focusing on the state of social and religious influences as well as class conflict and disconnected government influences. Along the way we keep this claustrophobic, uncomfortable perspective that lets even small confrontations loom large, creating a consistently taut atmosphere that never lets you turn away. And yet, it doesn't feel like there is a moment wasted here, as the story builds organically and in a compelling manner. Despite any cultural divides, I was absolutely absorbed in the screenplay, the performances, and the outcome. And random note, this is the first film where I've seen someone with the title of 'Investor' in the opening credits. And that's every movie from every edition of the 1,001 Movies You Must See Before You Die released to date! Going out on a high note. (5/5)"
22,5,"Having seen a fair fee Iranian films, it was time to explore the most critically acclaimed. It more than lived up to expectations. A twisting, turning drama but always realistic. Brilliant acting and a story that punches hard in multi faceted ways. So much going on but none of it rushed and all inter related. It's a bit of a cinematic masterpiece."
23,4.5,"I saw this fascinating Iranian film called ""A Separation"". It won a Golden Globe for best foreign film in January (2012) and is nominated for an Academy award. ""This is a gritty movie that can described as both slow paced yet riveting. It touches on the human need to express their will. It becomes a study of human foibles and the impossible subtle lies they create that then start to define themselves. It is a story about Simin (wife) who begins the divorces proceeding to both force the husband Nader to leave the country for a freer environment for their daughter but more importantly having the need for Nader to fight to keep her home (she moves out). This creates problems for Nader who has a father who has dementia so must hirer a housekeeper Razieh who is pregnant. Then one day Nader notices that Razieh improperly cares for his father, anger spills over which leads to he-said-she-said machinations. This slice of life film presents you with a variety of human mistakes but does not preach. Then it overwhelms the family by the specifics of a legal case that grows pricklier as the movie goes along. The lies build which ultimately causes major mental anguish in their 12 year old daughter Termeh who not only must deal with the lies but must make a terrible choice of deciding between staying with the father or mother. This is not your typical film and a surprising choice for winning awards. However, the film presents us with the turmoil that anyone of us could find ourselves in within our daily lives. That is what makes it both simply yet riveting."""
24,5,"This movie shows that our problems are not limited to the United States. It is morally complex, suspenseful and captures the messiness of divorce with insight and intensity. Simple on a narrative level yet. morally, psychologically, and socially complex it succeeds in bringing Iranian society into focus in a way no other film has done."
25,4.5,Very good movie. Very down to earth.
26,4.5,"There are a number of all-too-common but inherently present issues to take from this movie; the dangers of bull-headed self-righteousness; the refusal to be conciliatory; the damage done to children when they lose the only family they've ever known; what desperation can drive us to do or become. Then there's the loss not just of an 'innocence', but the loss Termeh feels here as she loses real faith in her father's character; his credibility. The father gives a strong impression of a man who was once much more than he is now- a cynical, unhappy man, always ready with excuses for his failings or someone else to put it on. And Farhadi uses class status, poverty, and the paralyzing effects of religious zealotry as further aspects of life that can be bring out the worst of us, or leave us seemingly (literally?) helpless. Farhadi's screenplay and direction are at a master's level here. The dialogue is highly detailed (how did he know she got the number if he didn't hear them talk?) but still so natural and arresting. The acting is equal to the level of writing and directing. Bayat is the very image of the helpless, desperate victim arrested by the sway of zealotry and poverty. Maadi and Hosseini are equally great as loving family men who are undone by righteousness, anger, and a refusal to see/accept how their actions damage others. Shahbazi as the elderly father with dementia seems all too real, authentic. But none of them are better than Sarina Farhadi as Termeh, the moral heart of the film. One simply cannot be a warm-blooded sentient being and not feel her torment, disappointment and fragility. 4.5 stars"
27,5,"A Separation is a great film that helps the audience empathize with imperfect people. The main characters all had a virtue when taken to an extreme became a vice. The wife, Simin, is pragmatic, but this leads her to looking for expedient solutions to problems (such as the inciting incident of her seeking a divorce for practical, rather than emotional, reasons), which leads to problems for herself and others down the line. The husband, Nader, is proud, which leads to him embracing Pyrrhic victories. Razieh is devout, but can't fathom how to react when hypothetical injunctions in her religion clash with the real world. Her husband, Hojjat, is also over-proud, but whereas Nader's pride is a luxury on top of his other advantages, Hojjat's pride is all he has, and can't see how he is acting despicably to hold on to it. The performances feel natural, and the characters' actions, thus the plot, stem from their personalities. The only thing I didn't like was the handheld camera, which always takes me out of a film as I imagine the person pretending to struggle to hold on to the camera and making the movie look unnecessarily sloppy. That was one artistic decision that didn't work, in my opinion, in an otherwise excellent film."
28,5,"A masterpiece.. The actors weren't acting, it was simple and real."
29,4.5,One of the best movies showing the Middle Eastern perspective. Do not hesitate to watch it!
30,5,Perfection. There are few movies that we can truly call masterpieces and this is near the top of the list.
31,5,"Brilliant and beautifully done. What a masterpiece in portraying the intensity of the human condition. It does NOT need guns, bullets, epic car chase scenes nor the threat of a nuclear bomb to make a movie a nail biter. The stark and brutal realities of every day life, with no embelishment, is more than enough. A pivotal perspective here is that of Termeh's. In her eyes, it begins with many of the idealizations which an 11 yr old girl would have. Her encounter with each parent reveal much of the character of both adults while also revealing hers. The innocence of her questions and observations as she tries to find what truth is, what loyalty and love are, the value and meaning of choice and freedom and realities of practice the freedom to choose, are so poignantly depicted. Everyone of us can relate to that singular event when we felt the silent anguish as the bubble of innocence breaks into a million pieces. It was moving to see the depth of self-condemnation, victimization and projection which runs amok in a mind that is enslaved to the morays, culture and religion in which one belongs to. The quality of life we experience is protracted and painful when we are unable to recognize our own inner divinity; slavery is when we are asleep to our inherent innocence of being. To look outside of ourselves for salvation, redemption and validation take us to never ending dark pits of guilt and despair. No amount of fixing the outer condition (through lies or smashing windshields or working long crazy hours while pregnant) will address the inner condition. The couple Razieh and Hodjat showed this truth. This condition they are in is NOT unique to the Muslim faith; it goes across the board. The dogma preached is that if one practices strict adherence to the tenets of their faith, it insures the safety and well-being of those they love. The irony is of course, this fallacious illusion is perpetuated ad nauseum even WHILE there are plenty of examples of devout practioners of who were NOT shielded from the same things all these spiritual practices are meant to allay. I loved how the women, who had many different loyalties, kept finding themselves come together to bridge the steadily growing fracture and violence threatening to consume them all. They are, of course, each contributory to all that was unfolding. The motivations of each character are so successfully fully fleshed out that it is clear there are no good guys or bad guys, no saint and no sinner. Every part supports every other part in making the whole picture play out the way that it does. Again, what a masterpiece."
32,5,One of the true greats of our time.
33,5,"One the finest films I've seen in awhile. The mature and complex relationships intertwined with culture and religious beliefs present a fertile landscape for this narrative. A complex home situation fosters an event that fuels a series of events. Without providing spoilers, the husband struggles to care for his ailing father ( Alzheimer's) with little help from his wife. Their 11 yr-old daughter offers a steadying presence while she concentrates on her studies"
34,4,The plot moves from daily life to a complex situation. Watch it!
35,5,An absolute masterpiece
36,4.5,دراما إيرانية أمكنت أن تعرض عددا من المعضلات الأخلاقية في حبكة مشوّقة
37,4,"This is the kind of film where nothing seems amazing, everything feels so natural and normal, but suddenly you find yourself in a complex and unique journey. A separation is the story of Nader and Simin, a marriage of 14 years that now face the divorce request by the female partner because she wants to get out of the country with the hole family, but her husband would not leave Iran due to his father's serious dementia. They have a pre-adolescent girl who has to deal with this situation, and decide after all which parent she wants to live with. Asghar Farhadi directs, writes and produces this wonderful piece of art set in the mordern-day Iran and that is an important factor due to progress that we have seen in the last years in Islamic countries. As the story goes on we see how modernization in social aspects have arrived to Iran and how the people deals with it, but also how traditional they remain even for legal issues. We do not see this movie as a technical achievement of course, that was not the intention and neither was to make a symbolic complex film that would have different interpretations, as far as we know those are not the reasons why Farhadi made A separation. The whole idea is supported by an outstanding screenplay, every dialogue and every line are so powerful and well written, in particular the discussions of our two main characters and the conflict that involves Nader. The cast is simply the best not only our four starring actors, yes, four, but also the children are superb, we can feel with them, either is sadness or fear they are always believable. And that end, oh my god that end scene it just defines the title that is really important through the whole film because our two main characters always feel separated, distant and where they are together there are no happy moments, everything is a conflict. For me is the movie of the decade, all in it works in a perfect way, I felt delighted from that great first scene to that monumental final shot. It is so refreshing to see something from another culture completely different and feel so attached to it, Cinema is a universal language that make us feel alive and A separation is the living proof for that. 10/10"
38,4,"Terrific performances deliver an ailing separation case whereas egoism outweighs humanism as the argument proved solid points for and against one another, even though missing some pivotal information to further investigate. Meanwhile, it's adjunct to another plot the case has brought in as some sort of final test to finalize any indication in the morally complex direction. This is all surrounding the perspective of the young victim being most affected when dealing with the stress from the resulted strained hardship to see her parents in truer lights while also splitting her world into two. Sounds messy like any end of long marriage as it gets more complicated between moral and cultural values, but it was all handled very well in an organized fashion. (B+)"
39,3,Intense and bitingly real.
40,4.5,"While this film might seem slow and tedious to get through, I found myself unwilling to turn it off and was emotionally invested in every single character, something I don't find myself doing often. A Separation weaves a mystery that is entirely believable to fit in our world, and that makes it all the more compelling. This is a film that has really stuck with me, and creates empathy that I think many Americans today need to experience."
41,4,"A morally complex, engrossing, and well-acted drama."
42,5,This is one of the best movies i've ever seen.
43,4,"A Separation is a story that starts simply enough as a domestic drama, but as things escalate it becomes much more. I always find it interesting when a film explores how mundane events can snowball into something serious, and this film shows a great example of the compounding effect one simple decision can create. I was riveted as the plot progressed because they managed to keep enough details from the viewers, so we never quite knew the truth. Eventually the film devolves into a prolonged legal battle, and even though the Iranian legal system is slightly different from our own, it still had all the excitement that I love out of courtroom dramas. In fact, there was some simplicity to this court proceeding that I found delightful. (Perhaps the absence of lawyers helps.) There were twists and turns, bold lies, and emotional pleas to the judge. This all made for a movie that worked much better for me than I expected after the slow setup in the early scenes. What I always find amazing is when a film is able to shift my opinions of the characters over time, without completely rewriting them. The personalities of the characters in A Separation never changed one bit, but each time something more would be revealed, I would reconsider how I felt about the people involved. There are no clear villains or heroes in this story, because it feels like real life. Instead, each character is doing what they think is right, and whether they are actually in the right or in the wrong is in the eye of the beholder. There are several aspects of this movie that are tough to watch, though. It prominently features an old man struggling with Alzheimer’s, which I’ve experienced firsthand and I don’t enjoy reliving it. The ending is also a real gut punch, and sadly left me hanging instead of giving me the closure I typically prefer. However, all-around I think that A Separation is a wonderfully constructed film, and one that more people should seek out."
44,3,Intense and bitingly real.
45,5,"What a great movie! How does the director make you feel sympathetic towards each character? How do we judge others - law, religion, personal experience, morals? How do our decisions affect others? The movie continues to twist and turn and I enjoyed the ride. What a wonderful film!!"
46,5,So Living so real...â?¤ï¸?
47,4,"Another gorgeous, sincere and morally complex film from director Asghar Farhadi. While so many films deal with some problematic part of a single or two characters, in ""A Separation"" we go through a range of difficult choices and several point of views: just like real life. As someone said, there is no single truth, only versions of it!"
48,5,AMAZING! This film is excellent and had me thinking for days about the story. The dialogue is what carries it in my opinion.
49,4.5,"This Iranian import is an absolutely powerful tale of domestic drama, where every character is completely justified in his or her actions and also completely wrong. Emotional, complex, and ultimately very real."
50,4.5,"Incredibly original - the film places a remarkably illuminating mirror to the religious and legal system in Iran, through the everyday lives of ordinary people and their moral choices. Issues like class and gender become all-powerful as an absurd, unnecessary tragedy unfolds step by step, peppered by little lies and difficult circumstances. The film is relentless, as every detail matters, and one thing leads to another with tragic fatality."
