id,rating,review_text
21,3,"The plot was original and worthy of a story, but despite the short runtime, it sure dragged on due to the repetitive, predictable, and unenjoyable events. It may be well done artistically in several respects, like the unique opening where the camera circled the Eiffel Tower, but it's not an entertaining, thought provoking, or emotional film. However, some of the main characters had some depth to them, like the dad being a nice chap half the time. Furthermore, the acting was well done, the sets/props/costumes were excellent, there was some nice cinematography and symbolism (e.g. the shots through the bars/fences), the visual effects (e.g. for the spinning ride) were decent, and the soundtrack had some beautiful bits in it. Some cinematography was too handheldy though."
22,4.5,"Antoine running in the wilderness, without music, panoramic presentation, all natural ambient sound, one minute and twenty seconds. For the vast majority of people in this world, freedom exists only on the run, meaning only the complete release of long-repressed emotions, freedom itself is confused and fragile."
23,3,"With an extremely long and boring prologue of about an hour, ""The 400 blows"" rewards the viewer's patience with about 20 minutes of the purest cinematographic art. It was not the best of the best as everybody says. 6/10"
24,3.5,Blobbo not see much point in bigly overrated old movie.
25,3.5,"A classic French slice of life movie about a delinquent kid facing harsh treatments from unsympathetic adults. This was a pretty slow burn movie. The first 2/3 was about the kid being a kid: making troubles at school, playing around town, and having childish thoughts. Some parts were pretty funny and relatable. This was where I had an entertaining time with the movie. However, the last part came, and the story became more heartbreaking and sad. It revealed a harsh side where kids were misunderstood and mistreated. Overall, a pretty entertaining and sad story, although it was a bit slow at times. 7/10"
26,4.5,One of the best French films of all time and one of the most memorable movies of all time.
27,4.5,Charming adolescence melts together with the sorrow of neglect. A must watch!
28,5,"This is the film that ushered in so much of what we take for granted in modern film today. It was written, directed and produced by the ground-breaker of the French New Wave: François Truffaut."
29,5,"This film hit me quite hard personally. To summarize it, the film is about a boy who is shifting from childhood to adolescence. Most of the story revolves around Truffaut's chhildhood memories and because of it, the characters are very well-written in a way that audiences can both synphatize and understand them, making 'The 400 Blows' one of the finest films ever made in the history of world cinema."
30,1.5,"I have always heard of the masterpiece ""The 400 Blows"" but once I checked it out I thought that it was a coming of age film that felt extremely dull. The performances are great, but halfway through I found myself bored at the repetitive nature and the predictable ending. The one thing I did enjoy was the style of the director and the shooting locations were great."
31,1,"Films are meant to be either profound or entertaining. This is neither, more like paint drying. What a waste of time. One for the film critics."
32,0.5,I just can't get into these new wave Frenchies. Too incohesive for my taste. And the theme was not helping as a coming of age story in an era that seems so distant and harsh.
33,4.5,"Seeing this for the first time, it doesn't seem particularly exceptional for large segments, but that's because this film was such an innovator in modern film elements that have since become standard: the unveneered honesty and realism, in this case aimed at troubled adolescence. One of the seminal works of the early French New Wave that is both narratively and visually distinct from its predecessors. (4.5/5)"
34,3,I definitely watched it once. Mmmmm. I am sure that happened.
35,3.5,Heartbreaking but intelligent in its naturalism and craft. Sympathetic look at childhood.
36,5,"often as grownups, people are overwhelmed by the obscurity and stressfulness of modern life that they tend to forget that childhood is a venture in its own right. no matter how insignificant may they seem, to a child, the little endeavours that he has to face are giants that need to be taken down. this film serves as a memento to the long-forgotten period, or at least the troubles of it. this film is a staggering achievement and is certainly one of my favourite films of all time. It is an essential work of art."
37,4.5,"A near-masterpiece of cinema, and very truthful to the harsh conditions and nightmares many have of what their lives could have been."
38,3.5,"I finally got around and watched this classic, and most of the film I was wondering about the meaning of the title... so if you are interested in that too, here you have it: ""faire les quatre cents coups"", in french means: ""to raise hell"", which makes way more sense. There are already a lot of reviews about this Nouvelle Vague defining film, and cinema lovers will have to watch it no matter what, so the title meaning will be my only contribution."
39,5,"Superb film that deals with burgeoning adolescence and family turmoil. We get a glimpse in the life of Antoine Doinel, an at risk teen whose neglect propels his actions to be his own man. This film is a must see for any youngster who will sympathize with Antoine's plight."
40,4,This film was great.
41,4.5,"A story of about a young mans life. This story shows a realistic depiction of adolescence. It is honest ,emotional and true the stage of adolescence."
42,4,"Please, allow me to describe this movie with two overused idioms without blaming me that I use clichés; The 400 Blows is a movie that avoids mawkish melodrama, and has a story that is often imitated, but never duplicated. Because, honestly, I haven't seen any movie in my life that deserves these two phrases more than Les Quarte Centre Coups! In his directorial debut, Truffaut gave us a very sympathetic, and beautifully heart-wrenching story of a troubled young boy that you can easily tell that it came out of the legendary filmmaker's heart. I don't say that because this movie is, quite literally, the director's autobiographical story, but because it's impossible to relate to a protagonist such as Antoine Doinel so much like this unless his story is told by someone who really put his heart into this masterwork. We see Antoine as a class clown and troublemaker student, then we see him as a thief. He is also a liar, and above all that, his character is very stoic. So it's very clear that this character doesn't ask for sympathy, neither the movie, in its first act, wants us to empathize with and feel for Antoine. Nevertheless, and as I mentioned above, The 400 Blows is, in fact, a very touching and heartbreaking movie, but how it can be so with such a hateful protagonist. Simply, because Truffaut wittily builds sympathy in the audience by displaying both his misdeeds and the reasons he commits them that are also more than enough to justify them. But both the free technique Truffaut used to unfold the movie's plot, and the freewheeling use of the wide-screen frame also added up to the experience, and made the movie exceptionally engaging and relatable. Jean-Pierre Léaud would go on to a major career in films, but in this movie he gave a truly outstanding performance that I think is one of the best child performances I've seen ever! As the bad qualities of Antoine are displayed on screen, it was necessary that the actor who plays this character would be very talented so he can prove that Antoine is actually a poor down-on-his luck kid, and it's his uncaring parents are those who are responsible for making what Antoine is. And Léaud's expressive and honest facial expressions, and genuine and authentic acting were perfectly adequate to convey all that. However, Francois Truffaut did tend to our feelings a little bit at the end of the second act by using a sensitive score and showing some emotional moments that added an extra layer to Antoine's character, which is his sensitivity. But he didn't do that until he really became totally sympathized with Antoine due to the misfortunes he suffered from. That said, I think that could have happened more gradually. I found the second act a bit hollow, and I think it would have been more captivating if it was richer. But, this very act really grew on me after the movie's final act. I don't want to delve deeper, but there are some similar heart-wrenching moments the two final acts share that became more stronger and meaningful at the third act. In fact, they turned out to be quite disturbing and overwhelming, and made me say; this is how to cause a catharsis in the audience! The real major unforgivable issue I have with this movie is how Antoine's mother's feelings for him changed a great deal halfway through the movie. I understand what Truffaut wanted to do with the story, and why he shifted her character like this, but that didn't work for me at all. I think this shift made Gilberte an extremely problematic character instead of serving the plot. Also, I think by doing so, Truffaut had wasted a great chance to make this character more compelling, and therefore, made the plot more complex, considering the vital role Antoine's mom play in his character arc. That being said, these flaws can't take away the greatness from this bona fide classic that you can tell it has inspired many filmmakers today. It's also one of, if not the best movie that explored the troubled adolescence. And it, unquestionably, marks one of the most impressive directorial debuts in cinema history! (8/10)"
43,5,"I love these types of movies, the ones that explore the ideas of childhood and what makes a kid change. In this case, its exploring adolescence. One can watch this movie and feel the troubled sides of Antoine Doinel. Its always a shame to see him punished when the adults in his life like his parents and his teachers do some pretty bad things to him as well yet he is the one punished for it. Its brutally honest and heartbreaking but still a sympathetic portrayal of the struggles between childhood and going into adolescence."
44,2.5,"The 400 Blows is a tale of a young boy who continues to struggle with life and doing what’s right. He never seems like a kid who has bad intentions, he’s just misguided. This makes the movie difficult to watch because we have to see him continue to face one punishment after the next, instead of just talking about and dealing with his problems. I’m not sure how much of this movie reflects a cultural difference, but I was surprised how the characters handled some of the behavior of these children. And the way that the parents react to their son disappearing was strange. The story goes in circles a bit until it finally reaches the point of an unforgiveable crime, and then they have to take extreme measures to deal with that. I feel like I should have been more emotionally engaged, but the entire movie was not clicking for me. My favorite character was actually the father played by Albert Rémy, because he was more light-hearted and fun. Good child actors are often hard to find, so it was impressive that they cast a number of decent kids for this movie. Jean-Pierre Léaud was not the greatest, but at least you could sense where he was emotionally from one scene to the next. I think The 400 Blows does a good job of telling its story, but it wasn’t a story that I connected with on a personal level, so for me the movie was only OK."
45,4.5,"a true masterpiece of French cinema. ""The 400 blows,"" tells a real and a genuinely heartbreaking tale about a young boy growing up a delinquent. with superb acting, excellent writing and direction, this is a rare art film that not only succeeds as being an art film, but also succeeds at telling a moving story that mainstream audiences can enjoy. 4.5/5 stars"
46,3.5,"When you feel like the world is against you as an adolescent, it is a disheartening situation. Often critical roles of power positioned to do what is best for you -is not. Truffaut pierces our hearts with his narrative through Jean-Pierre Lead superb portrayal of a timeless coming of age story."
47,5,"The whole thing is beautiful, but the ending is so haunting the image never fades from my mind. Absolutely one of the best movies I've ever seen."
48,5,"""The 400 Blows"", released in 1959 is the story of a young boy trying to belong in the world. The film made me feel sad and heartbroken as the story went on. Throughout the film, I just wanted for the boy to succeed. Every time he had something great happen to him, something bad would follow suit. It is a film that is much truer to life in that it isn't happy go lucky throughout as so many films are. Written by Francois Truffaut and Marcel Moussy, I felt that the script overall was superb. I appreciated the many dynamic contrasts employed in the script with the extreme ups and downs that Antoine experiences, such as having a great night out at the cinema with his family one night and getting into trouble with his parents and school the next day. Directed by Francois Truffaut, I enjoyed that he used shots that took more time. Nowadays, we are so used to quick cuts and scenes that are big and fast, where Truffaut favors long and slow. Edited by Marie-Josephe Yoyotte, I enjoyed the end sequence of Antoine running to the water. I appreciated that the editor stayed on the shots long enough to where we aren't quite sure where Antoine is going or what he's doing. It added a bigger punch to the very final sequence of the film. Henri Decae was the cinematographer of the film and I felt that he did a superb job. I always feel that it's difficult to tell the quality of lighting in a film when the film is in black and white, however, I felt that Decae brought a softness to the film that differed from films of that period of time. Overall, I thoroughly enjoyed it!"
49,3.5,"An admirable portrait of adolescent angst, and anti-establishment realism. But, whatever you make of its importance to the 'Nouvelle Vague' movement, The 400 Blows is nothing remarkable."
50,5,"The 400 Blows is Francois Truffaut's masterpiece of character emotions, music, and camera shots of the lovely France in this Arthouse classic"
