id,rating,review_text
30,5,"STALKER, and the book that it's based on, Roadside Picnic, are some of the few pieces of fiction that I would consider ""important"" to a person's understanding of history and philosophy. They are unique and exquisite examples of sometimes-banned Soviet Russian science fiction that the USSR spent years trying to prevent the publication of or edit into effective oblivion. Despite this, the book and film remain completely intact in their content and message. As a work of fiction, it tells a story in desperately stark drama with deeply subtle satire about the realities of life under an oppressive regime. The story dives into the need to find an escape from a dreary life--no matter how terrifying, tantalizing, or horrible that escape may be. It contrasts the quietude of self with the noise of the outside world. I strongly recommend this movie (and the book, as well as the resulting video game series) to science fiction fans, and anyone who is interested in history or philosophy. It's a slow-burning story (as many old movies are), but well worth the time it takes to watch it. After you've finished, I encourage you to read about the story of how the movie was created and the aftermath thereof; it will surely blow your mind for a second time."
31,4,"Takes time to watch it, and even more if you're watching it in 2024 where the attention span has decreased significantly, but the message behind is extremely powerful."
32,0.5,"If I could give it a negative amount of stars I would, because I've never seen a film where so little happened during almost 3 h and yet so many people find a profound ""meaning"" in it. Most pretentious nothing-burger I've tortured myself through. Only thing I can give it is that many scenes are quite beautiful, but there is absolutely NO reason for each shot to be over 5 minutes long, it doesn't get any deeper or more profound just by slowly zooming in on a man trying to sleep on some moss, half submerged in a soggy pond before changing to another 5 min shot of another man lying on another patch of moss, also half submerged in the same slop, all while mumbling ""deep"" depressing russian philosophy, sorry. Would not recommend unless you want to pretend that you like it in order to make your friends angry"
33,5,"It is just visual poetry, just lovely shot after lovely shot. It is a 100% movie but I wouldn't expect people to like it in this video game and marvel movie time period."
34,1,scenes take way too long and drawn out and it made yawn I don't understand the hype behind the movie it was too boring and slow for no good reason for me I stopped halfway and couldn't continue watching it
35,5,"I truly can not put everything I saw and tried to comprehend into this deep scientific, artistic and faithful/faithless film. I know there are so many ideas and what you take from it, is what you get from it. For me, a beautiful, unflinching look at life, and all the mysteries we may not understand or every understand. I understand this movie may not be for everyone but it was for me."
36,5,"Does STALKER push the limits of what is possible regarding the art of filmmaking or does Tarkovsky simply show everyone else how movies could be like if they would try harder? Also: this film is so WET, I can't.."
37,1,"No where near a 100% rating. You could easily trim an hour off this movie and still have the same effect. The visuals are very fitting, and the idea behind the movie is compelling, but it is just presented in the most drawn out and boring way possible, what a snoozefest. Feels like all the high ratings are from people who are like ""Look at me! I'm an intellectual!!"" (RT included) Blows my mind that people so often recommend this as a Must Watch for classic sci-fi films"
38,0.5,"How on earth did this get 100% score from critics except to kiss the ring of some so called genius director, and still keep their reviewer jobs? Waste of time. Bored me to death."
39,1,"I just finished the source book, roadside picnic, so I was prepared to be amazed by all the strange alien tech and effects in the zone and I got nothin'. This was probably the most boring art House movie I ever sat through in my life. I kept waiting for anything. Anything at all? Interesting to happen. Nothing. 2 hours of reading subtitles of Russians talking about absolutely nothing. I had to double-check that I downloaded the right movie. I am completely perplexed as to why this has such a high score on rotten tomatoes."
40,5,Every frame of this perfect film is a work of art. Quietly earth-shattering. Hypnotic. Mesmerizing. Stunning from beginning to end.
41,3.5,"Stalker isn't your typical sci-fi adventure, but more of a hypnotic exploration of one's real desires. It's a slow burner for sure, with a pacing that might not be for everyone, but that allows for the film's philosophical questions to really simmer, and despite the film not giving away any easy answers, it's the journey itself that is captivating and intriguing."
42,5,Very nice classic film with a deep message. A must.
43,3.5,"A strange or unique work of art, which I cannot really interpret or understand, as I never seen anything quite like it. It has extremely long shots, which bring you really there, making you to experience everything in real time, thinking along the characters. My meaning would be something about how it's belief, what makes life worthwhile, not one's preconceived ideas or wanting to justify the whole point."
44,3.5,"Extremely slow paced, almost hypnotic. The dialogues are a bit too cheesy in the context of the events. Characters are acting like they went for a walk in the woods. The ending could be better too. Otherwise great atmosphere and a beautiful cinematography."
45,4,"Stalker employs interesting visual effects and Tarkovsky's characteristic slow, immersive style to create a great film that has influenced and laid the ground work for many other great sci-fi films to follow. I would definitely watch this again."
46,5,The birthplace of S.T.A.L.K.E.R. METRO2033 and much more. This enigmatic film is a blessing for the world. One of the best films ever made.
47,3,"You don't watch a Tarkovsky if you want jokes. Over nearly three testing hours a science professor, a writer and the man who encouraged them to join him on a journey to the mysterious Zone argue, fight and philosophise. From a sulphurous sepia they emerge into a bleakly coloured fetid landscape of tunnels and stagnant pools, the final resting place, it seems, of others who were lured here. It's all very profound and incredibly self-indulgent, but at least it's not as tedious as Solaris."
48,0.5,"It has been posited that Tarkovsky and some of his cast and crew members likely met untimely deaths due to exposure to hazardous and poisonous elements in the water and air of the areas in which most of „Stalker"" was filmed. Pity. They could have gotten it over much quicker by simply allowing themselves to be bored to death by this film. I have been occasionally attracted to Tarkovsky's work, but this makes Béla Tarr's harshly gorgeous „Sátántangó"" (7 hours 19 minutes; a total of around 150 cuts) seem like a Marvel Universe epic. At least Tarr gives us characters to care about, just enough plot to make it intriguing and hold one's interest, and stunning cinematography. While there is an occasion visual treat in „Stalker"", it lacks in all other departments. It's like being repeatedly beaten over the head with philosophical clichés spattered among silence and industrial noise with a nice image as a reward every now and then. Instead of testing your patience and concentration (my mind often wandered off during „Stalker"" as there is nothing onto which to grasp), go attend a production of „Waiting for Godot"", even by an amateur theatre group: you will be far more entertained and enlightened, and still have time for a cocktail"
49,2,"A 1979 movie made with 50's cinema technology lacking soundtrack, good story and scenario. A foolish postmodern attempt to appear profound, just a naked king parading and nothing more."
50,3.5,"It's a bit slow and hard to watch in one sitting. Given the fact that it's almost 3 hours long. It has some points, but I think the script could have been better. It doesn't divert to much away from the book, actually, it cuts the unnecessary things that were present in it. I think that from the three pieces of media exploring this ""zone"" concept, I like the atmosphere and the story of the video games the most."
