id,user_rating,review_text
33,,"It's an exceptionally good comeback for Brando, who's never really been that far away, in a movie that is now tender, now shockingly violent and often pleasing to the eye."
34,,The Godfather is one of those very few pictures that we'd like to see go on and on and on -- like the line at the boxoffice.
35,,It is quite amazing how faithful the film really is. Almost all of the characters and situations looked on film just like I'd imagined they would when I read the novel. That's something I've never experienced before.
36,,"Coppola has also been highly successful in re-creating the period of his film. The clothes, the cars, the billboards, the thousand little items which contribute to an overall visual impact are without detectable flaw."
37,,Practically everything has been done right in this version of Mario Puzo's best-selling novel about the Mafia. The picture hews to a strong narrative line that keeps an audience looking forward eagerly to what will happen next.
38,,"In the large and near-perfect cast, Robert Duvall stands out for his fine portrayal of the Corleones' attorney."
39,,"One of the beauties of the film is the balanced characterizations. Supercool Al Pacino is likewise chillingly believable, and so are several other gangsters, most of them actors whose names are unfamiliar."
40,,"This is an exciting movie, brilliantly well made. It tells its story mainly through action, but it never makes you feel too much is happening too fast."
41,,"The Godfather runs a full-bodied 175 minutes, but fear not, you'll be mesmerized for every one of those minutes."
42,,"The Godfather is an absorbing, intriguing film for anybody who can stomach the violence that churns through nearly all of its three hours on the screen."
43,,"Even though in point of footage it is not the major role, Brando dominates the film and the shadow of his inflexible power pervades those many sections of the film when other characters are examined."
44,,"Al Pacino does an excellent job as Michael, making the transition from a man unsophisticated in the ways of gangland violence to one capable of ordering his brother-in-law's death without batting an eye. He chills the blood."
45,,The Godfather is an epic gangster movie adapted from the raw materials of Mario Puzo's best-seller about the Mafia and probably the best of its kind ever made.
46,,"In sum, The Godfather is blessed with top production values, is certain to be a powerhouse boxoffice draw, spotlights a terrific performance by Pacino... and brings Brando back to his plateau of excellence."
47,,"The Godfather, directed by Francis Ford Coppola, is one of the best films in recent years. It ranks with Patton, for which Coppola wrote the screen play. Each is on the top shelf as a work of art and as a masterpiece of entertainment."
48,,"It's a bloody good story, or a good bloody story and you can't take that away from it. Puzo's book hasn't half its artifice and style."
49,,"[Coppola] has fashioned a fine, glossily packaged piece of computerised entertainment, never less than smooth and occasionally (the sequence with the Godfather menaced in an uncannily deserted hospital) almost brilliant."
50,,"An overblown, pretentious, slow, and ultimately tedious three-hour quasi-epic."
