id,user_rating,review_text
26,,"Scenes flow with seeming simplicity, but Inside Out 2 adds depth to its clarity, using concepts involving complicated issues that affect people on a daily basis"
27,,"With a creaky story, a total absence of logic, and the most squeaky-clean depiction of puberty you could imagine, Inside Out 2 feels less like a $200 million film and more like a cash-grab made-for-TV movie."
28,,"And much like the first movie, Inside Out 2 is wildly funny, tender and sweet, and a little bit tearjerky."
29,B,"While Inside Out 2 might lack the emotional gut punch of some of Pixar's previous entries, it's short, sweet and competently crafted. While it might not be Pixar's best, it's also not their worst, and that's a much needed win for the studio."
30,3/5,Mostly painless and often funny.
31,4/5,"Once again, Pixar has nailed the very core of Inside Out perfectly showcasing the messiness and ugliness of being a teenager."
32,4/5,"Inside Out 2 is a strong follow-up to Pixar’s modern classic that isn’t quite on the same emotional level as its predecessor, but has enough profundity within its themes and evolution of the core concept that give it plenty of worthiness."
33,65/100,"The outline of these issues seems sensational to me, but not the way they are presented. [Full review in Spanish]"
34,4.5/5,"While this film has many strengths, the performances from its voice cast are what truly make it special."
35,A,"A fantastic sequel which delivers the experience you want from an Inside Out film, but also finds new ways to explore emotions and puberty."
36,4/5,"While the original remains the gold standard for modern animation, this sequel more than justifies its existence via its empathetic themes, strong humour, and engrossing animation style."
37,,"Inside Out 2 is an enjoyable, funny, and sometimes emotionally impactful film. But it fails to stand among Pixar’s best films because it’s too derivative of those films; and many others."
38,4/5,"After a period of some ups and more downs, Pixar can at least boast of following up one of their later classics respectfully. Deserves the healthy audiences it will surely stir up."
39,,"I’ve seen Inside Out 2 twice now, and although it didn’t sweep me off my feet the way that Inside Out did, it didn’t let me go."
40,,"I wanted to laugh more, feel more... It only got about 30 or 40 percent there."
41,,"I found it a worthy sequel. Just about as clever, moving, and enjoyable as the original film."
42,B+,The story is unexpectedly compelling and points to the progress being made in society in showing the diverse interests and emotions of individuals.
43,,"Inside Out 2 shows that Disney hasn't completely fallen off. Even though sequels and remakes seem to be the focus, I'm glad this property has been treated with respect and care. What a delight to watch with my kids."
44,B+,"Just like the first film, the subject matter will cause you to get very self-reflective, causing you to constantly find relatable memories and emotions to go along with what is on screen."
45,3.5,"This film might not have the groundbreaking impact of its predecessor, but it retains much of the original's imaginative brilliance."
46,4/5,"Sparky, kaleidoscopic and boldly honest about the tougher side of growing up, Inside Out 2 is Pixar’s most profound and moving movie since, well, Inside Out."
47,8/10,"The beauty of ""Inside Out 2"" is that, different from all other Pixar sequels, it forces its creators to look inward to tell a story of character emotions that manages to resonate with every single audience member. [Full review in Spanish]"
48,4/5,"The backdrop of a young girl's mind provides endless avenues for invention, creating a film rich in colour, texture and a steady stream of sight gags."
49,8/10,"What's extraordinary about this animated coming-of-age feature is how it turns ideas into images, visually demonstrating to children - and their parents - how the subconscious mind works - peppered with suspense and humor."
50,5/5,"Inside Out 2 reminds you of how great Pixar movies can be, and how satisfying a well-executed sequel can feel."
