id,user_rating,review_text
29,,"A director who seems to feel undisguised Envy for The Silence of the Lambs, but will end up inspiring Wrath through overblown Pride in his own intrusive touch."
30,3/4,"Fincher's suffocatingly dark style is the perfect fit for Seven: The gloomy, nightmarish images communicate a fear that the characters' dialogue cannot, and if Seven haunts your dreams, it's thanks to Fincher's post-modern eye."
31,,"The film belongs to Freeman and his quiet, carefully detailed portrayal of the jaded older man who learns not to give up the fight."
32,,Director David Fincher made Alien 3. He has brought his extraterrestrial nightmares down to earth with a bump in the night of the soul. Not since seeing George Sluizer's The Vanishing have I been so rattled.
33,2.5/4,"Spacey gives a truly chilling performance, madness under glass, and without it Seven would be nothing."
34,,"Suffers from that other deadly sin of self-consciousness. But it is, like Silence of the Lambs, a genuine original which, if it leaves a brackish taste in your mouth, nevertheless keeps you on the edge of your seat."
35,3/4,It's scary. It's creepy. And there are times when you will gasp aloud. It's depressing. And the crime scenes are so dimly lit that one can't help but wonder why the smart cops don't turn on the lights. But it works. And it works wonderfully well.
36,,"Assessed coolly, it's full of implausibilities, but such is the power of narrative, performance and stylised look and sound, that you're too absorbed to notice."
37,3.5/4,"Director David Fincher peeved off an entire generation of sci-fi fans with his emptily stylish Alien 3. He's redeemed himself, right from the opening credits through to the jiggily nervous, super-hip soundtrack."
38,2/4,"Seven is certainly a stylish-looking movie, but it's largely been-around show and not enough tell."
39,4/4,The best crime thrillers are the ones whose protagonists are not there simply to sort out the mess but are deeply implicated in it as well. And Seven is one of the best of the best.
40,B+,It is an essentially hopeless film with a particularly ugly view of the modern condition and the fact that it is done well makes it even harder to take.
41,6/10,"Pitt is the young upstart, Freeman the aged veteran within a week of retirement. This cliché is as old as cop movies, and one transparent reason Seven never quite rises above the average police thriller."
42,3/5,"The ever-dependable Freeman is remarkably persuasive as the laconic, coolly efficient veteran... and the unbilled, chameleonic Hollywood star who plays the frighteningly sadistic serial killer is a chillingly affecting nightmare."
43,,[Screenwriter Andrew Kevin Walker's] two detective heroes are so much more richly conceived than the usual veteran/rookie cutouts that Morgan Freeman and Pitt feed on the roles like tigers.
44,3/5,Freeman is such an intelligent actor that he avoids all the jaded cop clichés and plays his part with a calm demeanor that many actors would have eschewed for more over-the-top performances.
45,,"It's not easy to make a great film when you're working with a tacky serial killer script, but David Fincher comes close. And if Seven isn't a great film, it is great filmmaking."
46,2.5/4,"Whether it deserves credit or not, Seven deserves something. It plays out its bitter hand to the bitter end."
47,3/5,"David Fincher, who directed, is the guy who killed off the Alien series with his feature-film debut, the unfathomable Alien 3 in 1992. If nothing else, Seven proves that Fincher has talent."
48,4/5,The film creates the same morbid fascination with the depths of human horror that propelled The Silence of the Lambs to popularity. But Seven doesn't have the driving momentum of that superior thriller.
49,4/4,"Quite simply, it's the most mentally disturbing mainstream movie I've seen in my entire adult life."
50,4/4,"If Fincher and Walker aren't besieged with offers for other films, Hollywood doesn't care about entertaining audiences. These guys know how to do it; ""Seven's"" their number."
