id,user_rating,review_text
32,4/5,There is a quality of authenticity about The Shawshank Redemption that makes it irrelevant whether one enjoys the film as plain entertainment.
33,3/4,"If The Shawshank Redemption, adapted from a Stephen King novella, is familiar, it earns respect by configuring these familiar elements in an engaging, shrewdly constructed way."
34,2.5/4,"Freeman and Robbins have done wonders, giving Red and Andy nuances that render them memorable, even in the context of a forgettable and formulaic film."
35,4/5,"Darabont has crafted an intelligent, perceptive picture. But at nearly 2.5 hours, it's an emotional endurance match, blanketing the audience with oppressive mood under which prisoners live until you feel the weight and drag of their empty days."
36,8/10,The Shawshank Redemption is a movie that lives or dies on the capabilities of its stars. And they are eminently capable.
37,4/4,"From beginning to end, Robbins and Freeman command the film. Their performances are equally astonishing. But it's Darabont who gets most of the credit for turning a small story into a profoundly moving epic."
38,,"Frank Darabont has found some wonderful ways of updating clichés. Plus, there's unique sweetness in Andy and Red's relationship and these two seasoned pros savor every nuance."
39,,"Tim Robbins delivers a distinguished performance, with Morgan Freeman equally marvelous. This is that rare movie occurrence that has the ability to sweep the viewer into an alien universe; it is superior filmmaking on any level."
40,,"For a film about deceit, The Shawshank Redemption offers a smart con-trick in its own plotting: one I must not reveal, however, except to say its total improbability is pardonable because its surprise is morally exhilarating."
41,4/4,"Who woulda thought Stephen King could be poetic? Yet in The Shawshank Redemption, a film based on his short novel, he's positively Steinbeckian."
42,B,"Darabont digs into the meat of the story, coming out with a film that should surprise anyone convinced that all King ever knew how to do was simply scare people."
43,4/5,"""Shawshank,"" like precious few films in the genre, brings a dignity, strength and compassion that has become all too rare on the screen these days."
44,,"If you can get past patchy character development and lefty underpinnings about criminal justice, The Shawshank Redemption stands as an uplifting story of enduring hope."
45,3/4,"It's easy to admire what this film says about the human spirit and its needs, but difficult to appreciate how obvious it is in its manipulation of us."
46,,"The Shawshank Redemption is a typical buddy movie and a superior prison film; the acting is flawless, the story engrossing and the direction assured."
47,,"However, if you can look past the uneven character development and criminal justice underpinnings, The Shawshank Redemption is a story of enduring hope forged by an indomitable spirit and the bonds of rock-solid friendship. [Full review in Spanish]"
48,3/4,"The Shawshank Redemption is affecting and entertaining, solely because first-time director Frank Darabont... lets his actors do the talking, and they play this piece at precisely the right pitch."
49,3.5/4,"An old-fashioned yarn that takes all the standard conventions of the ""big-house"" drama and makes them seem fresh and original."
50,3.5/4,"Part character study, part survival drama and part con game, The Shawshank Redemption is all absorbing and compelling."
