id,user_rating,review_text
20,2.5/4,"Visually, at least, The Matrix more than lives up to its billing. Writer-directors [the Wachowskis] seem to literally bring the screen to life with action scenes that define the word kinetic."
21,3.5/5,"The Matrix isn't a film that is acted, exactly, but Reeves and Fishburne are both just swell and Weaving is a lot of fun as bad Agent Smith. And some of the small ideas are intriguing ones. They're the stuff of which sci-fi classics are made."
22,4/5,"It's rare, and kind of touching, really, to see a lushly financed studio spectacular work so hard to keep everyone's attention. And with enough symbolism to keep online chat rooms busier than the day Babylon 5 was cancelled."
23,2.5/4,"With pounding assurance, The Matrix scores as a real triumph of technical special-effects-driven filmmaking. Sad, though, that the Wachowskis end up letting the machines run away with the show."
24,C+,"A complete lack of story logic, coupled with the narrative's propensity for meandering mumbo-jumbo, makes this a movie best seen and not heard."
25,4/4,I found The Matrix more interesting than a lot of other action films because the plot wasn't laid out simplistically just so the bad guys could get their comeuppance from the goodies.
26,,"The Matrix asks you to root for the freedom-loving rebels against the robotic agents, but both seem equally mechanical."
27,,What could be heavy-handed or just plain corny ends up as good science fiction should -- provoking thought and eliciting questions about our Now by handing us a Future unthinkable but at the same time quite plausible.
28,3/4,"Anyone caught in the act of taking The Matrix seriously definitely needs to reboot. But then, so what? It's jolly good fun anyway. That's because it's a sterling specimen of that new cinematic genre, cyber-twaddle."
29,3/4,"While the new sci-fi thriller The Matrix won't win any prizes for its script or its acting, it may be the most outlandish feat of futurism since Blade Runner."
30,,"What we are seeing here is the death of one kind of cinema and, possibly, the birth of another. One that's getting closer to the computer games that people play at home... The Matrix doesn't succeed on any other level except this."
31,,"The constant temptation during The Matrix is to giggle at its absurdity while marvelling at its visual verve. But in Wachowski world, giggling doesn't seem an unacceptable option. One leaves the cinema feeling raucous and light-headed."
32,4/5,There's much to relish in this virtuoso slice of sci-fi nonsense. Forget trying to follow the garbled plot; it's just a peg on which to drape all manner of visuals.
33,4/5,"Superman's got nothing on indestructible Keanu Reeves... He's a lean, mean superhero in this excellent and often eye-boggling adventure in the cyberworld."
34,7/10,"The Matrix is just the right film to put Keanu back on track; an exhilarating, exciting cyber thriller with all the brains of a headless chicken."
35,,"By the time you've reached the end of its breathtaking, mind-popping ride, the last thing you'll want to worry your head about is whether it made any sense."
36,,[It seems] the Wachowskis are part of the multimedia generation of filmmakers to whom technology is no longer the means but the end itself. In which case the future looks terminal.
37,4/5,"Rarely has a blockbuster been so enjoyable. Superbly staged and edited, it never loses its drive and intrigue. Reeves has come a long way as an actor since the woeful Johnny Mnemonic, and so has the entire cyberpunk genre on screen."
38,2.5/5,Some of the best science fiction of recent times have convinced us that something important is at stake in what happens to the characters. But the Wachowskis' plot seems to be in the service of the special effects rather than the other way around.
39,,"The visual effects are impressive, but the movie’s overall style is wearing... The cumulative effect is perversely deflationary: long before it’s over, the film has flushed the paranoia from its system."
40,,An eye-popping but incoherent extravaganza of morphing and superhuman martial arts. Ultra-cool visuals that truly deliver something new to the sci-fi action lexicon will make this time-jumping thriller a must-see among genre fans.
41,1.5/4,"Tediously silly and way too long, this defiantly deadening cyber-fantasy is too illogical to be science fiction, too dark to amuse photography buffs and too dreary to entertain special-effects fanatics."
42,3/4,"Extremely good at translating comics to film, [the Wachowskis] know all the tricks of diversion. Their latest film, The Matrix, doesn't make a whit of sense but it's so much fun audiences won't care what they're supposed to learn."
43,1.5/5,"As a special effects tour-de-force and example of producer Joel Silver's credo that nothing exceeds like excess, it exerts a campy, kinetic appeal. The Matrix is so awful, it's almost awesome."
44,2.5/4,"An amazing-looking movie crammed with how-did-they-do-that special effects of startling inventiveness. As narrative, The Matrix can hardly be called original, but at least the Wachowskis rip off the best."
45,2.5/4,The Wachowskis have created a film that is often thrilling to watch but maddening to think about. The plot is weak and the dialogue combines technical manual language with half-baked religious cant. But Weaving makes a deliciously detestable [villain].
46,,"This is a film so gorged on computer game aesthetics that the theatre seats ought to have joysticks... It's already a hit after one weekend in the U.S., but for me, ""Game Over"" was a long time coming."
47,2/5,"For a cyber-techno action thriller, though, the film lacks imagination."
48,,"Given a budget that encourages their kinesthetic skills, the filmmakers tend to go on a bit, but it's mostly a kind of quick, glancing hipness that's being indulged here. And that's a rare and welcome commodity in mass-market moviemaking these days."
49,,"It's not just that The Matrix is to overblown silliness as Mount Rushmore is to big stone heads. To demonstrate their power, the makers of this trailer/video game/theatrical come-on have taken something precious to me... and tossed it onto the fire."
50,3/4,"Hang on tight for a real mind-blower, with astonishing visual effects, frightening monsters and exciting stunt fights, as the film inexorably reveals the terrifying answer to ""What is the Matrix?"""
