review_id,user_rating,review_text
22,100,"Burnham’s sociological precision as a screenwriter and director, however, would likely not feel as genuine if not for Fisher in the pivotal role of Kayla. She doesn’t act the part as much as she breathes it. It may be the most honest performance you’ll see in a movie this year."
23,88,"The extraordinarily assured feature film debut by writer-director and standup comedian Bo Burnham, starts out with one of these videos and it is so touchingly real, so embarrassingly true to life, you might swear it was improvised, or found footage. But it's not. This is Elsie Fisher, a 13-year-old actress herself, amazingly in touch with what it's like to be in the stage of life she's actually in."
24,88,A masterful ode to one of life’s most universally awkward phases.
25,100,"Fisher neither wilts under the camera’s scrutiny nor succumbs to the temptation to stare it down. She gives precise form and delicate feeling to emotions and experiences that, despite the specificity of the circumstances, most everyone will recognize."
26,100,"Eighth Grade is a simple story of an unremarkable girl, tenderly and movingly told."
27,100,"Bo Burnham’s story about a 14-year-old misfit is one of the funniest, saddest and most heartfelt teen movies ever."
28,70,"Poignantly funny, wrenchingly wise and meltingly beautiful, Eighth Grade is a not-so-small miracle of independent filmmaking."
29,85,What most stunned me about Eighth Grade was how well directed it is. It’s rare that teen movies have the kind of visual acuity and verve that Burnham achieves here.
30,88,"Throughout, we're invited to chuckle at the ironies of Kayla's hobbies and activities, but underlying such scenes is a strain of eeriness, as if the film were offering up a post-human spin on Pretty in Pink."
31,100,"This is an astonishing filmmaking debut from Burnham, a renowned comedian as well as a musician—you might secretly wonder how a young male not only captured the point of view of an eighth-grade girl so exactly, but also expressed it with such emotional precision. Whatever the secret formula to his experiential accuracy and unexpectedly inventive directorial eye is, the outcome is a deeply serious coming-of-age film that is only light and charming on the surface."
32,90,"Burnham made his name as a stand-up comedian, and if you can manage to look at Eighth Grade objectively — which isn’t easy, given the wallop it packs — you’ll see that it’s pretty slick.... But the slickness is dispelled whenever Elsie Fisher is onscreen, which is practically always."
33,40,"Burnham’s eye for detail and nuance is keen, and several scenes...have a tightly scripted tension, but he smothers the story in sentiment, stereotypes, and good intentions. Despite Fisher’s calm and vivid performance, Kayla remains merely a collection of traits."
34,100,"Impressive as Burnham’s achievement is, Eighth Grade could never hit the heights it does without the right actress in the demanding lead role."
35,88,"Burnham, in his debut film, makes some funny observations about growing up in the tech era.... But mostly, with glorious support from Fisher’s symphony of awkward poignancy, he makes all of us remember what it’s like to be 13."
36,88,"Eighth Grade is a revelation of both a remarkably natural young performer and a clever, sensitive young filmmaker."
37,100,"Eighth Grade is an absolute delight that stings with truth. It’s heartbreaking, heartwarming, and a total charmer."
38,91,"Having empathy for your characters often means giving them opportunities for growth, and Burnham thankfully never loses sight of the belief that things truly can get better if you want them to."
39,75,One of Eighth Grade‘s greatest strengths is its specificity related to the current generation.
40,80,Newcomer Elsie Fisher offers a breakout performance.
41,91,"At every turn, Fisher is honest and open, relatable to the point that you feel as if you’re actually watching her own life play out."
42,70,"Eighth Grade is cognizant of all the new scary realities of growing up with an internet-connected camera on your person at all times, but it also finds hope in it, as, if nothing else, a tool for self-discovery."
43,83,"Fisher must be given immense credit for making it all work as her performance is pitch-perfect in every respect. Sometimes, it feels like you’re not even watching an actress perform but an actual person. The way Burnham shot some of the scenes makee it feel like non-fiction rather than fiction."
44,50,"While Eighth Grade may look, on its surface, like a typical adolescent comedy, with its underdog protagonist pitted against popular girls and boy crushes, it is more a piquant series of vignettes that form a singular and focused portrait of youthful angst."
45,70,"Eighth Grade shines as, like, a totally spot-on, you know, portrait of Millennial angst and stuff. That may be how Kayla (and all her peers) talk...but Burnham shows a sociolinguist’s ear for the cadence and flow of 21st-century girl-speak, and Fisher...delivers his dialogue so naturally, you’d swear she’s making it up as she goes along."
46,83,"What makes this coming-of-age film special is that it’s at once harsh and humanist: a perceptive, realistic comedy about tweenage life that’s also rich in compassion, that scarcest of junior-high commodities."
47,70,"Eighth Grade rejects predictable plot points and instead lives on the electric edge of awkwardness and uncertainty and doubt that represents the middle school experience; you never quite know what’s going to happen to Kayla, and that feels right."
48,80,"Eighth Grade is lovely work, lifted up by a timeless piece of indie wisdom: Keep it real, as cringe-inducing as that can be."
49,60,"Eighth Grade is an exciting directorial debut for Burnham, a precocious teen phenomenon who seems to have grown into a thoughtful adult—one who intimately knows of what he speaks. He’s made an alarmingly perceptive film that only rarely goes for the easy joke or verges toward cliché"
