review_id,user_rating,review_text
18,100,"It proves how smarts and style can elevate even the pulpiest material into something shrewd, socially attuned and bracingly observant. Rarely has a movie been so illuminated by a single character simply breaking into a smile, and rarely has a smile been so unequivocally earned."
19,90,McQueen has created a tense and satisfying action drama with a decidedly feminist bent.
20,90,"This clearly qualifies as a heist film, and a hugely entertaining one, notwithstanding a few plot perforations and a running time of two hours plus that might have been trimmed a bit."
21,63,"All movies are phony. What, you think beautiful people doing ugly things on a screen is real? Some movies are phonier than others. Widows is one of those. The always thin line between a twisty plot and a silly one gets crossed about an hour in."
22,88,The resulting script offers the seriousness one anticipates from McQueen and the switchbacks and turns one expects from Flynn.
23,100,"For all its cynicism, the movie floats on a darkly exhilarating brand of escapism. It’s one of the year’s highlights in any genre."
24,90,"The filmmaker brings everything he has as an artist to this raw, resonant thriller. The screen damn near explodes as his genre caper suddenly encompasses a whole social strata (race, class, politics, gender). You’re in for a hell of a ride."
25,80,"Widows works best as a slow-burn thriller, a masterclass of patient reveals and cleverly withheld information (which, as any fan of her knows, are Flynn’s hallmarks). But Widows has more to say, touching on the topics of generational power, the dynamics of race in politics and marriage, the institutional racism present in police violence."
26,75,"McQueen builds tension masterfully throughout, although is so sprawling that at times you’re left wondering whether this might have been better told as a limited television series. Then again, is it worth complaining about relative brevity when done this well?"
27,65,"As it is, it’s a bit of a slog. A well-crafted slog. But a slog nonetheless."
28,88,"It’s easy to fall for these “Widows” when themes of class, religion, grief, gender, injustice and race are married to terrific action sequences and a gang of looting ladies stealing the show."
29,50,"Most of Widows isn’t felt. It’s a cold exercise, and occasionally a ridiculous one, as when McQueen tries to get fancy, with camera angles that make no sense."
30,100,"Widows is smart, soulful and surprising in every frame, weaving statements on race, gender, crime and grief into a tick-tock (and tip-top) heist plot."
31,80,"Widows, in other words, is a merger — of silliness and perspicacity, of conspiratorial gloom and surprising violence. (Even those who wield it can be taken aback.) So strong is the cast that it carries us over the gaps in the movie’s logic."
32,100,"As always, Steve McQueen is an original and bold storyteller, delivering the goods with dazzling creativity. Even when “Widows” delves into pulpy, blood-soaked material, everything is filtered through the lens of a true artist. This is one of the best movies of the year."
33,100,McQueen’s masterful film is the kind that works on multiple levels simultaneously—as pure pulp entertainment but also as a commentary on how often it feels like we have to take what we are owed or risk never getting it at all.
34,75,"But he’s (McQueen) still made one of the best thrillers of the year and one of the best heist pictures since David Mamet made “Heist,” the modern benchmark for excellence in violent, complex cinematic capers."
35,100,"Widows is a sinewy treat that seamlessly intertwines close-up character studies, big-picture politics and audaciously reimagined heist-movie riffs."
36,100,"A heist movie with serious bite, Widows is both brilliantly tense and strikingly relevant."
37,80,"With the help of a staggering ensemble cast, Steve McQueen has made an intelligent, emotional thriller that contemplates contemporary American politics as confidently as it does blowing shit up."
38,100,"The film is a brisk, engrossing narrative that weaves this story with engaging dialogue, incredible one-liners, and the kind of slow burn that any good neo-noir film should have. But what makes Widows so unbelievable is its trust in its players, the viewer’s intelligence and savviness, and a bevy of technical moments."
39,100,"Dramatic fragments, blasted our way, dance before us for the next two hours, rotating and glinting, colliding and connecting, like a puzzle in zero gravity. As a transition into flinty, supercharged genre filmmaking, it gets by on no more than electric confidence, high-fiving technical virtuosity, and a cast to die for. It’s very satisfying."
40,100,"It’s a lot of plot for one sitting, but Widows will remind you of how massively entertaining crime movies can be, especially when they’re animated by the spirit of cool-headed capability, on and offscreen."
41,80,It is a film with a sledgehammer punch.
42,100,"Genre film or not, Davis’ depiction of profound grief is tremendously effective, elicited by McQueen’s audacious direction."
43,80,"The movie, believe it or not, gives pleasure. It’s a stark, violent, cynical but thoroughly entertaining caper picture."
44,91,"If Widows is pulp, it’s pulp made with intelligence and craft and an urgent social conscience. One might even call it a throwback to a richer era of American studio movies, except that the story also feels attuned to a very contemporary anger, aimed at powerful men and the corrupt systems that sanction their abuses."
45,91,"It’s all deliciously fun and deliriously devious, but Widows isn’t just an exercise in sheer escapism."
46,80,"Though Widows isn’t as exceptional as McQueen’s previous work, his style elevates it well beyond any generic big studio genre film. It’s a first-rate popcorn thriller that dazzles you and gives you something thoughtful and timely to chew on."
47,90,"McQueen has made a film that’s sleek and muscular, a polished product that has a barb-wire ribbon of tenacious political fury running through it. It’s somehow both heavy and light, a giddy entertainment that still urges at deep social ills."
48,100,"Led by a magnificent Viola Davis, the cast is ridiculously stacked. The action is tremendous. And the ultimate message – that nothing comes for free in America – is devastating in its swift brutality."
49,90,"In Widows, diversity isn’t an opportunity for showy tokenism or liberal pieties. It’s a matter-of-fact reflection of a city’s seething internal dynamics, an opportunity to probe inequities of race, class and gender that few American movies, let alone American genre movies, ever attempt to address."
50,75,"For all its flaws, Widows is McQueen’s most fascinating, bracing feature to date, a demonstration of the filmmaker embracing his commercial instincts instead of trying to pass them off as weighty and important."
