review_id,user_rating,review_text
23,100,"Like the women who populate its halls, it might be easy to see The Favourite as only one thing, to reduce it to one quality, but it contains multitudes. And like its three central characters, you underestimate it at your peril."
24,90,"The comedy is elegant, frequently dark and genuinely witty. The spectacle is gorgeous."
25,90,"Though mostly twaddle as history, Yorgos Lanthimos’s The Favourite is wonderful, nasty fun, a period drama (wigs, breeches, beauty spots) that holds the screen with gnashing teeth and slashing nails."
26,100,"The Favourite, with a profane, erudite script by Deborah Davis and Tony McNamara, is a farce with teeth, a costume drama with sharp political instincts and an aggressive sense of the absurd."
27,75,"Regardless of your tolerance for Restoration jabberwocky, you will be forced to admit the performance by Olivia Colman as England’s dim-witted Queen Anne is a masterpiece of madness."
28,88,"Even if this unique absurdist has not exactly been your cup of tea previously, he might finally win you over with this deliciously “Dangerous Liaisons”-esque and thoroughly female-driven period film, co-written by Deborah Davis and Tony McNamara."
29,100,"You know how some costume epics can be such a bloody bore? Not The Favourite. It’s a bawdy, brilliant triumph, directed by Greek auteur Yorgos Lanthimos with all the artistic reach and renegade deviltry he brought to Dogtooth (2009), The Lobster (2015) and The Killing of a Sacred Deer (2017)."
30,70,"Though I found plenty in this film to admire, most notably a towering lead performance from Olivia Colman as the appetite-driven queen, I also confess to finding The Favourite, which runs only one minute over two hours, something of a long sit."
31,88,"As hilarious as it is, The Favourite doesn’t skimp on impressive costuming and production design, and the film gamely tackles class and gender themes, as well as partisan politics, in its tale of women behaving badly and men being nitwits."
32,100,"The performance everybody will be soon talking about is Olivia Colman’s royal turn in the entrancing new drama, The Favourite."
33,91,"So it’s bit disconcerting, the unfamiliar sensation provoked by his new movie, The Favourite: Is this the first Yorgos Lanthimos film that can be called genuinely fun?"
34,90,"Rachel Weisz, Emma Stone and particularly an astonishing Olivia Colman find a perfectly pitched acid tone in harmony with the director's edgy vision."
35,100,"Most of all you remember Colman, in a performance that achieves its power, in no small part, by utterly destroying our understanding of what power looks like. She beams and scowls, brays and bleeds, shatters and disintegrates. She rules."
36,90,"The good news about the new film from Yorgos Lanthimos, The Favourite, is that you are likely to emerge from it in good humor — bemused, or amused, or a mixture of the two."
37,100,This is a work of art that embraces and embellishes all the joys of cinema while offering a more enjoyable and progressive revisionist history.
38,80,"This is less Lanthimos’ film than it is Colman, Stone, and Weisz’s. The Favourite is mostly an excuse to watch these three attempt to one-up each other."
39,80,"What makes The Favourite work are its women—who rule, both literally within the movie and outwardly, dominating our enjoyment."
40,75,"The Favourite, notably the first of Yorgos Lanthimos’s films to be written by others, is more narratively coherent and conventional than The Lobster and The Killing of a Sacred Deer, but Deborah Davis and Tony McNamara’s florid screenplay still affords the Greek Weird Wave auteur ample opportunity to assert his idiosyncratic worldview."
41,90,"The Favourite is a pleasure to watch. It’s weird without being alienating, dirty without being cheap. And you’d be hard-pressed to find a better acting trio this fall. What fun The Favourite is, while still striking a few resonantly melancholy chords here and there."
42,100,"This couldn’t be further from the corsets and curtsies of your typical Hollywood prestige period piece. It’s more like ""All About Eve"" directed by a Satyricon-era Fellini all hopped up with enough sex, deviance, hypocrisy, decadence, and spicy profanity to make your average Masterpiece Theatre patron reach into their PBS tote bag for some smelling salts."
43,100,"The Favourite has ribaldry and intelligence to burn, a deliciously entertaining period piece that feels liberated by its period, rather than restrained and invigorates like a glass of wine thrown violently in your face."
44,91,"Endlessly quotable and serendipitously timely — all the more so considering the whole project was conceived nine years ago — The Favourite is a zany, piercing close-up on three women so replete with swagger as to reduce their male counterparts to disposable extras."
45,80,"The Favourite may have corrected Lanthimos’s tendency towards arthouse torpor. It is a scabrous and often hilarious film, made loopier by the nightmarish visions and wide-angle distortions contrived by the cinematographer Robbie Ryan."
46,91,"Lanthimos wants us to examine the different reasons we grasp at power — avarice, self-preservation, even fear — and better understand its corrosive effects."
47,88,"Watching these three fiercely intelligent women, played by a trio of powerhouse actresses, is endlessly fascinating, as the goalposts constantly shift and their true selves become more apparent."
48,100,"[Yorgos Lanthimos'] fabulously entertaining tragicomedy, The Favourite, is a juicy power tangle connecting three women in the royal court of early 18th-century England, played by a divine trio who bounce off one another with obvious relish."
49,100,The Favourite is one of those rare films where the energy generated by three talents at the top of their game and the energy generated by their characters swirl and merge in a perfect storm.
50,90,"It’s a perfectly cut diamond of a movie — a finely executed, coldly entertaining entry in the genre of savage misanthropic baroque costume drama."
