review_id,user_rating,review_text
18,80,"Somehow in its pure uproariousness, it works. It’s just a supremely watchable film, utterly confident in its self-created malleable mythology. And confident also in the note of apocalyptic darkness."
19,50,Infinity War is all manic monotony. It's passably numbing in the moment. And despite the hard-luck finish—something an obligatory post-credits sequence goes a long way toward neutering—it's instantly forgettable.
20,75,"As a virtuoso juggling act, Infinity War has no real parallel in popular culture; as a movie, it’s an impressive montage of greatest hits until the gut punch of a finale."
21,75,What saves Infinity War from being just another bloated supergroup tour – and what will end up being the thing that blows fans’ minds to dust – is the film’s final stretch.
22,70,"Directors Joe and Anthony Russo move their many playing pieces around with as much grace as possible, and they offer up jolts of pleasure throughout."
23,70,"Avengers: Infinity War cares a bit too much about being ""Part 1"" and holding enough development for ""Part 2,"" but MCU fans should see their 10-year buildup expectations met - not exceeded, but met."
24,90,"Using the strength of its powerful and interesting villain to set the stakes higher than ever, Avengers: Infinity War successfully brings together the past 10 years of Marvel movies into a largely effective cocktail of super-heroic dramatics."
25,80,"The script is surprisingly smart, pulling together all the subplots and cutting among all the locations. Chris Pratt’s Star Lord has some clever lines. Thanos is a far more complex villain than we usually get. And the movie ends on a stark and shocking note."
26,80,It’s a sleekly witty action opera that’s at once overstuffed and bedazzling.
27,60,"It’s hard to give sibling co-directors Joe and Anthony Russo (makers of the thornier Captain America films) any credit—or blame, really—for steering a product that’s been so corporately fine-tuned. They toggle dutifully between million-dollar quips and Wrestlemania smackdowns, and when they find room for a vista of galactic stillness, it’s not out of any inspired vision so much as the need for air."
28,80,"With so many ingredients to stir into this overflowing pot, you have to hand it to the two experienced teams of Marvel collaborators who had a feel for how to pull this magnum opus off."
29,83,"Ultimately, the latest Marvel event is ‘Civil War’ on steroids and as enormous a spectacle as you’ll ever see on the screen that’ll leave you shook. For a movie plot this thin and basic, ‘Infinity War,’ is remarkably gripping, supersized entertainment that should exhilarate audiences, electrify the box office and continue the Marvel hegemony for years to come."
30,70,"Infinity War boasts the most breathtaking, audacious moment in superhero movie history, one that rocketed through my brain and tore apart everything I thought I knew about the past 10 years of Marvel moviemaking. For the first time in a while, I can’t wait to see what happens next."
31,100,"Marvel has solved their third-act problem and villain problem and then some. However prepared you feel, you are not ready for Thanos. But then, neither are our heroes."
32,90,"The film boasts plenty of comic-book action while also making room for a darker tone and emotional resonance rarely matched in previous installments. In a cinematic world stuffed with big-budget movies, Infinity War is a genuine blockbuster."
33,100,"The Avengers latest stand feels well worth the wait. It’s not perfect, but it goes to a place most tentpole movies wouldn’t dream of, while retaining the scale, excitement, and humour you’ve come to demand from an MCU movie."
34,88,"It could have been an unholy mess, but with directors Anthony and Joe Russo at the helm, Infinity War is instead a glorious, multilayered and clever comic-book adventure with loads of emotional stakes and a perfect foe for Earth’s mightiest heroes."
35,70,The Russos and the hundreds of craftspeople who worked on this film have dreamed up marvelous battles — especially the one where a motley assortment of heroes take their cracks at the purportedly unstoppable Thanos. But only once here did an intergalactic vista catch my breath the way a splash page in a Silver Surfer comic might.
36,60,"Thanos is the most interesting, and most complex, character here."
37,75,"Infinity War is big, blustery and brave, taking viewers to places that they may not be used to going."
38,63,It’s really the simple pleasure of seeing so many good actors together that makes “Infinity War” — an “Ocean’s Eleven” in hyper drive — work.
39,67,"This story may be on its last legs, but as table-setting for an even bigger threat, Infinity War daringly leaves more questions in the air. The way this world ends looks to be not with a bang, but a whimper."
40,70,"Whatever else it may be — a culmination, an obligation, a staggering feat of crowd control, a truly epic tease — Avengers: Infinity War is a brisk, propulsive, occasionally rousing and borderline-gutsy continuation of a saga that finally and sensibly seems to be drawing to a close."
41,38,"Even by Marvel’s own standards of serviceable mediocrity, Infinity War fails."
42,40,"There’s no pacing in Avengers: Infinity War. It’s all sensation and no pulse. Everything is big, all of the time."
43,75,"There are moments of high drama in Infinity War—between father and daughter, brother and brother, mentor and protégé, lover and lover—that these actors, as deep in this series as we are, deliver on with teary intensity. And there’s a haunting final sequence that is as grave and, I daresay, almost poetic as anything the film series has done."
44,50,"Where you end up may not be where you thought this was going. The final act, including the post-credits sting (to infinity and beyond, as it were) brings a chill, a darkness and a hush that represent something new in this universe."
45,75,All the past decade’s Marvel movies have been heading toward this showdown. Turns out the payoff was worth the wait.
46,70,"Flagrantly, bombastically extravagant, it plays its audience like a hundred million fiddles."
47,70,"So, for basically 90 percent of this movie, I’m sitting there thinking, Okay, this is awesome. Then things changed slightly. And I need to be clear: not to the point it changes how I feel about the movie. I still enjoyed it immensely. But Infinity War did send me out on an unfulfilled note, which, to be fair, is probably by design"
48,91,"After years of movies where even the most mediocre heroes appeared to be invulnerable and indomitable, it’s an arresting jolt — and exactly the film the franchise needed."
49,63,"This movie shouldn't just engage and amuse and occasionally move us; it should shock and scar us. It should kill Ned Stark and Optimus Prime and Bambi's mommy, then look us in the eye after each fresh wound and say, ""Sorry, love. These things happen."""
50,40,Sitting through its 2 hours and 30 minutes is like gorging on tapas: You wind up both overstuffed and unsatisfied.
