review_id,user_rating,review_text
16,88,"The dialogue is terse and funny while hinting at much larger matters, such as the way poverty can be handed from generation to generation like a bad gene or a disease."
17,100,"With electrifying, graceful direction by David Mackenzie...a rich, darkly humorous and deeply insightful screenplay by Taylor Sheridan...and no fewer than four performances as good as anything I’ve seen onscreen this year, Hell or High Water is an instant classic modern-day Western, traveling down familiar roads but always, always with a fresh and original spin."
18,88,"What the movie has, above all, is a dramatic line, clean and straight. In its faces, its scenery and its plain satisfactions it makes us feel like we've been somewhere, when we get to the end of that line."
19,90,"That Hell or High Water makes you empathize with and understand (though not excuse) each member of this disparate quartet is a tribute to the way Taylor Sheridan’s screenplay works equally well as a thriller, character study and pointed social commentary."
20,88,"In this bleak West Texas landscape where everyone seems to be struggling, you find yourself rooting, inexplicably, for all of them against a clear villain: the faceless, predatory bank."
21,91,"Hell Or High Water is the kind of movie that makes you fall in love again with the lost art of dialogue, getting you hooked anew on the snap of flavorful conversation."
22,88,"In a word, Hell or High Water is terrific."
23,100,"Hell or High Water isn’t a flashy movie, but it has an undeniably resonant sense of small-scale justice, not to mention an authentic sense of place that will remind you of other Texas-set masterpieces like John Sayles’ ""Lone Star"" and the Coen brothers’ ""No Country for Old Men."" See it, and then spread the word."
24,100,"This is the kind of Western in which we know there will be blood but pray there won’t be, because the violence is bound to be gratuitous, absurd, with a needless finality. Hell or High Water is a rare humanist Western: Finality is the true villain."
25,88,"Chris Pine proves he can act. Ben Foster, well, he always could. And Jeff Bridges shows them both how it's done. Those are just three riveting reasons to pony up for Hell or High Water."
26,100,What Mackenzie has crafted here is a crowd-pleaser with undeniable art-house elements.
27,90,Hell or High Water is that rare offering that both feels old-fashioned in its action-thriller gratification and in-the-moment about everything else.
28,80,"The surprise standout is Chris Pine. Maybe because he possesses unfairly good looks and outrageous charisma, Pine hasn’t received much recognition as an actor. He is outstanding in Hell or High Water."
29,75,This solid genre pic salutes its touchstones.
30,100,"Furnished with faces as beaten as the vehicles the brothers drive and discard, Hell or High Water is a chase movie disguised as a western. Its humor is as dry as prairie dust...and its morals are steadfastly gray."
31,75,"A desperado drama wrapped around a Bernie Sanders campaign speech, Hell or High Water overcomes its vapid political leanings with loads of West Texas atmosphere, smart dialogue and acutely observed relationships."
32,80,"The terrific Hell or High Water is like a gritty new retelling of the Frank and Jesse James story — only with getaway cars instead of horses, and assault rifles replacing six-shooters."
33,83,"A rich, complex drama that’s as much about consequence and justification as it is destiny."
34,78,Hell or High Water is a good but not great movie with sensational lead performances that elevate it to enjoyably memorable status.
35,63,"As with Sicario, the broad strokes of the film's Southwestern stereotypes gradually sharpen into focus as the story pivots to a look at the systemic forces that shape the characters."
36,90,"When the movie just sits with the characters on front porches or in backyards, Mackenzie's generous, hands-off approach with his actors — most of the conversation scenes play out in long takes with minimal camera movement — yields poignant rewards."
37,88,A terrific heist picture.
38,100,"Foster was born to this kind of role, rugged but soulful, and he’s outstanding. The surprise is Pine, giving by far his best performance."
39,80,"Despite treading some familiar territory, British director David Mackenzie's new film Hell or High Water proves itself a brilliantly executed, sharply written genre gem."
40,75,"David McKenzie’s Hell or High Water is a gritty, darkly humorous, and fiendishly violent neo-western."
41,80,"It’s an action-thriller with punch; Bridges gives the characterisation ballast and heft and Pine and Foster bring a new, grizzled maturity to their performances."
42,83,"Grounded in lively performances by Chris Pine and Ben Foster as a pair of bank-robbing brothers, with a capable assist from a no-nonsense Jeff Bridges as the sheriff on their tail, Hell or High Water tries nothing new but delivers a fun ride."
43,75,"Hell or High Water might walk over familiar ground with second-hand boots in terms of character development and structural beats, but it does so with great personality and zero pretension of wanting to be anything more."
44,80,"It has a straight-down-the-highway momentum, interesting stakes, and more textured character work than you can shake a stick at."
45,80,"As much as all four men are familiar types, the director, writer and actors imbue them with humanity, steering their arcs through tense action — including a nice throwback Western shootout on rocky terrain — to a quietly moving conclusion."
46,80,The film’s ace card is its intertwining of not one but two mismatched buddy relationships.
47,100,"Hell or High Water is a thrillingly good movie — a crackerjack drama of crime, fear, and brotherly love set in a sun-roasted, deceptively sleepy West Texas that feels completely exotic for being so authentic."
