review_id,user_rating,review_text
31,100,"I'm jazzed by every tasty, daring, devastating, howlingly funny, how'd-they-do-that minute in Birdman. Like all movies that soar above the toxic clouds of Hollywood formula and defy death at the box office, Alejandro G. Iñárritu's cinematic whirlwind will bring out the haters. They can all go piss off. Birdman is a volcano of creative ideas in full eruption. Buy a ticket and brace yourself."
32,60,"Birdman is the very definition of a tour de force, and Iñárritu’s overheated technique meshes perfectly with the (enjoyable) overacting—the performers know this is a theatrical exercise and obviously relish the chance to Do It Big. But what comes out of the characters’ mouths is not so fresh."
33,88,It’s perhaps the most incisive and funniest Hollywood take on Broadway since Mel Brook’s original “The Producers.”
34,100,"The camerawork in Birdman is an astonishment, and an argument that everything flows together, which in this movie means the cinematography, the story, the people, even time and space."
35,100,"This pitch-dark comedy, which was directed, con brio, by Alejandro G. Iñárritu, sizzles as the camera circles, stalks and swoops. Emmanuel Lubezki’s friction-free cinematography constitutes a virtuoso turn in its own right in a production that’s strewn with superb performances, some of them loud and bold, others subtle and restrained."
36,88,"One of the year's most audacious, savagely funny and unpredictable films, it features an outstanding performance by Michael Keaton as the has-been star of a superhero franchise desperate to be taken seriously."
37,80,"This is no tale told by an idiot — on the contrary, it’s a funny, fast-moving parable about fame and ambition, laid out for us with care and craft by a gifted filmmaker, a long-missed actor, and a world-class cinematographer. But I’m left with the suspicion the whole thing may signify — well, if not nothing, at least a good deal less than the filmmakers would have us believe."
38,100,The director's surrealist portrait of modern times and the cult of celebrity is brilliant on so many levels that even the occasional downdraft can't keep Birdman from soaring.
39,100,"With its improvisatory score (drummer Antonio Sanchez provides a hustling backbeat throughout), its seamless shots, its leaps into the surreal, and then back again into the excruciating, embarrassing real, Birdman ascends to the greatest of heights."
40,58,A movie with ambitions as high-flying as its superhero but a success rate decidedly lower to the ground.
41,100,"Serious and silly, self-aware and ironic, it’s the movie that questions stardom, fame and celebrity, built around a role Michael Keaton had to become a has-been to play."
42,80,"It’s undeniably thrilling to watch Gonzalez Iñárritu and Keaton aiming so high. Whenever they’re brave enough to leap into the unknown, Birdman soars."
43,91,"Birdman is a scalpel-sharp dissection of Hollywood, Broadway, and fame in the 21st century. But more than that, it's a testament to Keaton's enduring charisma and power as an actor. He soars."
44,25,"An unrecognizable Michael Keaton seems to have aged 40 years since the last time he appeared on the screen, but he’s still the best (i.e., only) reason to suffer through a miserable load of deranged, deluded crap masquerading as a black comedy called Birdman."
45,70,"Birdman is a marvelously entertaining picture, a work of ""look at me!"" bravado that's energized every minute. Its proficiency, the mechanically fluid kind, works against it in some ways."
46,90,"Birdman, right now, is on the money. In Riggan and the rest of the cast, writhing with the dread of being a nobody but appalled by what it takes to be a somebody, we see not just the acting bug but also the New York bug, the love bug, and, if we’re honest, the life bug, diagnosed as what they are: a seventy-year itch."
47,50,"It places regurgitated ideas into the mouths of gifted actors, then drops them amid a kooky story that plays like an elaborate distraction from what little the film actually has to say."
48,63,"This is not a film in need of creativity, passion or energy; what it needed was restraint, consideration and direction. This is not saying that Birdman is awful, or a debacle; there are superb scenes here, as well as excellent performance moments, but they get drowned out in the flood of Iñárritu’s ambition, energy and fantasies."
49,91,"Moment to moment, Birdman manages to shift gears, its roaming camera revealing new surprises as it glides along. That degree of unpredictability provides it with the ultimate response to the sea of formulaic mediocrities at the center of its critique."
50,100,"Spectacular, star-powered cinema that makes us ask anew what cinema is for. Call it a ""Dark Knight"" of the soul."
