review_id,user_rating,review_text
22,100,"From the very first destabilizing moments of this movie, Park dazzles you with the beauty of his images and the intoxicating bravura of his unfettered imagination. And then, just when you think you have found your bearings, he unmoors you yet once more, blowing minds and shattering hearts, yours included."
23,60,"Having been twisted into bewildered bits by the convolutions of Park’s narrative, I was astonished, toward the end, to find it brushing against the tragic."
24,91,"Park comes through with his typically vibrant, inventive command of tone and camera. Virtually every composition and camera movement from DP Kim Ji-yong is gasp-inducing, aided by some truly exciting blocking from Park."
25,80,"Decision to Leave is a finely crafted film, with stellar performances from Park Hae-il (charming, and perfect as a detective torn between emotions and duty) and Tang Wei (also perfectly cast, lovely with a depth that’s just below the surface)."
26,83,"The beauty of Decision to Leave is how Chan-wook can set his table with so many ideas, diversions, and elements, all making for an overly exquisite experience. Not only does Chan-wook blend detective mystery and romance, but Decision to Leave is weirdly funny, full of dark humor that fits in perfectly with everything else."
27,80,"Decision to Leave deals with the biggest subjects humans have to grapple with: love, sex, and death, and does so in what amounts to a serious, dramatic fashion."
28,63,"Throughout the film, one often feels the plot machinations working against Park Chan-wook’s poetry, though in a few cases poetry wins out."
29,75,"To this viewer, it develops into a pretty nifty piece of genre work, a thriller that’s expertly made even if it doesn’t quite hum like the best Park films. The fact that a good, well-made thriller feels almost like a disappointment given this creator’s pedigree is just a testament to the work he’s produced before."
30,80,"Ultimately, Decision to Leave is like a beautiful airport novel of a film. It is far cleverer than it needs to be and is so acted with sly charisma."
31,80,"Wei is magnetic as the would-be killer who uses her patchy Korean as an additional smokescreen to manoeuvre behind. She ties the detective in knots, a shapeshifter whose true nature is beguilingly unclear."
32,91,"There’s never a moment of grand revelation; rather a subtle, perpetual sense of understanding what’s going on, a fact that takes some pressure off the film and will likely make for a richer rewatch."
33,80,"The investigation is exquisitely constructed, with a stream of revelations, some pulse-pounding action and continuous glimmers of wry humour. It's also a model of elegance and restraint."
34,100,It’s a gorgeously and grippingly made picture and Tang Wei is magnificent.
35,100,"Crafted with unforced humor, ravishing visuals and commanding maturity, Decision to Leave intoxicates with its potent brew of love, emotional manipulation — or is it? —and obsession."
36,91,"Park’s funny, playful, and increasingly poignant crime thriller is less interested in what Hae-joon (Park Hae-il) knows about his suspect than in how he feels about her"
37,91,"Decision to Leave is ultimately a seductive romance, one made all the more fascinating by the boundaries the characters tread but never dare cross. Stories of longing are so tantalizing because they hang in that gray space of potential. The build-up is often more gratifying than the release, and Park wrings it for all its worth."
38,90,"With this seductive, serpentine neo-noir, Park Chan-wook raises the bar on the 2022 Cannes competition programme and reasserts his position as a peerless visual stylist. But there’s nothing superficial or superfluous about his style here: it’s all in the service of the film’s mercurial and at times disorientating blend of crime and passion."
39,70,"This is not as surprising or innovative as director Park's earlier work, but it is still a fascinating and exquisitely directed film about desire, regret, and love. The final moments will likely be talked about and discussed as much as any of his other work."
40,80,"The shot-making is sensational, and the film knows it; the camera does things you’ve never seen before, say with focus in an interrogation room mirror, and the whole saga’s edited as though Park can’t wait to show you what’s up his sleeve."
41,75,"Richly dramatic and at times confounding, it’s a gorgeous piece of work that has the ability to move you in one moment and leave you cold in the next."
42,75,"Decision to Leave no doubt deserves a repeat viewing. Even if the finale is still a slightly hard to parse bummer, there is all the other meticulous craftwork to appreciate and discover anew. In this instance, maybe there is no getting too close to the case."
43,100,"After the world-conquering success of Bong Joon-ho’s “Parasite” and the small-screen domination of “Squid Game,” your new, sublimely accomplished Korean thriller obsession is here, and it is Park Chan-wook’s Decision to Leave."
44,80,A master filmmaker mines cinema’s glamorous past in a nostalgic neo-noir you don’t so much watch as surrender to.
