review_id,user_rating,review_text
25,90,"Part of what makes Get Out both exciting and genuinely unsettling is how real life keeps asserting itself, scene after scene."
26,90,"This is the essence of Get Out, which only grows more darkly relevant as the main story gets going, masterfully unfurling all of the real-life anxieties of Existing While Black while simultaneously mining that situation for all its twisted absurdity."
27,75,"This is ultimately a movie about the very bad things that can happen when we don’t address our unease, when we just try to brush it off, whether that’s to fit in or to preserve our self-image. It’s not what we’re not saying, but how we’re not saying it."
28,100,"Peele succeeds where sometimes even more experienced filmmakers fail: He’s made an agile entertainment whose social and cultural observations are woven so tightly into the fabric that you’re laughing even as you’re thinking, and vice-versa."
29,75,"The R, however, isn’t for the usual “extreme gore” of a slasher movie. Instead, it’s mainly for profanity. Get Out has only a little blood and viscera; the approach of writer/first time director Jordan Peele is to approach the more stomach-churning aspects of his production with tact."
30,88,"Sketch-comedy whiz Jordan Peele of  TV’s ”Key and Peele” and “Keanu” has cooked up the smartest horror movie in ages, an edge-of-your-seat thriller that is entertaining and creepily enlightening at the same time."
31,100,"Get Out is fully surprising in both concept and craft, with the scares never coming just when you expect them and the secrets more audacious than you might be guessing."
32,100,"Peele’s perfectly tuned cast and deft camera work unleash his uproarious humor along with his political fury; with his first film, he’s already an American Buñuel"
33,90,"Jordan Peele has made an extraordinary leap in genre here, and he’s also crafted a horror film that has more blistering observations about race than half a dozen well-intentioned Oscar-bait dramas."
34,88,"The real star of the film is writer-director Jordan Peele, who has created a work that addresses the myriad levels of racism, pays homage to some great horror films, carves out its own creative path, has a distinctive visual style — and is flat-out funny as well."
35,75,"Peele is undeniably a born filmmaker with big ambitions and an even bigger set of balls. He’s made a horror movie whose biggest jolts have nothing to do with blood or bodies, but rather with big ideas."
36,80,"It's very funny at times, but it isn't a comedy. It is that very rare of beasts: a new and original motion picture."
37,75,"It’s Peele’s first film, but it has none of the rough edges or self-indulgence you’d expect from a rookie."
38,75,"Get Out will scare you, make you laugh and perhaps make you uncomfortable. It’s supposed to."
39,78,"Not only does this genre exercise deliver the little jolts and inside laughs that keep modern horror fans pleased, Get Out is also one of the smartest, funniest, and most socially astute films to come around in a while."
40,83,Wildly entertaining.
41,60,"A horror film with the power to put a rascally grin on the face of that great genre subverter John Carpenter (They Live), Get Out has more fun playing with half-buried racial tensions than with scaring us to death."
42,80,It does what all great horror movies do: turn real-world anxieties into the stuff of nightmares.
43,83,"Peele is a talented director of action as well as horror, and Get Out is always far from boring even in its more familiar scenes."
44,90,"When the film moves out of the paranoiac realm and into action, the violence is deeply satisfying, the twists delightful."
45,100,"Blending race-savvy satire with horror to especially potent effect, this bombshell social critique from first-time director Jordan Peele proves positively fearless — which is not at all the same thing as scareless."
46,83,"Writer-director Jordan Peele has smartly created a horror comedy that doesn’t feel like a series of sketches from his show: the whole thing is a single, coherent episode and individual scenes are masterfully and subtly crafted with tonal shifts that work well."
47,75,"Get Out feels fresh and sharp in a way that studio horror movies almost never do. It is both unsettling and hysterical, often in the same moment, and it is totally unafraid to call people on their racist bullshit."
48,67,"If Get Out isn’t half as scary as the ideas that inspired it, Jordan Peele’s directorial debut is almost certain to be the boldest — and most important — studio genre release of the year. What it lacks in fear, it nearly makes up for in fearlessness."
