id,rating,review_text
13,5,The most uncomfortable conversation ever put to the screen.
14,4.5,"Incredible movie, incredible acting and incredible story. It really keeps you sticked to the screen and gives you anxiety and distress. I also noticed a clear critique to the sexism women can encounter in profesional situations, especially in the 90s."
15,4.5,"The film does a great job putting the viewer in the POV of Agent Starling. Combined with the disturbing subject matter and the unnerving performances, The Silence of the Lambs makes for a unique experience. It's an example of good direction and acting, elevating a screenplay - the film is a well-deserved classic."
16,4,"A suspenseful and disturbing film that captures the psychological mindset of cold-blooded murderers, particularly the tension between speech, skin, and their respective (in)efficacy. Both Buffalo Bill and Lecter mirror Clarice Starling’s psychological struggle, which unfolds between accommodating a masculinist firmness and inhabiting a feminine body continually framed as an object of sexual desire within her work environment. Anthony Hopkins elevates the film through the tension he conveys on screen. His demeanor and confidence, consistently outwitting his interlocutors, reflect the intellectual arrogance he craves amid the perversity surrounding the victims. Jodie Foster, embodying a frail yet rebellious presence in a highly masculinist setting, provides a strong contrast, though her performance never reaches the level of her adversary. While the repetitive close-ups reinforce the film’s confined and schizophrenic mood, Foster's frequent facial expressions become unrewarding"
17,4,"Mais um clássico que inexplicavelmente não tinha visto, e agora risquei da lista. Não tenho nada a acrescentar aos superlativos já esgotados ao falar dele que vá trazer algo novo: realmente mereceu todos os prêmios que venceu, sendo um dos raros indicados que ganhou em todas as principais categorias do Oscar: Filme, diretor, roteiro, ator e atriz; performances espetaculares de Anthony Hopkins, Jodie Foster e Ted Levine; um mistério intrigante e uma história muito bem contada, redondinho mesmo. Sem defeitos. ""Se7en"" deve muito a este filme."
18,5,"I know, you know it, we all know it, this is just a great thriller."
19,5,Absolute masterpiece and perhaps the best movie in this genre ever made. People only talk about Hopkins but Foster is sublime in this movie too. A timeless masterpiece!
20,5,"🦋 🤫 🍽 Primera vez que la veo, y co firmo que es una obra maestra."
21,4,82/100 Anthony Hopkins is goated.
22,5,"A perfect film. Should be taught in every first year film class. Perfect casting, perfect directing, perfect acting. Scenes are the right length, sound is perfect, story is spot on. Rarely does one watch a film like this - a true masterpiece."
23,5,"""Intelligent, frightening, and perfectly paced, this film remains an essential myth of horror cinema. Congratulations !!"""
24,5,One of the best serial killer movies ever made. Stunning acting performance by Jodie Foster and Anthony Hopkins.
25,5,The Silence of the Lambs was AMAZING. Really great story.
26,5,Genuinely one of the best movies I have ever seen I love eating moths
27,5,Masterful! This is complete movie making in the highest order.
28,4.5,Famous as hell and iconic as well. Lecter is one of horrors biggest villains.
29,5,Intense movie this is peak cinema
30,5,A perfect movie. Hopkins and Foster all time duo. The movie stays with you.
31,5,"The Silence of the Lambs (1991) is an extraordinary psychological thriller that combines suspense, intelligence, and unforgettable performances into one of the most haunting films ever made. Directed by Jonathan Demme and based on Thomas Harris’s novel, it’s a masterpiece of tension and character — a film that both terrifies and fascinates in equal measure. Jodie Foster delivers a career-defining performance as Clarice Starling, a young FBI trainee determined to stop a serial killer known as “Buffalo Bill.” To do so, she must seek the help of the brilliant but terrifying Dr. Hannibal Lecter, a cultured psychiatrist — and cannibal — played with chilling precision by Anthony Hopkins. The chemistry between Foster and Hopkins is electric. Their scenes together are charged with psychological intensity, blending fear, curiosity, and mutual respect. Hopkins’s portrayal of Lecter is legendary — sophisticated, eerily calm, and utterly unnerving — earning him a well-deserved Academy Award for Best Actor. Foster’s performance is equally powerful, combining vulnerability and courage in a way that makes Clarice one of the most compelling heroines in modern cinema. Jonathan Demme’s direction is masterful. The film’s pacing is deliberate, its atmosphere taut with suspense. The use of close-up shots creates a sense of intimacy and unease, drawing the viewer into the psychological duel between hunter and hunted. The cinematography, score, and sound design all work together to heighten the tension without relying on excessive violence or cheap scares. What sets The Silence of the Lambs apart is its depth. Beneath the horror lies a story about power, control, and the courage to face inner demons. Clarice’s journey is as much psychological as it is procedural — a battle not just against evil, but against fear itself."
32,5,"A contender for everything: bedt movie oat, best horror oat, best actor oat and generally just thrilling time and time again"
33,5,"A masterpiece! I’ve seen it many times already. It’s a perfect story,act … everything!"
34,5,Great movie. Shot really well for its time. Very suspenseful.
35,2.5,"Meh. This movie and Aliens are the two most overrated movies of my generation. Unpopular opinion I know but the drama seems too inflated to be taken seriously, imo."
36,4.5,This whole series with Anthony is just great. Back then when they made good movies. It aint that 2020 horror but old doesnt mean bad. Watch it
37,0.5,How do I give a negative score?
38,5,This film still holds up now. I really think Jodie Foster Is a stand out actor. No matter how many times I watch it I still hold my breath during the scene with Clarice in the dark.
39,5,"It was a very dramatic thriller that I enjoyed watching, seeing the horror of how Clarice almost got got was something else but I'm glad she was able to find the killer herself."
40,5,The glory days of the video rental business.
41,5,I just watched this again after a long gap and I had forgotten how brilliant it was. It does bear repeated viewings; the first time I saw it I was too horrified to absorb all the details. Hopkins and Foster are fantastic but every part is played well. Stunning.
42,5,I’ve watched it so many times it’s become a comfort movie
43,5,"Good, scary film that keeps you gripped all the way through"
44,5,A complete masterpiece throughout the ages
45,5,Definitely a classic. The film set new standards and is still very suspenseful and creepy even by today's standards.
46,4.5,"Whether it's just my taste or if this film is truly perfect, I absolutely love it. The original work is already so good that I can’t say the movie is better. I've seen him in other roles, but his unforgettable performance as Lecter means he was unfortunately just Lecter to me in those other movies. This movie has another theme “male-dominated society” which makes it interesting."
47,5,"One of the best movies of the 1990s if not all time. incredible story, amazing actors and a master class in film making."
48,5,"Going into this movie, I wasn't expecting much. I was anticipating an overlong episode of Criminal Minds. After finishing this movie, my mind was completely changed. Simply put, The Silence of the Lambs deserves all the praise that it received. Jodie Foster is incredible, Anthony Hopkins is chilling, the filmography is crisp, the pacing is brilliant. Honestly, I cannot think of a single negative thing to say about it. I was on the edge of my seat the whole time and oftentimes peeking from behind my covered eyes. Best Character: Hannibal Lecter Best Quote: ""Well, Clarice - have the lambs stopped screaming?"" - Hannibal Best Scene: Every Meeting between Clarice and Hannibal Best Piece of Score: ""Clarice"" Note: The final line of ""I'm having an old friend for dinner."" might be the best final line in the history of cinema. Watch filtered on VidAngel"
49,5,"When this came out, it seemed like America's obsession with serial killers was at it's most insatiable. This absolutely chilling flick managed to satisfy that sick hunger while also showcasing one of the most demented and terrifying villains in horror history."
50,5,This movie showed me that a movie doesn’t need a good jump scare or scary plot to scare me.
