id,rating,review_text
33,5,"There are only a few films in my favorite top 20 list which are less than 20 years old. This film is one of those few. The thing that makes this movie stick out is its relevance to the modern moment. Its conflict is rooted in the conflict of the meta experience that we living today experience constantly. Not only does this movie identify and provide an icon metaphor for the dilemma of nihilism infecting so many, but the story provides an answer that feels true, achievable and emotionally resonate."
34,0.5,It’s like a bad episode of Rick and Morty but with more Asians and lesbians.
35,2,"It's like someone tried to mix Monty python, Dr Strange and Bruce Lee - and did not quite carry it off. The eventual message of kindness is OK but getting there takes a lot of perseverance. How this got seven Oscars (I like Jamie Lee too but seriously?) I will never know."
36,3,"I understand why some people love it but just too chaotic for me. The mix of metaverse, fantasy, martial arts and talking rocks was just too much. Michaelle Yeoh is terrific. I can't fathom how Jamie LC got an oscar for her part. It was total nonsense. Ultimately a satisfying story which hung together well in spite of all the jumping to different 'verses' but too much going on; like being on a non stop rollercoaster for 2 and a half hours."
37,5,"An incredible film that captures the different perspectives of a daughter, and does so in a very entertaining way. It also shows how important the mother's relationship is, and how much she did to be with her daughter. The father is incredibly tender. Overall, amazing."
38,4.5,Outstanding. Incredibly fast-paced and clever. The imagination in the concepts rendered are off the charts.
39,5,EMOTIONAL DAMAGE IN A GOOD WAY
40,5,absolutely life changing.
41,1.5,"Not my cup of tea. Some of the acting was good, but the whole premise was too far fetched. The movie jumped too much from scene to scene and was literally strobe like in places. The totally unrealistic choreographed martial arts ""fight"" scenes were ridiculously unbelievable."
42,1.5,"Really hard to watch, couldn't get through it. It's like everyone in it is drinking Red Bull on the hour every hour. It's a chaotic mess, to the point where it just gets repetitive and boring. Not sure how this got such good reviews."
43,5,Imagining the endless possibilities that could come from making a key few different choices at a key few different times opens up a massive can of existential worms that Everything Everywhere All at Once dives headfirst into.
44,1,"This movie is full of nonsense and not funny jokes. The main guy's acting is so bad, I can't take him seriously"
45,5,"absolutely loved it. shudders all around. transcended the limits of my imagination to convey one strong, universal theme, that personally resonated with me (even more so at the time i was watching it): the relationship between mother and daughter."
46,0.5,Three hours of absolute torture. For me this was a bunch of nonsensical footage thrown together as part of a barely comprehensible “story” with a bunch of misfit characters that were supposed to be comical. The “special effects” have been done before. Cloud Atlas was way better. For me this was not even a film.
47,5,Blew my mind. I rarely rewatch movies but I'll probably have to this time.
48,3.5,"Really good story, and incredibly good visuals. Comedy and action in this film are really executed."
49,5,PURE ART THROUGH THE LENS OF DAILY AFFAIRS & WORRIES AND HOW A SMALL CHOICE CAN CHANGE AND INFLUENCE EVERYTHING IN OUR LIVES. IF YOU DECIDE TO WATCH THEN WATCH IT TILL THE END.
50,5,Amazing movie. In the begining I felt lost and confused but then the story takes over and the Directing shines in a complex and original story telling. It all flows together and becomes like its title. The acting was superb as well as the dialogues that become more then moving the story forward. I loved it and can only recommend for every open minded movie lover.
