id,rating,review_text
14,4.5,"Absolutely fantastic, top-notch; only in the last third, the narrative was a bit too drawn out and at the same time too abrupt for me (e.g., when De Niro returns to Vietnam). The flow is somewhat lost for me. Nevertheless: great cinema; the first hour is among the best I've ever seen in terms of character development, exploration of motivations, feelings, etc."
15,4.5,"De Niro and Walken at their best and a rich, detailed script that reflects how many audience members were just like these characters and how today we see the same issues of love, war, and loneliness in the 21 century."
16,4,"It is very good, just a bit unnecessarily long. I was also not very fond of the resolution of the plot. Felt rushed."
17,4.5,"Keeps you looking, even if you don't want to. Feels like the whole cast believed in what they were doing, which defines great acting. The ""torn between emotions"" thread throughout is brilliantly written and acted out. True cinema"
18,4.5,"Cimino's best work. Fantastic cast with excellent performances by DeNiro, Walken, and Cazale."
19,5,"A thoughtfully acted drama of immense depth, with excellent performances all around punctuated by DeNiro's take on honor, relationships, and the horrors of war. Sincere, engrossing, and heart-rending."
20,3.5,Thought provoking but a bit too long. A unique take on the Vietnam war. Less about the actual fighting and more about the psyche of those who fought in it. Excellent acting all around. The pacing and strange snow capped mountains of PA (?) keep this movie from receiving a 5.
21,0.5,Saw it on TV a number of years ago and thought it sucked infected donkey balls. Positively cannot stand Christopher Walken - the guy creeps me out. The only character he's fit to play is a zombie. Worst thing about this movie is that its alien-from-outer-space director was hailed as a genius and was given free reign to make Heaven's Gate which fittingly Stunk to High Heaven!
22,5,Masterpiece! An epic that shows the effects of war on individual soldiers better than any other movie I’ve seen. An epic journey that needed all three hours to develop and depict.
23,5,A masterpiece. A film that truly portrays what friendship is all about. De Niro at his very best!
24,1.5,"Skip it for your own sake. Even considering outdated 70s cinematography, there were a few things that made this horrendous to even get through. Every single scene in this movie could have been included in the final cut and it still been sub-2 hours. So much time spent doing absolutely nothing, especially in the wedding scene. Also, the deer in “The Deer Hunter” isn’t even a deer species found in North America. It’s a Red Deer, not a Whitetail, Blacktail, or Muley. That, combined with a copious amount of other missed details make me wonder how this is so highly rated."
25,5,DeNiro's greatest movie.. recommend!!
26,0.5,"I don't know why people like this movie so much, I tried watching it I just thought it was horrible and boring and could not stomach it. I ended up fast forwarding through it a lot.."
27,1,"Longest movie I’ve ever watched. Didn’t catch me at all, and didn’t seem to have anything to say. Good acting, good locations. Otherwise, a boring and non-catching movie. How is this so highly rated???"
28,5,Masterpiece wonderful
29,5,"Certainly overlong but still one of the best films ever made. Not really about the Vietnam War but about ordinary, working class, boys."
30,5,absolute masterpiece. nothing more to say.
31,3.5,Long but good story. Acting was on point by all.
32,4.5,Great movie. So many layers. Acting and directing is incredible. What a story.
33,4,"Not my favorite kind of movie but I can appreciate it for what it is. Some of the scenes are beautiful and haunting, it's well acted and it's a movie that has something to say without trying too hard or beating you over the head with the message. It isn't for everyone but can certainly be appreciated by most."
34,1,"3 hours of my life I’ll never get back, one of the worst movies I’ve ever sat through."
35,5,"An emotionally charged masterpiece touching on blue collar Americans in the Vietnam era with supercharged scenarios. The location shots and attention to detail in the cinematography are exquisite. Performances are top notch. So much content in this movie justifying its length. The deer hunting scenes in North Cascades, Washington, supposedly representing Appalachia must be taken less than literally, with the glaciers of Mt. Baker in the background and hundred-foot waterfalls, but produce a stunning visual result. A first viewing will be emotionally exhausting. Cimino goes for the maximum impact and gets it out of his cast. Stanley Meyers ""Catavina"" played on the guitar by John Williams will forever be associated with this film and its tragic mood, despite the lightness and lyricism of the melody. Repeat viewings allow you to appreciate the details that make this film a masterpiece."
36,4,Engaging and entertaining till end 8/10
37,5,One of the best films in cinema history.
38,5,"They just don't make movies like this anymore. Honest, genuine, epic."
39,2,"Drags on far too long. Apart from a few intense Russian roulette scenes, there is not much of interest here."
40,0.5,This is one of the worst movies I have ever seen
41,3.5,"This is a typical 70s hit. They spend time creating the background and getting you invested in the characters. The acting is great and the story is powerful. While there is action in the movie, much of the movie is spent developing the characters and I remember seeing this movie when I was 7 (2nd movie in a double-feature drive-in), but I didn't really understand it. While it is disturbing, I felt it was very well done. In our current age of ""forever wars"" (in the US) this movie is still very relevant."
42,4,"Great performances, I see reviews mentioning the length but I didn't think any of it was slow. It kept me interested the entire time."
43,2.5,"The plot related questions and problems are glaring in this film. On more than a couple occasions the occurrences are so nearly impossible and so coincidental the story seriously suffers. Would someone holding you hostage give you a gun with more bullets in it simply because you asked them to? No. Would a person with a guaranteed 1 in 6 chance of being killed every day make it to day 7 or beyond? Very unlikely. Can you drive a little distance outside of Pittsburgh and be in the Rocky Mountains? No. The movie is all show and no tell. The acting is very good and the technical film making is superb, but the dialogue gives no details about much of anything and the points about war and friendship and surrender and the often fleeting futility of life are so unsubtle and so contrived that the whole thing falls flat in the end. There is not any real soul or heart in this film. The Deer Hunter is ugly, depressing, and bleak just for the sake of drama."
44,1.5,This movie drags on to the point of being unwatchable. Great actors doing great acting that is wasted on egotistical auteur direction. Took me three attempts to finish. One and a half stars.
45,4,"Both overhyped and unfairly maligned. I remain unconvinced that the movie is a flawless masterpiece (it seems like Cimino is just padding the runtime in several sequences, especially towards the end) but I won't deny that it contains some truly harrowing and memorable sequences. As to the narrative being reactionary, I just don't buy it as most of the ""evidence"" appears rooted in a complete misinterpretation of several scenes."
46,5,"One of the best movies ever made. Top 5 for me. The setting in an industrial city with people with Russian roots and architecture is just amazing. The movie is divided in 3 parts the way I see it. Wedding, Nam, back from Nam and return to Nam. And I loved every part of this movie and it's portrayal of the horrors of war and how you return home after such an ordeal. Superb acting, breathtaking cinematography and locations. I can talk for hours about this movie and it's one of the few that left me with a lump in my throat."
47,5,A classic and one of the best movies of 1978. This poignant story tells the story of how the war effects people and places long after the fighting stops. Cimino's magnum opus.
48,5,To read reviewers of this movie say it doesn't stand the test of time is ludicrous and only shows how terrible most reviewers are… period
49,4.5,"Uno dei primi film sulla guerra in Vietnam in realtà finisce per essere anche uno dei più completi e strazianti, un capolavoro per sceneggiatura e per la bravura degli attori, oltre che per il coraggio di raccontare tematiche scottanti a pochissimi anni dal loro avvenimento. Perfetto è il racconto della vita di 6 giovani ragazzi in una cittadina qualsiasi degli USA, divisi tra lavoro, festa, donne e lo spettro della guerra. Si distinguono bene i personaggi e ci si affeziona ad ognuno di essi ed ai loro destini quando di colpo si viene catapultati in guerra con l'unico stacco un po' confuso; ma con una semplice quanto brutale rappresentazione dell'inferno che hanno vissuto i soldati. Sicuramente però, l'ultimo dei tre capitoli in cui è diviso il film, è quello che rimane nella storia del cinema; un incredibilmente profondo e vero racconto delle reazioni dei reduci, senza banalità e senza trascurare dettagli. Amputazioni fisiche, gravi problemi psichici, dipendenze da droghe, inadeguatezza alla vita di tutti i giorni, alienazione e mille altre sfaccettature. Tutto perfetto."
50,2,"This movie could've condensed its first hour by half and very little would have been lost. Then again, even after its self-indulgent opening it never really manages to find its footing in the unimpactful second half. Out of all the Vietnam War classics, this one probably aged the worst."
