id,rating,review_text
13,2.5,"I wanted to like this film, it has many of the elements I like. It’s about Hollywood, about actors, it’s a mystery, and has a strong sense of place for its setting, Los Angeles. But I just couldn’t understand it at all, and so much so, that I really couldn’t even hang on a little bit to what was going on."
14,5,A David Lynch masterpiece.
15,2.5,"I get surrealism as a point of strength - but in this movie, it's so murky that it loses center. Watts brings the only consistency amidst chaos."
16,0.5,"Ok, though I liked Lynch's early works- this movie is WAY off. It ISN'T a 'Noir' film- Lynch has a penchant for 50's iconography, which is in pretty much every movie, and that is not the same a film noir. The story is convoluted and weird, reminds me of scene's from Afterhours where the actors spout nonsense that a normal person wouldn't. I think it tries to be mysterious- but what goods that for alack of any story I care to watch?! I won't be keeping this one and do not look forward to watching Lost or Empire now."
17,4,"A Lynch's classic. I wish I could watch it for the first time again, as it is one of the few movie where you're actually doubting your own perceptions because of how confusing it gets. If you're looking for a standard film with a linear pace and regular plot, you may not like it, but if you like lynch's work or wants to watch an offputting movie then it's definitely worth the watch"
18,4,A Lynch classic with all its usual quirks. The plot is perhaps not the best.
19,5,"Amazing and highly addictive, a jigsaw puzzle that no matter how many times you assemble it, you will always have extra pieces left over."
20,4.5,Complete dreamscape. Naomi Watts is incredible. Not for everyone but this is why movies are made.
21,4,"Lynch's effort in pushing the narrative by introducing a multitude of plot devices can sometimes backfire in the form of loose threads here and there; yet, in the grand scheme of things, when everything comes together, it reveals the true intent all along, and just really goes to show the brilliance behind the great director."
22,5,"I'm not a huge David Lynch fan. This movie came out when I was in college and everyone was racing about it so I went. I was shocked by how into this movie I was. The normal Lynch tropes didn't bother me here. It all worked. I loved the mystery aspect of it and feel like I actually figured it out, for the most part. Today I still watch the Criterion 4k disc often. Each scene, on its own, is like a small movie of a different genre. There's the Winkies scene, that is like a thriller/horror. The guy that shoots everyone to get the black book, that's like a comedy. All wrapped in a mystery. I'm sure it's not for everyone but it's perfect for me. This time."
23,1,Very bad movie. I Don’t get It .
24,1.5,"I am quite into movies, but this movie did not make sense. No wonder he left it for people's interpretation, as he himself wouldn't have understood or be able to explain what the story was about. Makes as little sense as modern art."
25,5,"In the quarter century since it has been since it was released, this great noire/mystery has only grown in stature to become what is widely considered among the great movies of the 21st-century. Whats fascinating to me is that after a few viewings, it makes perfect sense! At least it does now! Lynch printed ten clues to this movies mystery. I recommend looking them over before and after you see it. You’ll be glad you did!"
26,1,Most boring thing I have watched the past years. You have basically nothing important happening most of the time and even the few things that happen have no explanation whatsoever or connection to each other. Not sure why people consider it good. If it released today it would get below 30% here
27,1,"This is truly a terrible movie very poorly acted.ñ with a disjointed story, senseless. St the wnd they try to put it tigether and some stretch it as far a calling it a crutique of Hollywood. Truly a waste of time unredeenqbke piece of trash."
28,5,Film perfectly captures what a dream feels like. 10/10.
29,1.5,Horrível. Não dá pra entender nada. Não tenho cultura pra isso.
30,0.5,Totally overhyped. No idea what anyone is meant to take from this film. Would only watch it for the pop culture references.
31,5,"""It'll be just like in the movies. We'll pretend to be someone else."" One of the best movies I've ever seen in my life. At first I had no idea what I was watching. I couldn’t identify a genre, as if nothing was connected or made any sense. But instead of boring or pushing me away, it made me even more intrigued and engaged. As the story progressed, everything slowly began to fall into place, like finding the final piece of a puzzle. It took me some time to sort everything out, and I absolutely loved that. I admire films that leave you thinking when they’re over, that let the viewer solve the mystery and truly participate in the experience. David Lynch does this brilliantly. Honestly, it is one of the best movies I have ever seen. Highly recommended. If you need everything explained, it may not be for you. But if you immerse yourself and piece it together at the end, it is incredibly rewarding."
32,4.5,"Hard to put it altogether (and maybe that's the point) but so much to like here, including (but not limited to) the music, cinematography, and of course Naomi Watts who is incredible. Silencio!"
33,1.5,Makes less sense than The Room.
34,5,Really good confusing at first. Before you rate 1 star watch a video explaining it then you will change your mind
35,1,This is a very very poor film. Worthless.
36,0.5,What the actual ****
37,0.5,This was the worst movie I have ever seen an an utter waste of time. Terrible acting and dialogue. Several inconclusive subplots with zero impact to the overall film. I don't understand the positive sentiment around it and I'm convinced it's just people trying to be pretentious and pretend like there was something deeper to be taken away from the film that only an elite group can understand. I would avoid this like the plague.
38,3.5,This is like the most confusing movie...
39,5,Masterpiece. Lynch's best film.
40,4.5,Great movie Loved the surrealist vibe to the movie
41,2.5,"Assisti pela primeira vez nesse relançamento no cinema e confesso que não gostei muito do filme. Tive a impressão de uma tentativa exagerada em confundir, não fazer sentido, esconder ao máximo as respostas, mesmo no final onde ""tudo se explica"" fica complicado de entender. Gostei da vibe de mistério e trilha sonora, mas me incomodou bastante as várias histórias aparentemente sem conexão."
42,5,A beautiful dream that works emotionally.
43,1,"Choppy and unnerving and difficult, if you like that type of film, it’s for you."
44,4.5,Deep dive into quintessential Lynchian cinematic dream land. Bright and dark. A fascinating labyrinth. First time viewing this.
45,4.5,"The sinuous, athmospheric and unorthodox Mulholland Drive is an immersive and dimensional jigsaw puzzle that has a stellar performance from Naomi Watts and is packed with details within its mind-bending narrative. A movie that needs to be rewatched, and also one movie that can have many different interpretations. RIP David Lynch, you were a true artistic maestro."
46,5,At first glance you would think that you watched a mess of a movie. Let it sink in and think about it before you watch it again or look up any explanations.Then watch it again and come here to rate it 5 stars. Absolute masterpiece.A kind of movie that's hard to come by and is a must watch for anyone that appreciates a movie that has more to say beyond the time it ends
47,4.5,"With each additional viewing of this film, I make one further observation and thought about it. Maybe one day I will complete the puzzle of thoughts, observations, and ideas about what it all means."
48,4.5,Utterly bizarre and beautiful with an ending that will definitely have you scratching your head.
49,3.5,"Too loose to follow, but still a great film. Naomi Watts didn’t have to go so hard!"
50,1,"One star for Watts' performance. As with any other Lynch movie, it is complete nonsense. It plays like a dream that never ends. Visually, it is not pleasing to watch. It looks like some 80's TV movie with cheap gimmick close ups, which I know is intentional to create that eerie unsettling mood. Most supporting actors perform like amateurs, comparable to The Room. This is pretentious art in the highest form."
