id,rating,review_text
35,1.5,"Filme bacana, o roteiro é legalzinho, o começo eu achei legal, gostei da cena que ele estava sonhando com Coisas ruins na sua cabeça, como caras de diferentes Cores verde, vermelho azul, dando medo nele e falando sobre a morte de sua mulher, achei bacaninha esse história de amor e tensão no filme, achei bacana o final a mulher do cara e a sósia se matam. O filme até que tem partes boas."
36,4.5,All-time classic thriller.
37,5,"1958's 'Vertigo' saw Hitchcock produce an exceptional thriller but also a deeper and darker look at love, loss and human comfort. SYNOPSIS: 'A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed.' The film is one of Hitchcock's most lauded movies even though it wasn't very popular on its release. It's a gorgeous looking film, like an artist's masterpiece, which focuses on one man's obsession of the woman he's supposed to be investigating. Not only does Hitchcock demonstrate a total mastery of cinematic point-of-view, but he turns what might have been a boring crime caper into film poetry. Stewart and Novak are just perfect in their roles. Their chemistry is electrifying. A perfect movie. 10/10"
38,5,It is an amazing mystery thriller with top notch performances from Stewart and Novak
39,4,Extremely well made film that journeys into depressing territories for the two leads involved when you really think about it- no more no less....
40,5,I could feel the firm grip of masterpiece in every moment of this film. Top tier emotional suspense.
41,5,Great Stewart performance. One of the Hitchcock's best films
42,4,"This was four thirty minute episodes stitched together into one two hour film. Once the action from the first climax died down, it took a while for the film to rev back up to the second climax, so there was a good chunk of the middle of the film where my interest was completely lost. Good on Hitchcock for finding a way to regain that interest and make the rest of the film worth watching. I only wish there was a little more consistency in terms of how interesting the film was - I was always either enraptured or thoroughly bored. One star off for this consistency problem."
43,5,"94/100 It's so unpredictable, mind-twisting...kinda irritating and agressive but certainly Alfred's best."
44,4.5,"A sensação de ficar paralisado e perder os sentidos é brilhantemente retratada aqui. E diferentes dinâmicas. Afetivas, narcisistas, intelectuais, visuais. É um filme que se vale de sutilezas para provar uma perspectiva legítima. E os espirógrafos da intro são lindos!"
45,5,Wow! 70 years old snd sooo mych better than todays garbage movies
46,1.5,"I appreciate the perspective switch halfway through and colours, but the movie is otherwise bland. The characters are undeveloped, the motif is vague in an unproffesional sense, and the effects... Gotta respect the acting, though."
47,3.5,"This film makes 0 sense but the acting and cinematography is brilliant, this is my second time watching it and the storyline does not make even a little bit of sense."
48,4.5,"Though there are some segments that doesn't flow as well as the rest, Vertigo is a rich, unpredictable and profound film that explores many interesting themes while naturally being defined by Hitchcock's immersive direction (great cinematography and score as well) and an amazing lead performance by James Stewart."
49,5,"While not even the best Hitchcock time in my personal opinion, its greatness is undeniable."
50,5,"This one's legendary, everybody should know thus one. One of the greatest movie ever made."
