id,rating,review_text
11,4,"There are some real depressing philosophical ideas running through this film, but it is good to confront those demons occasionally. Bergman does so admirably."
12,3.5,After it started in very baroque its plot got some interesting moments with the onirics flashbacks. It's no a masterpiece just the kind of film that must be exist. 7/10
13,4,"Enjoyed this Bergman classic which is a melancholic meditation on a lonely doctor's life. Infused with dreams, memories and present day interactions. It's a paen to youth, nature, love and family without being overly forced."
14,4,"Very interesting, and I like it somewhat."
15,5,"(a ""you know so much, but you don't know anything"" film review by Timothy J. Verret) I remember seeing WILD STRAWBERRIES the first time when I was maybe in my late 20s or early 30s. I had already grown accustomed to the marvelous majesty of Swedish director Ingmar Bergman, but I'm afraid this film at that time was a little lost on me. Cut to me now, age 54, and I can honestly tell you that there is NOTHING lost on me about this film. I TOTALLY ""get it"" now and what I ""get"" is encapsulated in the line Sara delivers to the main character, Isak Borg, wherein she is holding up a mirror to Isak and says, ""you know so much, but you don't know anything."" Yes, indeed, do I EVER ""get"" that! Isak Borg is a doctor of much knowledge but also much disappointment and much loneliness. The film begins with Isak taking a trip to Stockholm to receive a medal of honor for this much knowledge. What he doesn't receive is much peace on the way to Stockholm by car, for he is treated to flashbacks and ""flashforwards"" that make him question who he really is minus this much knowledge. What he really is, as mentioned, is much disappointment and much loneliness. Victor Sjöström, a most definite favorite actor of Bergman ever since he saw Sjöström's THE PHANTOM CARRIAGE, plays Isak Borg, and this performance is wonderfully nuanced and wonderfully ""naked."" Borg flashbacks to the girl, Sara, he wished he had married. He flashbacks that he has not been kind at all to his son, Evald, or Evald's wife, Marriane, who accompanies Isak on his trip to Stockholm. These flashbacks collide with ""flashforwards."" One such as these was when Isak and Marianne picked up a husband-and-wife hitchhiker whose marriage was infused with humiliation and mean words, all taking place in the back seat of their car. It is Marianne who eventually stops the car to let these troubled souls out, but we know Isak wants them out, too, because they remind him of his humiliating and mean words spoken to his wife, Karin, who has passed away. There are also three young people they give a ride to, and they also are ""flashforwards"" but also flashbacks, because they remind Isak of his lost youth. WILD STRAWBERRIES has two (BOTH) dream sequences that are the sheer genius of Ingmar Bergman. Isak has a dream at the beginning of the film where he is walking down a deserted street with a blazing yellow sun (you can feel the heat, although the film is in black-and-white). He spots a clock tower that has no hands and an eventual meet-up with someone who has a smudged face and when touched crumbles and bleeds (blood? water? Jesus? (""one of the soldiers pierced Jesus' side with a spear, bringing a sudden flow of blood and water""-John 19:34). A horse-drawn carriage (never one of my favorite things) comes around the corner carrying a coffin that eventually falls to the ground and then a hand with the face of Isak protrudes out, attempting to pull him into the coffin. The other dream sequence midway through the film is Isak being tested for all his much knowledge, only to realize that this much knowledge has led him to ""you know so much, but you don't know anything."" If there is anything Isak comes to realize, it is that his life up until now has been resentments, coldness, and, yes, loneliness. In fact, it is the medical record from this testing that reveals Isak's diagnosis. And what is that diagnosis? Yep, you guessed it….loneliness! In fact, almost every character in the many Ingmar Bergman films I have seen have this same diagnosis of loneliness. I know for a fact it's my diagnosis. ""You know so much, but you don't know anything."" What does this really mean for all of us? It means, like Isak, we can know so much but not know anything. It means we can think we know so much but actually not know anything. This is such a struggle for the intellectual ones like Bergman and like myself. We have all this knowledge. We have our intellect, we have our words, we have our careers, and we even have our family and friends. But do we know anything about any of these things? Of course not! We don't really know what any of these things will mean in the end. We won't really know until the end if any of these things have meant anything. I have often been quoted as saying (or thinking): ""I know God and yet I am still coming to know God. But, outside of knowing God, I don't know anything."" I sure do try to know anything about anything, but I only know God and yet I am still coming to know God. The irony here is that there can be much freedom in admitting I don't know anything. I think I am going to lose something by admitting I don't know anything (can you relate?) but, in reality, I know EVERYTHING because I know FREEDOM! When I detach from anything, I have EVERYTHING which is I have FREEDOM! Writing this film review of WILD STRAWBERRIES made me think of a comment I received once from someone who was reading one of my Ingmar Bergman film reviews. The one commenting said, and I'm paraphrasing, ""Your film reviews are too much of a love fest of Ingmar Bergman."" I think this one commenting meant that as an insult, but I took it as a HUGE compliment! My film reviews of Ingmar Bergman's films ARE a love fest because I LOVE INGMAR BERGMAN'S FILMS! Should I be hesitant to ""drip"" this love fest all over these reviews I write about Ingmar Bergman's films? I want them to ""drip"" a love fest and, in fact, I want them to downright ""bleed."" My blog website here has the mission statement of ""I'm gonna to need to bleed for God!"" I still hold steadfast to that statement, but I also can have BOTH by ""I'm gonna need to bleed for Ingmar Bergman!"" Can't I? To close this film review out is the closing image of Isak in WILD STRAWBERRIES. Isak has received his medal of much knowledge and after such a long day of flashbacks and ""flashforwards"" of much disappointment and much loneliness, he is seen lying in his bed, quickly falling asleep, and he has a face of TOTAL peace. I think Isak has come to realize, like me, he has detached from anything, and he, like me, has EVERYTHING which is he, like me, NOW has FREEDOM!"
16,4.5,21.06.2021 ---------
17,5,De todos os filmes da era antiga do Bergman esse e o Sétimo selo foram os que envelheceram melhor. Um filme poético e belo sobre os perigos de uma pessoa ser egoísta e ranzinza A única opinião negativa que faço é sobre a atuação da Ingrid Thulin que graças a Deus não atuou mais...
18,4,"In Ingmar Bergman's Wild Strawberries, elderly physician Isak Borg (Victor Sjostrom) embarks on a journey to Lund University with his daughter-in-law Marianne (Ingrid Thulin) in order to receive an honorary degree from the institution. Through a series of dreams, flashback, and reminiscences, he wistfully looks back at his life to try to understand his current state of extreme and self-inflicted loneliness. With Bergman's trademarks all in place (great cinematography, brilliant ensemble cast with all of the regulars present, dark themes), the film sheds light on the lives we live as only Bergman can shine a light."
19,4,I'm glad that I watched this film now at age 70. In many ways I can identify with the main character. I would not have appreciated it during my youth.
20,4,"The way he was able to film that whole dream sequence using very simple shots and editing was impressive. Interesting how he's literally reliving his childhood memories. A kind of brutal reminder of growing old and knowing that you can't go back in time and change the past. It's also about coming to terms with death and the fact that you can't go back and become younger. This movie was definitely one of those art house type films. Beautifully shot. A very sweet and simple movie about taking a journey into past memories, the ones that make you feel good, like a child again. I really liked this movie."
21,5,"A true and inexplicable work about age, in addition to showing us an intriguing reflection of the character about his actions throughout the years of his life. We can feel their angst, regrets and disappointments"
22,4.5,"One of the great retrospective films, recognizing that there exists an inherent melancholy in nostalgia, one that strikes back with each painful return to the present. (4.5/5)"
23,5,"Förmodligen hans mästervärk, Det är den här filmen och ""det sjunde inseglet"" som är hans 10/10"
24,5,Wild Strawberries Pros: - Fantastic Acting - Amazing Directing - Phenomenal Screenplay - Outstanding Cinematography - Magnificent Editing - Brilliant Pacing - Intriguing Storytelling - Visually Stunning - Great Sound Design - Terrific Musical Score Cons: - None Overall Grade: A+ (10/10)
25,5,"A roadtrip movie about a successful man looking back on a life of regrets. Older audience members might be able to relate, younger audience members could learn from it, and the middle-aged might be terrified to see how fast life speeds past."
26,4,"A poetic blend of romping through a day in the life of an old man and his striking dreams, this is Ingmar Bergman at a place where character, ideology and humor are more prominent than a unique plot."
27,2,"Wild Strawberries isn’t exactly my style of film. It’s an examination of a character as he interacts with random people on a road trip, and starts to reflect on his life. I thought there were moments full of emotion, and I appreciated the shifting relationship with his daughter-in-law. However the strange kids he meets did nothing for me, and the bickering couple were even worse. I realize that the intent was to use people in the present to get him reflecting on his past, but I was more interested in just watching his flashbacks. The whole film was paced slowly and had many quiet contemplative moments, just as you might expect from Ingmar Bergman. That style of film has never clicked with me unless I’m very deeply connected with the characters. Since Dr. Borg starts the film as a stoic man, it was tough for me to find that deep connection. I wasn’t completely put off by Wild Strawberries, and I could see what it was trying to do. While it isn’t my kind of thing, at least I could see why others love it."
28,5,"Having seen Wild Strawberries many times before, I decided to watch the new blu-ray version with film critic Peter Cowie's audio commentary turned on. I don't know that it offered many more insights or facts beyond what I already knew - and it may have impacted on my appreciation of the film this time (too distracting). That said, Wild Strawberries is still undoubtedly a masterpiece from film titan Ingmar Bergman. His regular troupe of actors is here: Ingrid Thulin, Bibi Andersson, Max von Sydow, Gunnar Björnstrand, Naima Wifstrand - but the lead role goes to Victor Sjöström, then 79-years-old and a fabled film director and star actor in his own right (known most famously for The Phantom Carriage, 1921, He Who Gets Slapped, 1924, and The Wind, 1928). Sjöström plays Isak Borg (note the initials), a retired professor of medicine who will travel from Stockholm to Lund over the course of the film (a 14 hour car journey) in order to receive an honorary degree. The journey becomes a psychic exploration of Borg's past and principally his relationships with women; it seems that his has been a lonely existence, possibly due to his own cold selfish nature, which may in turn be a result of his relations with his parents (an autobiographical note from Bergman himself). This subtext is told primarily through dream sequences that offer some glimpses of reality as it may have been and some nightmarish eruptions of anxiety filled with symbolism (clocks with no hands) and a foreboding sense of imminent death. We see fond reveries of his first crush, Sara (Bibi Andersson), in the wild strawberry patch - and then we later see her in a frightening scene where she holds a mirror up to Borg to show him his flaws (surely not something that really happened). Sara is also mirrored by her modern day doppelganger, a modern young Sara who Borg and his daughter-in-law Marianne (Ingrid Thulin) pick up hitchhiking with two male travelling companions on their way to Italy. While Marianne gives Borg a piece of her mind (informing him how his own son hates him for the way he has been treated), the new young Sara gives Borg a chance to amend his ways, soften his personality, and reflect on his own behaviour. Marianne and her estranged husband (Borg's son; Gunnar Björnstrand) have fought over whether to have children (he thinks that it is cruel to bring anyone into this terrible world - an existential truism for Bergman, perhaps) but by the end of the film, they will reconcile and Borg's own anxieties will have calmed. Yet overall, the film seems ambivalent toward life and relationships - Bergman sees them as affording both great torment and the opportunity for beautiful communion. Each generation passes along its successes and failures to the next one - yet there is still hope that one can escape this determinism, if perhaps only on our deathbeds! A rich and provocative film that would reward closer study."
29,4.5,"Heart-breaking reflection on death, and one man's empty existence saved only by memories. A profound masterwork."
30,4.5,(M-F-O) 8.4 [Ingmar Bergman]
31,4,Inquiring and peaceful.
32,5,Extraordinary film making. I have to say the ending is a bit of a cop out. It's optimism betrays the substance of the film. The only other quibble l have is it implies psychopathy is heritable. But it is a truly remarkable film.
33,3,"Film school stuff, for ""serious"" film people (like this Reviewer) - Woody Allen material but not quite as good nor as amusing - a collection of scenes, scenarios, & vignettes that barely hang together. Bergman apologists can explain that; but really it's not that good. The commentary superimposed more on the film than was there in the form of homages, etc. An old man recalls a life that seems full outwardly but maybe not in reality. Sort of an introspective hoity-toity road movie, actually, that manages to avoid pretension. The protagonist loses his true love fiancé to the bad-boy lothario cousin. Bitter & never sweetened throughout a long life. Nice Swedish blondes throughout but not as profound as the serious film'ists would have you believe. The euro school - perhaps advanced for its time. Interesting the snappy pants outfits for the women in the late '50's. | - Norm de Guerre"
34,2,I think there was lesson in there somewhere.
35,3.5,"Wild Strawberries is a touching, funny, and ultimately bittersweet look at an old mans reflection on life, that was ultimately filled with mistakes and regrets. This film will always stay relevant because every one of us will come to our final days, laid up in bed, where all we'll have left to do is ponder over the mistakes, and hurt we've committed throughout our lives. Its wonderfully acted by Victor Sjöström, and sensitivity handled by acclaimed director Ingmar Bergman. Yes it's a bit slow and self indulgent in the beginning, but it's something everyone should see atleast once in their lives."
36,5,"Haunting and just plain sad, Wild Strawberries is Ingmar Bergman's masterpiece of cherishing memories and how we come to see life in it's good or bad glory"
37,4,"3.9/5 Wild Strawberries is plenty poetic and thoughtful in a very particular way and makes for a very convincing and unique experience of nostalgia, even if its implied ephemeral qualities dont make it as intriguing as I feel it couldve been."
38,5,"Dr. Isak Borg, 78, is a renowned physician and researcher. His life's experiences have left him cold, distant and uncaring. Now he is travelling to be awarded an honorary degree by a university, a reward for his life's work. Driving with his daughter-in-law Marianne, currently estranged from his son Ewald (whose personality seems to be following that of his father's), he finds himself reminiscing about his past, especially his 20s. He has also been having strange dreams, dreams that remind him of the person he has become, and potentially what lies ahead for him. Incredibly thought-provoking and emotional movie. A metaphor for life and what you make of it. As someone who could understand how Isak could get that way, and even endorse how he feels, this was an eye-opening, and potentially life-changing, movie. While many of Bergman's movies are sombre and depressing, this, having started that way, turns it all around, channeling the negativity to find something positive. A very nostalgic and uplifting movie. Also, not that predictable in its positivity. The upliftment sneaks up on you... Wonderful film."
39,4,"This is not as good as Fanny and Alexander, although it is a rueful examination of a life at the end of it (instead of F&A's beginning of life). The brighter note of the story -- the three young people -- does not blend well with the other darker notes. It seems that this may have been a much more melancholy reflections. The happier ending seems to be more hopeful than realistic."
40,5,"To be a work of great human tenderness, there must be raw pain. My favorite Bergman film that I have thus far seen."
41,5,"An incredible portrait of aging and reflection on life when seeing death in the near future. Filled with plenty of surreal moments that only add to the complexity of what is being illustrated, Ingmar Bergman's masterpiece is a necessary viewing that earns its reputation as one of the director's finest efforts."
42,4,"88% Saw this on 10/7/16 The most realistic and least pretentious film from Bergam and clearly his best from what I've seen thus far. The film combines nostalgia, dread, emotions, reflections on life, beautiful cinematography with memorable scenes and fine performances, especially from Victor Sjostorm in his last screen appearance."
43,4,A different kind of road trip movie.
44,4.5,"This is a quiet film, with an old man reflecting back on his life as he travels to an awards ceremony with his daughter-in-law. It may sound too sedate to hold one's interest, but it does. Through dream sequences filled with symbolism and dialog with people he meets along the way, we get a picture painted of his life, its key moments, and how he evolved over time. We see the common thread - his serious, intelligent, considerate, yet cool and judgmental personality - and how that made him a very successful doctor, but created difficulties in his personal life. We see how he lost the real love of his life when she was picking wild strawberries and his own more passionate brother pursued her, and how his subsequent marriage to another was plagued with strife and his wife's infidelity. We see how this carried down to his son, his unhappy childhood, his depression, and the difficulty he has in his own marriage. We also see the perils of old age, seeing death coming, being sentimental, and fearing becoming obsolete. We see that despite his brilliant career and the very prestigious award he's just been given, the most meaningful, happy moment in his life was simply fishing on a peaceful day with his father, a sentiment which has a 'Rosebud' feel to it. The film is not heavy or hard to watch and just enjoy Bergman's storytelling, but at the same time it does have a weightiness to it - in recalling the soul-crushing moments of sadness in life, in his sentimental reflections of his childhood, in his weighing in on two younger men's debate about God's existence (""I see His traces wherever flowers bloom""), and as he thinks about his mortality. Some comic relief is provided in his relationship with housekeeper, who brings a smile when she leaves her door ajar as she goes to bed in case he ""wants anything"", after having bickered with him for the entire movie (and presumably decades of their lives). I don't see the film as being optimistic or pessimistic, or as much 'warmer' than his other work, though other viewers certainly seem to and there are moments of charm, such as when the young woman of the three he gives a ride to talks to him, asks him for advice, and sweetly says she loves him as they part. Bibi Andersson played both this role and the role of the girl in the strawberry patch that he lost, which has a certain symmetry and renewal to it. However, I think the movie is realistic and balanced, with just as much bittersweetness as sweetness - even the married couple they nearly get into a car accident with make endless snide comments about one another - and its genius is in showing us truths about life that are common to us all. While the movie doesn't preach or overtly push a message, you realize just how hard it is to lead a virtuous, positive life without regrets - and reflect on your own life, where you place priorities, how you treat people, whether you appreciate the small moments, or recognize the pivotal ones - all the things that you will probably remember at the end. Great art does this, spur reflection, and that's the case with 'Wild Strawberries'. Don't believe all the hype, but at the same time, don't be intimidated either - this would be a good one to see."
45,5,"The most impressive feat of this film? The transitions in tone. Ingmar Bergman moves from the dark and dreary tone of the Professor's first dream; meditating on how he is unwilling to deal with the inevitable end of his life, to a jaunty and quite hilarious exchange with his lovely housekeeper, played marvelously by Jullan Kindahl. This is a fantastic film with a lot to say, even if it not all of it comes across as prominently as others. Victor SjÃÂ¶strÃÂ¶m delivers the performance of a lifetime, and Ingmar Bergman directs this film with fine and precise direction. Masterful storytelling from top-to-bottom."
46,5,"cinegeek.de Our Daily Free Stream: Ingmar Bergman - Wild Strawberries (engl. subt.). Als Ingmar Bergman vor einigen Jahren starb, kamen zum ersten Mal Kunden in die Videothek, die vermehrt nach seinen Filmen fragten. Zuvor war Bergman einer derjenigen, die wie Blei im Regal lagen. Vermutlich liegt so viel Wahrheit in seinen Filmen, dass es schwer fällt, Sympathie aufzubringen? In Bergmans Werk sahen wir immerhin Gott, wie er als Spinne herab schwebte... Der Film von ihm, an den ich mich immer wieder erinnere ist Smultronstället, der sogar ängstlich einige Lacher wagt und eine optimistische Sicht auf das Leben offenbahrt - wie sie eben in Bergmans Humanismus auch möglich ist. Im Zentrum steht ein 76jähriger Professor namens Isak Borg (gespielt vom grossen alten Mann des schwedischen Kinos, dem Regisseur Victor Sjöström). Gemeinsam mit seiner Schwiegertochter reist er von Stockholm nach Lund, um einen Doktortitel zu empfangen. Während der Autofahrt erinnert sich der alte Mann an seine Vergangenheit: An seine Geliebte, die aber den Bruder heiratete und seine eigene glücklose Ehe. Abseits von seinem äusseren Erfolg, fühlt er im Innern etwas Distanziertes, Lebloses. Smultronstället eröffnet mit einer Traum-Sequenz, die schon zum Kanon des Kinos zählt: Ein Gebäude in Stockholm mit verschlagenen Fenstern, eine Uhr ohne Hände, ein nahender Leichenwagen. Die ausgestreckte Hand eines toten Körpers versucht Borg hineinzuziehen. Es gibt noch weitere expressionistische und von Freud beeinflusste Traumbilder, die den alten Mann zeigen, wie er sich selbst wohl sieht. So oft wurde diese Szenen kopiert, dass es fast etwas aufgesetzt wirken mag, sich damit auseinander zu setzen. Der Film aber vermag so viele Emotionen zu wecken, dass etwas ""Wissenschaft"" gar nicht schadet. Die Verkörperung des Professors durch Victor Sjöström kann nur als transzendent beschrieben werden. Sjöström war der wichtigste Regisseur Schwedens während der Stummfilm-Ära. Er starb mit 80 Jahren, nicht lange, nachdem der Film abgeschlossen war. Sjöströms Werk darf wohl als grösster Einfluss für Bergman bezeichnet werden (Bergman hat sich nie ernsthaft um eine moderne Bildersprache bemüht, die nicht in der Tradition der schwedischen Vorbilder steht). Bergman selbst beschrieb das Ende seines Films folgendermassen: Sjöströms Gesicht im Glanz. Es strahlt Licht aus, wie aus einer anderen Wirklichkeit. Sanft und einfühlsam seine ganze Erscheinung; sein Blick freudig und liebevoll. Ganz so wie ein Rätsel. Später gab Bergman zu, den Charakter als Rechtfertigung seiner selbst vor den eigenen Eltern entworfen zu haben. Sjöström aber habe ihn zu seinem eigenen gemacht. Dennoch: Vor allem drückt der Charakter Borgs Vergebung zwischen Kindern und Eltern aus als auch die verlorenen Möglichkeiten der Jugend. Eine weitere Facette von Smultronstället ist die Fahrt über das schwedische Land - eine Welt der Natur. In gewisser Weise ist es die Schönheit dieser Natur, die Borg leitet. Wie konnte das Leben so verkümmern, so steril werden? Im Grunde hat keine der Figuren in Bergmans Film eine Ahnung, was mit ihr geschehen ist. Borgs Mutter als Beispiel wurde über die Zeit hart und gemein. Borg selbst beginnt sich erst zu hintergragen, nachdem seine Schwiegertochter Marianne (Ingrid Thulin) offen mit ihm spricht. Smultronstället war mir als Film immer so nahe, weil er die Gedanken der Versöhnung und Wiedergutmachung ohne religiöse Metaphern ausspricht. Bergman Film werden übrigens mittlerweile gern und oft verliehen! (Wir stellen nicht den Film, nur den link zur Verfügung) (Bild: https://swedenborgsociety.files.wordpress.com/2012/09/3964_wild-strawberries-627.jpg)"
47,5,"Um road movie feito de memórias, afetos e acerto de contas com o passado."
48,5,"It isn't an easy watch, but this film is an insightful look at relationships, family, and death. It uses symbolisms and situations of the protagonist to be one of the most resonating movies ever."
49,4,"It's always a pleasure watching Bergman. The shot's are lovely, the story are often open for interpretations and the girls always look nice. This film got a pretty gentle plot. We follow a old man as he takes a ride in a car, driven by his son's girlfriend. He dozes of at times and we takes trip down his memory lane. Dreams, some weirder than others, are mixed with their trip that also seem connectable with the dreams. It's probably the dreams that are the main plot here, but we are served more than one story here. That's a nice touch from an rather old film. Not my favorite Bergman, but it's poetic imagery and some scenes makes it impossible to forget. Like most Bergman flicks it's definietly a ""grower"" and I'm glad I saw it. 8.5 out of 10 memories."
50,4.5,"Bergman's critics often claim that he's too cynical, too pessimistic, that his work is too cold and calculating for a viewer to have any legitimate connection with; these people can't have seen Wild Strawberries as it renders that criticism completely moot. A sentimental story of an elderly man reaching the end of his life while looking back on it, Wild Strawberries is a film more traditional than Bergman's known for, sweet, funny, and emotionally affecting in a way that most of his work intentionally avoids. His signature themes are at play here (existentialism, an awareness of death, religion), but this specific story allows him to move into territory he had not explored previously. Nightmarish dream sequences inform the life of Isak Borg, warning him of his impending death and forcing him into bouts of nostalgia. His story addresses ideas that deal with how life can turn kind people into cruel cynics, how single events completely change a person's trajectory, the guilt associated with devoting your life to a single path and the fear that you've wasted it all in the process, how life's greater mysteries remain even after a lifetime of living, and how we gloss over bad memories in order to coddle ourselves as we move forward. These themes are heady, but coalesce into a genuinely moving portrait of an old man who's going through what all people must go through eventually, a quietly brilliant piece of heartfelt filmmaking from a director known for dealing more with the cerebral but capable of adeptly addressing all aspects of the human experience."
