id,user_rating,review_title,review_text,author,date
11,6,Pivotal at the time but hasn't aged as well as some other Vietnam films,"Platoon is the film that not only put director Oliver Stone well and truly on the Hollywood map, its huge critical and commercial success also would set the Vietnam War film cycle into hyper-drive. It centres on a platoon on a tour of duty in Vietnam through the eyes of a young recruit who quit college to volunteer for active service. It is in essence a combat film where the view is at ground level. In this sense it mixes traditional gun battles with the smaller more personal details that show the discomfort of life in the jungle. Its approach was very realistic for its time and in some ways it did reinvent what a war film could be.While it does have many scenes of combat action, they are pretty messy and unglorified and the film has a pretty clear anti-war message. This is conveyed in quite a major way by how the platoon itself is portrayed. It's divided into two camps led by two diametrically opposite sergeants Barnes and Elias (Tom Berenger and Willem Dafoe, respectively). The former is a facially scarred, violent man, while the latter is a morally sensitive borderline hippy. They show both sides of the American thinking about the war, with Barnes and his alcohol drinking followers the ugly brutal side of the coin and Elias and his marijuana smoking buddies the ones who question the participation of their country. This dramatic tension is brought fully to the fore in the pivotal moment of the film where the platoon commit mass murder and rape in a village, in a nod to arguably the most infamous real event in the war, a massacre at the village of Mai Lai in 1968.The dramatic conflict, while being the real meat of the film, does look quite overly simplistically done to my eyes now, with the evil Barnes and his bevvy merchant bad boys set against the hippy-like Elias and his chilled-out troops. It comes across as too black and white. It gets the message across but it does so with little subtlety or grey areas. I think Platoon overall, has aged a little worse than some of its contemporaries like Apocalypse Now (1979), Full Metal Jacket (1987) or Casualties of War (1989). This is probably a lot to do with Stone's overly politicised message, while the classical music which soundtracks the grimmest moments probably felt original at the time but now almost comes across as, dare I say it, a little cheesy. The film benefits somewhat from having quite a good cast, some of whom are actors who would go onto big careers, although in truth future mega star Johnny Depp makes absolutely no impression whatsoever in his minor role as a translator.All-in-all, Platoon is still an impressive combat film but it's one which for me has not aged too great in other ways. It still has historical importance as a key entry in the sub-genre though.",Red-Barracuda,N/A
12,9,One Of The Best Movies Of The 1980s,"The 1980s in general and the mid 1980s in particular aren't highly regarded where pop culture is concerned , this is most especially true in cinema where films seemed to be written around their soundtrack in much the same way as Hollywood movies nowadays seem to be written around their special effects . PLATOON is one of the very few films from that period that has an emotional impact , an impact that it still retains while watching it in 2003.Everyone else seems to have mentioned what makes PLATOON a classic anti-war ( Note it's anti-war , not anti American or anti soldier ) movie along with being a classic movie , so I won't go over old ground except to say THAT death scene is up there with all the other tear jerking scenes from 20th century cinema , don't be ashamed to say you criedIf PLATOON has a flaw it's in its duality , there's the good Sarge/bad Sarge , good officer/bad officer , good white guy/bad white guy , good black guy/bad black boy etc which is maybe a bit clichéd and possibly leads me to believe Stone is making an excuse/reason that the Americans lost in Vietnam because that spent so much fighting each other rather than the VC ( Though I do concede I'm possibly misinterpreting that as an excuse or even a reason since no one will confuse the politics of Stone with the politics of John Wayne ) while Taylor's character comes across as being more of a literary device rather than a real human being , but these are minor flawsIt's a shame to see war films from the last few years devoid of scathing anti-war sentiments like the ones seen here . PLATOON screams at you "" War is hell and whatever the rights and wrongs of conflict you need a bloody good reason to wage war . Vietnam wasn't a good enough reason to sacrifice human lives """,Theo Robertson,N/A
13,7,A personal and gut-wrenching look at the Vietnam War,"Oliver Stone's 'Platoon', which he wrote and directed, is partly based on his own experiences in Vietnam. Our protagonist, Chris (Charlie Sheen) is an idealized kid from a privileged family who feels it is his patriotic duty to enlist, and therefore is one of the lone volunteers in his platoon, headed by the badass Staff Sgt. Bob Barnes. (Tom Berenger, looking even more badass with a deep gash in his face that runs from forehead to chin) Somewhat acting as Chris' mentor is Sgt. Elias Grodin (Willem Dafoe), and the two provide (in the most rudimentary sense) good and evil influences as Chris experiences the every day horrors in the jungles of Vietnam; from the irritating  bugs, inclement weather, to the terrifying  combat with the Vietcong, to the gut-wrenching  the ruin of a Vietnam village, mostly innocents.I thought that 'Platoon' was a good film  it is obviously a film made before Stone's highly stylistic period (which he still appears to be in), and is instead a fairly straightforward film about the horrors of war. Sheen was decent as Chris; he managed to believably convey innocence as well as hardness without falling into cliché. Berenger was pretty brutal as Barnes, but it was Dafoe who I was most impressed with, (though his talent is obvious throughout his many roles, he still has the ability to amaze me. This was obviously a very personal film for Stone, and I think that he conveyed his message of 'War is hell', 'War kill innocence' effectively.There were some moments where I was incredibly disturbed, mainly the scene in the village. I found that I couldn't stop crying during this scene because it was just so terrifying, and unfortunately very true. 'Platoon' doesn't give us any new insights on war, but it also doesn't prescribe to clichés either. It is a solid and well-done film that does not glorify the war experience, nor does it preach. I would certainly recommend this film to any war-film lover, but it also has enough of a storyline to hold the attention of most other film lovers as well.--Shel",FilmOtaku,N/A
14,5,Something from Ecclesiastes,5/10Something from EcclesiastesSpoiler,sharky_55,N/A
15,N/A,Uncomfortable but very worthy view of war's impact on the young,"At the height of the Vietnam War, America's teens are drafted into the war effort to find themselves in the middle of hell.  One such young man is Chris Taylor.  He is placed in a squadron where two sergeants have different approaches to the war  Elias is more about surviving without being brutal or cruel, whereas Barnes is crueller, more ruthless and more violent. During the course of his term, Taylor's very soul is torn between the two men as he deals with what he must do.The first film in Oliver Stone's unofficial trilogy is arguably the best of the three.  The basic story not only shows us what the war was like for those serving but also how the different personalities come out of those involved in it.  As we follow Taylor we see him change as he is influenced by those around him and by his situation.  It makes for an uncomfortable film but one that's worth watching.  It's certainly a better war movie than things like Wild Geese or The Dirty Dozen, simply because it's a little more real to what happens than those ones.Charlie Sheen has never been better than when he's acting for Stone.  Here he gives one of his best ever performances as the innocent who is changed. Willem Dafoe is a great actor and here is no different  he also gives us one of the film's most enduring images so I'm a little biased.  Berenger is another one for whom it's hard to think of a higher point reached than when he did this film.  He is brutal and ruthless but he makes us support him in a strange way.  The support cast are all good and contains a few famous faces (John C McGinley, Whitaker, Depp) however this is really a three man show.Overall this is brutal and violent with no happy ending.  At the end of the day isn't that what a war film should be?",bob the moo,N/A
16,8,"An illuminating expose on the long-lasting, personality-changing effects of the military and war...","8/10An illuminating expose on the long-lasting, personality-changing effects of the military and war...Spoiler",ASuiGeneris,N/A
17,10,Thoroughly unpleasant viewing...,10/10Thoroughly unpleasant viewing...Spoiler,planktonrules,N/A
18,10,Best Vietnam War movie you can see,"Platoon is a must see for any fan of war movies. The film that put Stone on the map, Platoon is considered by Vietnam Vets as the most realistic (my father having been one of them). But in keeping the maxim of giving credit where credit is due, much of the success of Platoon belongs to military adviser Captain Dale Dye, who has been linked to pretty much every great war movie in the last twenty years. Much accolades to Tom Berenger as well, whose performance as Sgt. Barnes is the tour de force of his career (the scene in the village towards the end of the movie is brutal, befitting the character). With a great script, great performances, and awesome cinematography, Platoon is a surefire classic.",brown301,N/A
19,10,Hurtful,10/10HurtfulSpoiler,hhalukkilic,N/A
20,7,"Hard-hitting, and then some","7/10Hard-hitting, and then someSpoiler",Leofwine_draca,N/A
21,10,One of the most intense films ever made.,"Once we're in Vietnam and you hear that soundtrack music, you know something is coming.  Nothing, however, can prepare you for the next two hours. Perhaps Apocalypse Now has a darker atmosphere, but Platoon is pretty grim. A clean-cut boy loses his innocence like shedding layers of skin as he is immersed into a situation where surviving is the only thing that matters.  A number of shocking moments in this film.  Oliver Stone will never make a better film than this.  You can almost forgive him for Natural Born Killers.",Jeff0611,N/A
22,7,"Overrated, Yet Very Good","I definitely smell an overrated movie here. ""Platoon"" was very good and I did enjoy it. However, through no fault of its own, many people rave on about this movie as if it's the be all and end all of cinema. I ended out disappointed because of the huge expectations I had. It's definitely behind war movies like ""The Thin Red Line"", ""Apocalypse Now"", ""The Bridge Over The River Kwai"", and ""Gallipoli"".Regardless, the above movies and ""Platoon"" are so far ahead of ""Saving Private Ryan"" it's a joke.Hey ""Platoon"" (7.5/10) Nice Job Stoney.",daveisit,N/A
23,10,The Best War Movie...EVER,"I find it interesting that many people continue to put the (don't get me wrong) very good ""Saving Private Ryan"" over ""Platoon"" as the best war movie. While I find both to be very good, I find Platoon superior in many ways (first and foremost...OLIVER STONE WENT TO VIETNAM! HE SHOULD KNOW!).  One is that I felt much more connected with the characters.  They were not politically correct (my favorite being the raspy pot head Rhan) they had more depth than any of the characters in SPR.  Also, the combat in Platoon did not feel adventureous, like in SPR.  The enemy was all around, and there was an intense feeling of horror everytime the shooting started, as you never knew how it would end.An interesting thing to me is that many people say the village scene is unrealistic!?!  What do you mean?  Haven't you people heard of My Lai? Let's leave this one to Stone, ok?",Blondo,N/A
24,6,Platoon,6/10PlatoonSpoiler,BrandByAngel,N/A
25,5,The First of Many Oliver Stone Onslaughts,"So began the string of films with which Oliver Stone would assault our senses and earn him some of the most undeserved accolades in film history.""Platoon"" is probably one of his stronger films, but it doesn't hold up well. At the time, it was notable for its authenticity in depicting the life of a Vietnam grunt, and I certainly want to be sensitive to anyone who served in Vietnam and has an appreciation for this movie because of it. But the movie itself is hopelessly overwrought and reeks of Stone's sledgehammer style of film-making. He can't allow emotions to speak for themselves, so he asks slow motion shots and thundering music to do the work instead. And there was enough material for a movie about Vietnam already without his having to concoct the ridiculous rivalry plot he cooks up for Tom Berenger and Willem Dafoe to play out, both of them seemingly transplanted straight from the jungles of ""Apocalypse Now"".Every time I hear that classical composition that plays over and over and over in this film I want to jab a fork into my eye.Grade: C+",evanston_dad,N/A
26,10,Still my favorite film,"Every once in a while I will watch this film again and see if maybe I have grown tired of it.  Surely after ""Saving Private Ryan,"" ""Titanic,"" ""Crimes and Misdemeanors,"" or ""Schindler's List"" I have seen a better film.  Well, after every viewing there is something about Oliver Stone's masterpiece that keeps me saying that I have never seen anything better.I am a sucker for Vietnam pictures.  ""Apocalypse Now"" and ""The Deer Hunter"" also rank in my top ten of all time.  Stories about Vietnam can run the entire gambit of human emotions.  ""Platoon"" is not only a documentation of America's sordid involvement in a foreign civil war, it is also a dramatic story of human response.  A life developing in the most horrible of places.There have been films put together better.  There have been films with more detailed and interesting plots.  But none have ever told a more touching story of human development set in the backdrop of bloody violence and inhuman suffering.Rating: 10 out of 10.",bzb2001,N/A
27,8,Excellent look at Vietnam,"This certainly rates as one of the best Vietnam films of all time. What I especially enjoyed was the realistic atmosphere of the film, entrenching the viewer into a world which seems surreal yet believable. Oliver Stone's real-life experience in Vietnam brought a gifted outlook to this film, one drawn by experience, not common Hollywood conventions. While this proved be a lesser film to the equally amazing Full Metal Jacket, it was not by much. The performances by Tom Berenger, Willem Dafoe, Charlie Sheen and John C. McGinley were exceptional, capturing the plight of the tortured soldiers.",Agent10,N/A
28,10,One of Oliver Stone's best films,"Platoon left me absolutely numb after watching it. Oliver Stone,(Who in fact did serve in Vietnam) did a fantastic job telling this story of the horrors and the insanity of the Vietnam war. What's to be admired about this film, is that Stone doesn't sweet-talk the story, with the good old American boys fighting for their country and facing brutality, instead he brings up a strong morality and humanity issue. It's wasn't all black and white, it wasn't one person was wrong, one was right, there was all shades of gray in between. He uses the characters of Sergeant Barnes and Sergeant Elias (both played brilliantly) as symbols of good and evil clashing into one another. Charlie Sheen (Chris, the narrator of the story) is in a sense torn between both, they are both a part of him as he tries to deal with things falling apart all around him. Vietnam was a senseless war, and Platoon tries to understand why we went through it and how we ever got through it.",Vogue189,N/A
29,9,What is it good for?,9/10What is it good for?Spoiler,nickenchuggets,N/A
30,N/A,Depressing and Raw,"Platoon (1986)**** (out of 4)Oliver Stone's Oscar-winning Vietnam film has a new soldier (Charlie Sheen) arriving in the jungle not fully knowing what to expect and for the next year we follow his platoon as they lose one man after another. I really don't think PLATOON is one of the greatest films ever made and I'm not certain I'd even place it among the best films of the decade but you have to admire a war film that doesn't try to be manly or fun. This is one of the most depressing, dark and somber films you're ever going to see about the war and I think this is its strongest aspect. It's even more raw when you know that Stone went through this stuff and is basically sharing his memories of what it was like serving in Vietnam. I wasn't even born yet so I'm not going to sit here and say which film most realistically captured the war but when I hear people say this is the closest it's easy to see why. Stone's direction is certainly the star here because he really makes the viewer feel like they were in a platoon and there's no question that the director gets his points across without preaching. The film is ultra intense during certain scenes and brutally sad in others and especially during a scene where villagers are attacked and we're not even sure if they're guilty or not. The entire thing does make you wonder why such violence was needed and if it accomplishes anything. Of course, looking back on the film today you are amazed at how many great performers are here. Tom Berenger, Willem Dafoe and Sheen are all excellent in their leading bits but we get terrific support from the likes of Forest Whitaker, Keith David, Francesco Quinn, John C. McGinley, Kevin Dillon, Tony Todd and Johnny Depp. PLATOON isn't a fun film to watch but then again should a film like this be ""fun"" to watch?",Michael_Elliott,N/A
