id,user_rating,review_title,review_text,author,date
11,7,"Good movie, but hardly brilliant or a classic","Good movie, but hardly brilliant or a classic.A boy, Antoine Doinel, is often in trouble at school and doesn't get along with his parents, especially his mother. He briefly runs away from home but then returns (or is returned...). After a while he ups the ante and turns to petty crime...Interesting drama. It also has its lighter side. There are many moments of comedy - the scene with the gym teacher taking the class for a walk was priceless!However, hardly the classic this is made out to be. Directed by Francois Truffaut, this is regarded as being the vanguard of the French New Wave movement. But it really isn't THAT good. It is hardly profound - the plot is a few weeks/months in the life of a early/mid-teens boy. There is no big realisation at the end, or plot closure.Even as a character-based film it is not fantastic. Yes, you feel some empathy for and engagement towards the boy but he is more villain than hero. (The adults are hardly saints either, I might add).Worth watching though, as it is a reasonable story, and to see what all the fuss is about...",grantss,N/A
12,8,All you need is love,8/10All you need is loveSpoiler,Prismark10,N/A
13,4,Living a wild life,"This film  aka  ""the four hundred blows"" is a mistranslation.Faire les 400 coups"" means""to live a wild life. As a French,I'm stunned when I see the popularity of this good ,but by no means outstanding film. 1.It's not the first film of the ""nouvelle vague"" move;check Agnes Varda's ""la pointe courte"",(1956)Alain Resnais's ""Hiroshima mon amour""(1958),Claude Chabrol's ""le beau serge""(1958) are anterior .Historically,""les 400 coups "" comes after. 2.The ""nouvelle vague"" was sometimes ponderous and hard on their predecessors:Overnight,Julien Duvivier,Henri-George Clouzot,Claude Autant-Lara ,Yves allégret and a lot of others were doomed to oblivion.THis selfishness and this contempt is typically ""nouvelle vague"".You 've never heard (or read) the great generation of the thirties (Renoir,Carné,Grémillon,Duvivier already,Feyder) laugh at ,say,Maurice Tourneur or Max Linder.So,thanks to Truffaut and co,some people will never discover some gems of the French fifties or forties(Duvuvier's ""sous le ciel de Paris"",Autant-Lara's ""douce"",Yves Allégret's ""une si jolie petite plage "" and ""manèges"").THe novelle vague clique went as far as saying that William Wyler,Georges Stevens and Fred Zinemann were worthless! 3.""Les 400 coups "" is technically rather disappointing:it's very academic ,the story is as linear as it can be,the teachers are caricatures,and the mother Claire Maurier delivers such memorable lines as (you've got to be a French circa 1960 to understand how ridiculous  it is): Well ,your father 's got only his brevet (junior school diploma)and,as for me ,I've got only my high school diploma!You've got to know,that circa 1960,hardly 10%of the pupils had the HSD in France! Antoine Doinel should have been proud of his mother after all!She wants him to have diplomas,who can blame her? 4.Compared to the innovations of ""Hiroshima mon amour"",which features a brand new form,and a new ""fragmented "" content,""les 400 coups "" pales into significance.Truffaut will master a new form only with the highly superior ""Jules and Jim"", helped by the incomparable Jeanne Moreau. 5.The interpretation is rather stiff;Jean-Pierre Léaud ,arguably listenable when dubbed in English ,is still decent,but he will soon degenerate into the most affected of his generation. 6.The topic=stolen childhood  had better days,before (Julien Duvivier's ""Poil de carotte"" ,Luis Bunuel's ""los olvidados"") and will have after (Maurice Pialat's ""l'enfance nue"",Kenneth Loach's ""Kes"") I do not want to demean Truffaut,his movie is not bad,but,frankly,French movie buffs,prefer ""Jules and Jim"" ""l'enfant sauvage"" (a film honest ,true and commercially uncompromizing to a fault)""l'argent de poche""(as academic as ""400 coups"" but much more funny)or his nice Hitchcock pastiche ""vivement dimanche"".",dbdumonteil,N/A
14,N/A,Truffaut's powerful and moving look at adolescence,"THE FOUR HUNDRED BLOWS (François Truffaut - France 1959).Twelve-year-old Antoine Doinel (Jean-Pierre Léaud) has troubles at home and at school. Ignored and neglected by his parents, his relationship with his mother is further strained when he discovers that she has taken a secret lover. Added to this, his school teachers have written him off as a trouble maker and, with luck seemingly never on his side, it is Antoine who ends up getting the blame for bad behaviour. Finding refuge only in his love of cinema, Antoine soon finds it necessary to break free and discover what the world can offer outside the confines of everyday life.I have always struggled with the labeling of this film as one of the pivotal entrances in the ""Nouvelle Vague"". Since Jean-Luc Godard's ""Au Bout de Soufflé"", who uses a completely different approach to film-making, with his restless jump-cutting and endless references to pop culture, Truffaut presents his case clear cut, as realistic as possible. But this was something completely different from the way American films portrayed juvenile delinquency so far. No iconic trouble makers like James Dean or Marlon Brando, just a realistic portrait of a twelve-year old boy sliding into isolation. The very idea alone was something novel, seldom depicted in a way like this.Much of the praise must go to Jean-Pierre Léaud, who never even seems to be acting. His every movement, thought, expression come across as completely natural. Truly, one of the most remarkable performances of such a young actor I've ever seen. Watching this over 40 years after it was made, it all looks deceptively simple, with Truffaut's perfect integration of music and image, location shooting on the streets of Paris and the naturalistic performances. Truffaut used many innovations but they are not easily noticeable as in Godard's work. This was for instance the first French film to be shot in widescreen (aspect ratio 2.35:1), which required much planning on Truffaut's part, with some surprising results. In many scenes we don't see the other person Antoine is talking to, which gives the viewer the illusion as if Antoine is almost talking directly to the camera. Jean-Pierre Léaud would continue his role as Antoine in four more films by Truffaut, ""Love at Twenty"" (1962), ""Stolen Kisses"" (1968), ""Bed and Board"" (1970) and ""Love on the Run"" (1979).Camera Obscura --- 9/10",Camera-Obscura,N/A
15,10,pure poetry,10/10pure poetrySpoiler,CUDIU,N/A
16,10,Triumph and tragedy.,"For the first time I saw the 400 blows in 1960. I got then a very strong impression. Then, there was interval of more than 40 years, during which I never watched it, though not forgot. Recently I bought DVD and saw it again. I got the same huge impression. But now I have understood the cause of it. It is not only the greatness of Truffaut, excellent photography of Anri Decaee, charming musical score of Jean Constantine, performance of wonderful children Jean-Pierre Leaud and Patrick Auffray. All these were not enough. But, in addition to these qualities of the movie, I had a strong feeling of identification with Antoine, and that identification had come because many facts and events of my childhood were coinciding with what had happened with him. Even surroundings of my childhood was almost the same - not in Paris, but in one of the greatest capital cities. I think many people on whom the film made so strong impression had that sense of identification.The tragedy of J.P. Leaud is that he came to perfection TOO EARLY, at his teens. But one who had come to perfection stops his development. In other movies of the A.D. circle (Stolen Kisses and so on), he is, IMHO, incomparably weaker than in the first film. So, the endearing boy - Antoine Doinel of the 400 blows - became for J.P. Leaud a kind of a monster, with whom he had to contend all his life, and whom he could never overtake, not mention to leave behind. Genius in his childhood, he lowered to just a good (sometimes not so good) actor in his adulthood. A learned artistic craft of his later films could never substitute the freshness and vitality of the 400 blows.",Barry2,N/A
17,10,Realism in its starkest and lucid form...,"In this monumental work, one central motif deeply influenced all other notable proclivities: realism. A documentary-like work otherwise, this movie does what I most admire about movies: immerse us with different lives, times, and places. So, first, this quality in the '400 blows' predominates and accentuates the rest of the movie to germane sensitivity; from there the plot takes over and we delve into the lives of a small middle-class family, and the main character among the three family members--the boy. Indeed, the astute social critique leaves the viewer with long lasting impressions. But the boy's plight will ever remain the single most potent symbol in my memory of the vindication, liberty, freedom, and inevitable alienation humans undergo in their lives. Definitely a movie I would like to see again and again, if not to enjoy the beauty of the filming, but at least to remind myself the predicament of life.",yekum,N/A
18,10,Truffaut's Bulls-eye,10/10Truffaut's Bulls-eyeSpoiler,raaesquire,N/A
19,7,Wild Child,7/10Wild ChildSpoiler,rmax304823,N/A
20,10,We need films like this today.  Desperately. (possible spoilers),10/10We need films like this today.  Desperately. (possible spoilers)Spoiler,the red duchess,N/A
21,7,Not a timeless classic as hyped but still good....,"Watching ""The Bicycle Thieves"" earlier this year, the same expectation was made through this French classic as both had child artists in its center and both explored Europe in the post War era. ""The 400 Blows"" is on disturbed childhood which resorts to petty crimes following the indifference from the parents. It delves into child psychology and remains engaging for most of the time. It is highly structured in its narration with a nice flow maintained aside a beautiful portrayal of Paris streets it captures.But overall it has its disappointments which gives reservations to place it in the position of ""The Bicycle Thieves."" First of all the film ends inconclusive. It raises some issues on childhood problems concerning the schools and families, which isn't resolved. The problems raised feel single dimensional and on its way fails to make a compelling watch though technically it feels flawless along few endearing performances to admire.Rating: 2 stars out of 4",SumanShakya,N/A
22,10,I'll never forget this film. Still amazing!,"This is one of the best films I have ever seen about children. It's not sentimental, but by the time it's over I really wish I could hug this kid. This is one of the most rewarding and perfect films I have seen period. The child protagonist is so likable and misunderstood,  it's heartbreaking to see him get deeper and deeper into trouble. While watching this film I never felt like I was being manipulated or preached to in any way. What an accomplishment! The final images are so sad and beautiful. See it!",throb-5,N/A
23,7,It's well made but it won't be on any of my top-lists.,"It's of course ridicules to call this movie a bad one but as far as so called new wave French movies go, this isn't the best example of it, in my opinion.Can't really see how people can call this one of the most powerful and emotional drama's ever made, unless you perhaps had a tough youth yourself and can identify yourself with its young main character. Perhaps it's also due to the fact that it is of course being placed in a totally different time period, at also a different country and culture but personally I couldn't really place myself in his shoes because throughout the movie he's doing some things that I can't see myself ever doing or saying to someone.But this is perhaps also one of the powers of the movie, at the same time. It's not showing things and people as just black and white, good or bad but it more shows that nobody is truly a good or a bad person. Sometimes it are certain circumstances that force us to do things in order to 'survive' in this world. Whether or not you like it, you sometimes have to do things you know you're later going to regret.In that regard this is a quite good random slice of life, or a coming of age movie. You could take the movie both these ways really, since it for a change is a movie that entirely focuses on its young main character and tells the entire story from his perspective. It's an original but also risky approach to the genre, that in this case did work out, also really thanks to Jean-Pierre Léaud, who plays the young boy.So it all in all really remains a well put together movie, by François Truffaut, that just didn't really ever got to me at a more emotional level. Extra praise should be send Truffaut's way though, since this movie actually was his first full length movie and he made at a quite a young age as well. Definitely not a bad first movie by him, though thankfully still he and his movies grew better over the years.7/10http://bobafett1138.blogspot.com/",Boba_Fett1138,N/A
24,5,To face the struggles of life without the needed experience to deal with them,"One of the defining films of its director François Truffaut as well as the French New Wave movement. The latter was a loose term joining together a group of mid-century French film makers that took upon as their goal to talk about current subjects, to experiment with the film medium and to ground it in reality through real locations and modern subject matters.And keeping that in mind, it's easy to see why this film become such a cornerstone for them. It tells about a young Parisian school boy Antoine Doinel (Jean-Pierre Léaud), who struggles in every area of his life. His parents heap both scorn and misunderstandings upon him, his school work barely passes muster, and he spends most of his days partaking in minor crimes and misdemeanours. The film doesn't really have a traditional story arc. Doinel doesn't learn that much, his circumstances don't really change. Rather the whole film has the atmosphere of the inevitable in it as Doinel's life slowly spirals deeper and deeper into ruin, culminating in the last haunting shot of him staring directly into the camera on a deserted beach, silently crying for rescue.And yes, the film has a rather gruff feel. It seems like they simply set up the camera, shot the scene and excited the room. Which of course is the ideal of New Wave, but takes some getting used to from a viewer more familiar with mainstream film media.Still, it's a beautiful film in its own way. Personally I appreciate the ideal it represents more than I appreciate it as a stand-alone film, but I'm still glad I saw it.",Vartiainen,N/A
