id,user_rating,review_title,review_text,author,date
11,8,Inside Out 2 - A good movie,"I have disliked a number of Pixar movies, for being idealess and soulless. It truely felt like Pixar had lost all of their magic. But Inside Out 2 is a welcome movie among recent disappointments. Not at all perfect but still good! The story of Riley's transition into her teenage years, and finding a way to handle all of her new emotions, especially anxiety, appeal not just to children, but resonate with the more mature audience as well. The theme can be a little complex for younger audience. However the writers mange to keep it simple, funny and emotional. All the classic signs of a truly good Pixar movie. I loved the introduction of the new characters, and found them all to be likable in there on way. You could understand the motivation of each character, and none of them were over the top and outstayed their welcome ""Except nostalgia"" :-) The ending was great too. I love that they didn't wrap it up in a cliche way. Over all Good! Therefore i give it 8 starts. Great job Disney and Pixar!Content collapsed.",runeschwarz,N/A
12,6,Meh,"I am honestly surprised at seeing the amount of high ratings of 9s and 10s in the reviews making me question if we watched the same film or not.Maybe I'm getting old and I'm not the target audience of these kinds of movies anymore, or maybe I was just too sleepy when watching this, but unlike the first one, I did not like this one much. It is not insultingly bad or anything, after all, I'm giving it an above average rating.This movie compared to the first doesn't have the soul and emotional connection you'd expect. This movie in my opinion is just another unnecessary sequel solely made for grabbing cash, and cash grab it did.The first problem with the movie is the pacing. The story is incredibly rushed even though it has the same runtime as the first, so it's weird how everything feels like needed more time to develop, while everything in the first felt adequate and enough. The addition of the new characters definitely needed a lot more time.At the same time, nothing that interesting happened here in my opinion, and made the whole thing boring for me. The sense of exploration of different parts of Riley's mind from the first movie is gone and the film is more focused on the real-life story, so the whole Joy and the gang going through the mind is just that, a simple road trip story. Nothing interesting or of note happens there. I don't remember a single scene in this movie that stood out to me as interesting or creative at all, while I still remember Bing Bong, them going through that train station or room that changed their animation style, the scene of them messing with Riley's dreams and many more.Just so much happened in the first film that it feels like that movie was over 2 hours. But I just did not find a single scene in this movie note-worthy.The next problem for me is that I just don't care about these characters here, especially the new ones. There is no emotional connection, unlike the first movie. The real-life struggles of Riley in the first film were more relatable and the whole Joy realizing Sandness is necessary and the Bing Bong storyline were the soul of that film and made you actually care and have an emotional connection to them. This is nonexistent in this sequel.It doesn't feel like they had an idea for a story and decided to make a movie about it, it feels more like a studio-mandated sequel that they tried to come up with a story afterward. The plot of this movie is so boring and so few things happen here that it feels like I'm watching Inside Out: The Series and just watching a random episode where Riley needs to get on the cool hockey team.I understand that someone would like this, especially the younger generation, but what I don't get are the 9s and 10s, because this is so obviously and clearly inferior to the first film in many aspects that I don't understand how someone can say this is on the same level or even better than the first!Overall, the movie is not that bad if you don't have anything better to watch, but I am disappointed that this movie did nothing for me after going in having seen the high ratings and the reviews. It is an example of an unnecessary cash-grab sequel. Inside Out is one I consider one of Pixar's greats and will rewatch it if I feel like it because it's a really enjoyable, deep, emotional, innovative, creative, and beautiful film. Very rewatchable. But Inside Out 2? I don't think I'll ever rewatch this one, one time was more than enough.",MamadNobari97,N/A
13,2,Disney blocks a potential good story,"The first Inside Out was charming in presenting a moral tale showing how ""sadness"" acts in a person's emotional retinue to facilitate empathy and regret. I was intrigued with how the writers would deal with the potent emotion of lust in its dawn of puberty. The blank canvas promised much. Well that was the original script. Then Disney execs meddled. Overcome with a conflict of the Disney fantasy of life with reality they expunged ""lust"" from the story. And it shows. Imagine Lust being the villain instead of Anxiety, who is rightfully Lust's companion. The finished film has been gutted and it doesn't ring true. It's obvious something is missing. Lust's substitute is ennui - a clever substitution of names for Boredom. Anyone with more than a passing acquaintance with children, know they get bored from about age 2 - it's not something that comes along in puberty and it's arguably not an emotion.",greygalah,N/A
14,10,"Overall, I think this movie is perfect for everyone, though I think this movie is best for pre-teens, teens, & adults.","Watched Inside Out 2 today!For the parents out there: Please do explain the concept of the movie BEFORE going into it with your kid. Though I get emotions are difficult & complex to understand, even for adults (as shown perfectly by Inside Out 1&2), I guess no harm will come from saying something to them before watching the movie. My seatmates came with their kid (est. Age 5-8) and the parent had such a difficult time explaining the complexities of different emotions DURING THE MOVIE. Kids are confused and WILL ask questions, guide them to see what the message of this movie is trying to say. It will help them to understand their emotions as they grow up. Make the experience more meaningful. Anyways, just keep in mind of cinema etiquette I guess...But with that, I LOVED this movie. I have never been so validated and seen in my life. In the media today, we all see how anxiety is portrayed but never how it really is. This movie just explained why I am the way I am, and maybe even how to live life even when things get overwhelming and complicated. If anything, ALL of our emotions are important. There's this one line by Joy that is so perfectly said. It struck out to me so much since my dad died when I was 19. Just before ""adulthood"", just before anything really. So I shut everything out. My last year of being a teenager came to waste because of the daily breakdowns. I forgot how to live. I forgot how to be happy. I became so numb to the point that everything became black & white. I was on auto-pilot and I didn't even notice it until everything came crashing down.This movie has highlighted what I have been going through for the past year and showing how wrong it was to shut the grief out. Emotions are meant to be felt. Life is overwhelming BUT Life is meant to be lived.There's this one cartoon-ish character that really brought me flashbacks as a 2000s kid. HAHAH kudos to the person who thought of that. Then again, I wish they(😉) had more depth to them (in a way).Overall, I think this movie is perfect for everyone, though I think this movie is best for pre-teens, teens, & adults.",uemail-44080,N/A
15,10,Anxiety in its full glory,"I've been battling this emotion for so long, that I've finally begun to understand it. It took therapy, of course, and a lot of looking inwards. Having watched this film as a 40-year-old woman I can say, this right there - that's what anxiety does to you.This film does it so well - showing yet again how toxic forced positivity can be and how we need all of our emotions and memories in order to fully understand ourselves and grow. Everything we want to repress, everything we throw away to the back of our head will come to bite us in the behind. All of these shameful or cringeworthy memories need to be accepted to our consciousness and then gracefully let go. Otherwise the anxiety will consume us.",anna-majcher,N/A
16,6,Slightly disappointing,6/10Slightly disappointingSpoiler,mattatthemovies,N/A
17,9,Emotions Personified,"This recaptures the magic of the first film. The personification of various emotions cleverly shows the nature of human feelings and actions.The writing is great, with a strong message about emotional growth and understanding oneself. The animation is full of bright colors and unique designs, making every scene visually appealing. The voice actors' performances were fantastic, adding depth and authenticity to the characters. The story flows smoothly, and the pacing keeps you engaged from start to finish.I recommend watching it in IMAX-it enhances the immersive experience. The larger screen and better sound quality make the vibrant animation and emotional scenes even more impactful.",FinleyKolapo,N/A
18,6,Irksomely Stereotypical,6/10Irksomely StereotypicalSpoiler,owenrharding,N/A
19,8,A heartfelt return to the world of emotions,"Inside Out 2 is a delightful and emotional sequel that dives deeper into the complexities of growing up. While it may not reach the groundbreaking heights of the original, it still delivers a heartwarming and entertaining experience.The film introduces new emotions, each with their own unique personalities and quirks, adding fresh layers to Riley's inner world. The animation is visually stunning, with vibrant colors and imaginative landscapes that bring the emotions to life.The voice cast delivers stellar performances, capturing the essence of each character. The storyline tackles relatable themes of adolescence, friendship, and self-discovery, resonating with both younger and older audiences.While some plot points may feel familiar, Inside Out 2 manages to maintain a sense of wonder and charm throughout. It's a touching reminder of the power of emotions and the importance of embracing our full range of feelings.Overall, Inside Out 2 is a worthy successor to the original, offering a heartwarming and humorous journey through the rollercoaster of emotions. It's a must-watch for fans of the first film and anyone who appreciates a good animated adventure.",harishnj,N/A
20,6,"Not bad, but not that great either.","What we have here feels like a cheap copy of the first film. Except where the first Inside Out was filled with 'magic' and 'wonder', this one is replaced with lacklustre moments and uninspired inserts. The train of thought becomes the stream of consciousness. The core memories are now core beliefs. And where in the first film, Riley must grapple with her entire known world collapsing beneath her - she now must grapple with going to a new high school without her middle school friends.The movie isn't exactly bad, but it feels cheaper in comparison. Even the lessons learned are important in this movie. Don't let anxiety control your brain.But isn't that what we learned from the first film? We saw Joy trying to be a control freak - and - what do you know - in this film, Anxiety turns into a control freak, causing a bunch of chaos for Riley.What's more, the new emotions seemed like lesser versions of the original emotions. Fear becomes Anxiety. Disgust becomes Envy. Sadness becomes Embarrassment and Ennui.It's just too bad that the first movie came out of seemingly nowhere and told a unique and loveable story with lessons for all ages, and in its sequel, we have a movie that feels half-baked and lacks as many whimsical/playful ideas as the first.The movie wasn't as fun or meaningful as the first. Even the new characters felt gimmicky and lazily imported. A children's cartoon and a video game character show up. Sure they were amusing but they added very little to the story, unlike Bingbong in the first.",SuspiciousDogo,N/A
21,8,Inside Out 2 is a Well Written film,"It can connect to you in some way, as Riley is trying to act cool around the cool kids. And as a teenager, she's moved on from her past life, the gigs, her old friends. She is always trying to move on, act cooler and make new friends. As a Teenager, I can say this side to the story is very relatable. And it's what works about this story. Some teenager can relate, and that's why it's great, and Riley is a well written character throughout the first and second film.Riley also plays sports, and I enjoy the sport she likes. She plays Hockey, and tries her best to get into the team. Which all people try and do, another relatable side to the story. And I love how relatable it was throughout. After the disappointment of not being ready, she tries harder, and as a result of that it hurts the people she loves the most, as she's overly fixated on becoming a champ at Hockey. And she tries her best to prepare herself.The added characters felt a bit gimmicky at times, but I more or less enjoyed the new Characters. Especially Embarrasment, I always laughed when he was on. And he was a great character, as well as Anxiety. Who was the main side character in the story, who tries to set up Rileys future and fails.I love how are old characters are split up from the new, it creates some tension and drama. Whilst building up some character development for are new Characters. Which works well for both old and new. And the set up with Riley as a teenager is brilliant throughout too, she has some great moments in Hockey and with anger and dismissive attitude towards her mother. And that is also very accurate amongst teenager behaviour.I had a double date and we all gave our verdict, so I'll share them with you, Me:8/10, My Girlfriend 10/10, Her best Friend 9/10, Her Boyfriend 9/10, so overall I would recommend this film, especially if your a teenager.",The_Rider2004,N/A
22,6,Inside Out 2,"I really quite enjoyed the first of these (2015) but I struggled a bit to stay engaged with the one. ""Riley"" is still happily coasting through family life until one day, she embarks on the yellow brick road that is puberty. Towit, her control gallery is no longer the purview of just her lifelong guides like ""Fear"", ""Joy"" and ""Anger"" - now she has also to deal with the likes of disgust, envy, boredom and worst of all - anxiety. It's maybe the latter that the film should be called as we now embark on quite a humourless swipe at the culture of validation that young people must navigate. It's all about being popular. Being liked. Being the best - in the ice hockey team. Old loyalties go under the bus in favour of new aspirations and yes, much of it does ring quite true as an evaluation of the fickleness in all of us. Thing is, though, there's just too much inevitability about what comes next and there's way too much incessant dialogue. ""Anger"" has some fun along the way, and there is the odd comedy one-liner from the laconic ""Ennui"" but it just didn't resonate with me at all. The animation is standard Pixar fayre that does the job colourfully but unremarkably, and by the conclusion I was hoping there was an off button on that great big console. Yep - I'm probably too old to really appreciate this the way the kids can, but the trick for these studios has to be to engage the adults at the same time as the weans, else out come the mobile phones as our own version of ennui sets in. It's fine, but forgettable, sorry.",CinemaSerf,N/A
23,3,Overrated film thanks to marketing and lack of competition,"I watched Inside Out 1 years ago, and I think it would be better if it didn't have a sequel.The story in both Inside Out 1 and Inside Out 2 revolves around the emotions of a young girl, the first part was about her childhood and the second part is about her teen years.The premise is indirectly suggesting that women are more emotional than men. However, this is not entirely accurate not all women are inherently more emotional than men; they simply express their emotions more openly. Men can also be emotional, but they often express it differently and often hide their emotions.The film doesn't have anything unique because the premise of emotions as characters is not that unique,If there is an overrated animated film for girls with high box office earnings, there is a 90% chance it comes from Disney or its subsidiary, Pixar.Disney has the best marketing in the animated film industry. Don't be fooled by high box office grosses, award nominations, or extensive media coverage this doesn't necessarily mean the film is the best of its time. It just means Disney is excellent at promoting its films.The film became the highest-grossing animated film of all time, not because it is the best, but due to its marketing and the lack of competition in animated films. The number of animated films released in 2024 can be counted on one hand.I hope that, in the future, studios like DreamWorks, Illumination, and other U. S.-based animation companies will improve their marketing to rival Disney and Pixar. Many films with poor marketing are, in fact, better than Disney/Pixar films.",ManOfAction100,N/A
24,N/A,Solid sequel but a little disappointing,"As a huge fan of the first Inside Out, I was looking forward to this movie for a long time. I just watched Inside Out 2 today, and while there are plenty of great additions to this movie, it slightly lacks in comparison to its critically acclaimed predecessor.Starting off with the positive, as with all Pixar films, the animation and the soundtrack were amazing. The acting was great too. There were many funny scenes throughout the movie and there wasn't one boring scene in the film. I loved the inclusion of the new emotions and characters and they made for an interesting and welcoming plot twist.Now for the negative. I found that the pacing of this movie was way too fast, as with most movies geared towards kids. It almost seemed like the movie ended too soon. And so much more could've been explored. It felt like so much was missing.It would've been great if the characters of the new emotions were more thoroughly developed, as the movie primarily focuses on Anxiety. I was looking forward to seeing Nostalgia in the movie but she hardly makes an appearance at all. This could have opened up so many opportunities for the movie.Secondly, I found that the message of the story doesn't hit as hard as it did in the first movie. That strong emotional impact the first movie had is not felt nearly as intensely in this movie, and it feels watered down.In spite of this, the movie was still good, relatable, and it's definitely one of Pixar's better recent releases.",heydude1215,N/A
25,10,A Worthy Sequel,"Rare to see nowadays but a worthy sequel. As great as, or maybe even better than the first movie.The whole plot is really cute and enjoyable. Riley is likeable as always. The old emotions and new emotions and the relationship between those, the whole anxiety debacle (health at a certain amount, problem when it is excess) is not only entertaining but also teaching. And teaches not only to the children, but as an adult, you can also learn a lot from this movie.I really hope to see a third one in the future. And I really think Disney theme parks should invest in this franchise. 2 great movies with 2 box office hits.",mertcanhfo,N/A
26,10,This is for adults,Now I just created this account this account to encourage anyone that's skeptical about seeing this movie to get up and go just go. I strongly believe this movie wasn't aimed for the audience of little kids it's aimed towards our generation us the new adults this movie hit and had me thinking about it hours after leaving the theaters it was fun emotional and had me engaged the whole time. Now I get people are saying this isn't magical like the first film and truth be told it's not. We had child like mindsets back then and carried it over hoping we'd feel what we felt the first time watching the first movie. And that's right it's not as magical but that's doesn't mean it's not better i thoroughly enjoyed the second one much more than first it's far more complex it's more relatable and this film now holds a special place in my heart. Younger kids will appreciate this movie more as they grow older they will and i may be overrating this movie but that's just how much it spoke to me. The humor was there. The emotions were there and most importantly the message was there. If they make a third one and I pray to god they do this will be the greatest pixar trilogy ever. Thank you pixar for not forgetting about the kids that grew up and delivering a movie that spoke to us. 10/10.,insidedreamswelive,N/A
27,6,It's not good enough!,"I don't know guys, throughout my time watching the movie my rating was only 6, and I asked myself what is the reason because I often don't know it but I am sure of my ratings, I think it lacks sufficient imagination, there are no scenes that make you surprised and say wow where did this idea come from? There is a clear emptiness in the events in addition to their similarity to the first part of the movie, the movie needs more work to add other events and people, all the time we saw anxiety and joy and there is no life for the rest of the feelings and no effective role for them although they are essential as well, I liked the movie to some extent, but as I said it is not good enough.",illive,N/A
28,8,Inside Out2 - as best as the first movie,"In a time when animated features have often fallen short of expectations, ""Inside Out 2"" emerges as a beacon of hope, reminding us of Pixar's long-forgotten quality. This sequel not only matches the brilliance of the first film but even better in many ways. The emotional depth, innovative storytelling, and a Pixar production quality make it a must-watch.Overall, ""Inside Out 2"" is a triumph in animation, proving that Pixar still holds the crown in creating compelling and memorable films. It's a cinematic experience that leaves a lasting impression, and one that you won't regret watching on the big screen.",chanonv,N/A
29,7,Inside Out 2 lacks the emotional impact we were all hoping to experience once again,"Let me start off by congratulating Pixar on yet another exhilarating achievement. Many people are wondering why they are having this kind of astronomical success at the box office. Simply put, millions of people out there were able to form a deep bond with the first film throughout the nine years following its 2015 release. Myself included, as the whole reason I created my imdb account that same year, was to drop a rate of 10/10 without ever even trying to justify it. Beautifully done worldbuilding by the legendary Pete Docter. Such a sophisticated film that will be talked about and praised through countless generations.Having said all that, let's discuss the possible reasons Inside Out 2 might not have stuck its landing the way a lot of fans of the original may have wanted to. Let's just be upfront about it: the rhythm and pacing this time around are not very good. To elaborate on that, the sequencing of events seemed to have been oversimplified to fit into the 90 minute runtime the Pixar team aimed for. Moreover, the overall product feels rushed, without giving the audience enough time to develop feelings and emotional bonds towards what is happening as the scenes unpack in real time. To describe it in the way I came out of the movie theater like: ""Man, is it over already?"" The movie doesn't take its time to make us care for what the Emotions or Riley are going through. Without getting into spoilers, I feel like the movie fails to convey the complex emotions the movie is based around, and after having watched the trailers, one can already picture the type of climax and the way the film expects us to get attached to the characters at the end. But don't get it wrong, this film still manages to evoke certain emotions (although not as strong as the ones evoked in the first movie), which is a Pixar guarantee at this point. But still, despite all of its efforts to connect with the audience, I felt a little detached when the credits started rolling.All in all, this really feels like a watered down version of what Pixar probably had in mind and due to the actors strikes and all those issues outside of their control, could have played a role in propelling this seemingly rushed product. Not trying to justify the movie's shortcomings, but you have to be fair when criticizing.Let's not fool ourselves, there are some brilliant elements that I feel like they barely scratched the surface on and I'm hoping to see them properly developed one day.It pains me, as I've always considered Inside Out (2015) my absolute favorite animated movie, and I know, you should never seek for perfection specially when it comes to sequels, but it still left me somewhat disappointed that it didn't receive the same level of care that the first one did.Overall 7/10
Good but not especial.",sebsan-89193,N/A
30,6,"Overpromising, but slightly underdelivering","What I liked:
The highlights of this movie are its relatable themes and the childlike creativity that went into its prototyping. The new characters have funny yet discriminating character traits; ideas about 'fitting in' and 'growing up' are elegantly encapsulated in the new theme of a 'belief system'; and there were literal 'sar-chasms' and 'brain-storms' and imagination factories...I also noticed the high-quality of animation & colour theory, which was subtle, yet communicative: when Riley feels out of place, the movie visually communicates to you that she feels out of place.What could've been better:
I just can't help but feel like the movie overpromises but underdelivers. We had the addition of 4 new characters - ennui, envy, embarrassment and anxiety - but since only anxiety had any impact on the plot, the other 3 characters felt redundant and useless.It just feels like they began the animation process with only half the plot thought out. Characters aside, I also thought certain scenes felt makeshift and unnatural, as if they were to squeeze a pear shaped idea through an apple shaped hole; the final takeaway message is the prime example of this - personally, though I thought it was relevant and moving, I also thought it was an unintuitive logical leap. The themes are relatable, the ideas are creative, but there's just this unshakable feeling of synthetic-ness to the big pictureSynopsis:
Very enjoyable, but a lot of unrealized potential in my opinion. Which is a shame, because this easily could've been a 8.5/10 or even a 9/10 for me. But definitely give it a watch - it's pretty creative, and it's unquestionably one of the better movies this year.",lei_lei1,N/A
31,10,Bring 2 things: YOUR emotions and tissues,"In all my time on IMDb, I've only given 44 tens, and I've rated 500 movies... well now this makes 45. I know I'm not a certified critic, but for me there is something about Disney, ESPECIALLY Pixar. This movie evoked all of my emotions (Pixar tends to do that), but in such a clever and relatable way. Ever since the first Inside Out, I fell in love with this movie franchise and was so happy when they announced the second one... this one did not disappoint. It was in all honesty just slightly better than the first one, and I'm trying to wrap my head around how. This one is slightly better to me because of anxiety, envy, embarrassment, and ennui being added to the team and being of importance to the storyline. I don't want to give any spoilers, but all I will say is - anxiety and joy have to find a way to work together and being someone with severe anxiety this REALLY hit home.",Gleek4eva,N/A
32,6,"Same Movie, Same Story","I loved the original Inside Out for its unique concept, interesting characters, and heartfelt story. However, this new movie feels essentially the same, focusing again on embracing negative emotions. The addition of new emotions like Anxiety, Embarrassment, Envy, and Ennui felt unnecessary; Anxiety was the only one truly relevant to the story and the existing characters.The music remains as enjoyable as ever, capturing a range of emotions from happiness to sadness, perfectly complementing the film. The voice actors did a commendable job, and I have no complaints in that area. The animation was good, though it seemed a bit basic at times.On the downside, the movie feels like a complete repeat of the original. I was hoping for new ideas and innovation, but it fell short, which is disappointing given the endless possibilities they could have explored.Despite my reservations, it's a simple and enjoyable film, especially for children. I hope Pixar explores new ideas in the future and gets back on track.",blgerrardsw,N/A
33,5,Disappointing,"Just a confused mess, no real understanding of the world-building that made the first one so good. No character development from the first, either, the plot is basically the same lessons being learned that inside and outside characters learned in the first. And taking the focus away from family, toward a simple, trivial hockey camp? Talk about lowering the stakes.Basically boring, pointless, and much less fun. The changes in voice actors were jarring, and the additions were messy and for the most part useless. Anxiety could have just been a new manifestation of fear. Embarrassment could have just been a part of disgust. And Ennui? That's not really even an emotion. How about, I don't know, love?I felt like there was no direction at all. I cared much less about Riley after the end than I did beforehand.Pixar is officially dead, I think.",Rey-11,N/A
34,9,IS THIS A DOCUMENTARY FILM?,"""I don't know how to stop anxiety. Maybe that's what happens when you grow up, you feel less joy."" - Joy.I'm sorry. Is this a documentary about my life?I honestly never understood why so many people were like ""oh pixar is going down in ruins"" because soul luca and turning red were all great imo, but this tatstes way better after lightyear. This is a pixar hit.Best animated movie of the year! That's all I can say about this masterpiece.Synopsis:
The little voices inside Riley's head know her inside and out--but next summer, everything changes when Disney and Pixar's Inside Out 2 introduces a new Emotion: Anxiety.",4170123W,N/A
35,8,Poignant and emotional Pixar sequel,"While the first ""Inside Out"" was incredibly creative and inventive in creating a young girl's psychological state in a way that was approachable to young children and visually beautiful in a CGI animated format, I wasn't sure if the sequel would manage to be quite as unique. While there is admittedly less of a novelty factor this time around, and it's not quite on the level of Pixar's best sequels (which are Toy Story 2 and 3,) I'm happy to say that this is a very worthy sequel that has new emotional depth and compelling characterization to complement the stunning animation on display.In ""Inside Out 2,"" Riley has now turned 13 and is attending a hockey camp with friends. While the primary emotions in her head (Joy, Sadness, Anger, Fear, and Disgust) think they have things mostly under control, eventually some new emotions (Anxiety, Ennui, Nostalgia, and Embarrassment) show up. Anxiety wants to be the primary decision-maker when it comes to managing Riley's emotions, setting the stage for conflict. While the street-level (meaning not inside the mind) storyline and stakes of the challenges Riley comes across at hockey camp aren't quite as compelling as the storyline from the first movie that more centered around growing up, the film makes up for that due to the Anxiety character. The film's depictions of dealing with anxiety are uniquely profound and thoughtful in ways that even younger kids will be able to understand, and they play a significant role in the narrative. The conflict between Joy and Anxiety was also done very well, as Anxiety feels that she is simply doing what she needs to for Riley. And of course, the animation on display is visually stunning, representing clever concepts inside the mind in aesthetically unique ways. With a humorous but sometimes tear-jerking screenplay, a nuanced and insightful understanding of anxiety, and great entertainment value for families and adults alike, this sequel is gladly recommended. 8/10.",bastille-852-731547,N/A
36,6,Amy Poehler is the saving grace,6/10Amy Poehler is the saving graceSpoiler,rgxdzrybr,N/A
