id,user_rating,review_title,review_text,author,date
24,5,Average,"First my opinion of the movie without the lesbian theme.Great cinematography. The reconstitution of the 50's was perfect. Splendid work.The adaptation of the novel however was terrible. As another reviewer very aptly said, the novel lines that are in the mind of the director are rendered through long pauses and stares. You are supposed too guess the lines when that happens.The directing makes it worse. Both lead actresses seem to play in different movies, answer to different people, react to different situations. You don't understand how the passion evolves from the movie only. The stages and pace of the relationship are not explained.Now the lesbian theme.I am surprised that it was unconditionally applauded by most LGBT reviewers. In fact it could be understood as as much homophobic as liberal. It revives the myth of the lesbian as a predator. Carol is a mature lady who seduces an inexperienced girl. Carol is a wealthy lady who seduces a poor employee. Also the acting by Cate Blanchett is explicitly predator- ish, and the acting by Rooney Mara explicitly victim-ish.The exposition of the judicial trouble facing lesbians at the time is ambiguous as well. The husband and the lawyer are presented as very moderate. In fact you could almost root for them, in the context of the time.Carol is not placed in an insane asylum, she will keep her wealth and have the good life. She does not really lose her daughter either, the daughter is not placed in an orphanage. And Carol will be able to see her all the time when the daughter is of age. Plus Carol is not shown as very determined to keep her daughter eventually.The whole results in a dull and morally too cautious movie. No sides are taken, no passion is really dealt with. Very ambiguous.",Arvo_Diri,N/A
25,N/A,From a queer pint of view,From a queer pint of viewSpoiler,mokkamilch,N/A
26,6,'Carol' Puts Blanchett and Paulson at the Top of their Game!,"The seduction and hypnosis of a Todd Haynes film is hard to deny. His attention to detail in such films like ""Far from Heaven"" and ""I'm Not There"" are simply superb, and one cannot overlook the vision he engulfs upon as he directs each one of them. In his newest venture, ""Carol,"" which is based on the book ""The Price of Salt"" by Patricia Highsmith, the luxurious command in which he approaches the material is confident and pristinely evident once again. He pulls out some outstanding performances, especially from Cate Blanchett and Sarah Paulson, and crafts another multi-layered deconstruction on love during a time where it was simply one note to modern society. With all that said, there's a barrier between the film's central characters and its audience, resulting in a good, not great cinematic endeavor.""Carol"" tells the story of Therese (pronounced TER-REZ and played by Rooney Mara), a department store clerk who dreams of a better life outside the normalcy of work and her persistent beau Richard (played by Jake Lacy). Set in 1950s New York, she falls for an older, married woman names Carol (played by Blanchett), and the two embark on a journey of forbidden love.""Carol"" is as lusciously made as you come to expect from any Haynes film. Sexy, sultry, and vibrantly crafted, Haynes pours his heart and soul into each frame he directs with generous and respectful admiration. He transports us to a time we can only see in our dreams, with stunning cloths of the 1950's, thanks to outstanding Sandy Powell, and gorgeous set design, thanks to Judy Becker and Heather Loeffler.The script by Phyllis Nagy, whose only credit is the TV Movie ""Mrs. Harris,"" which she also directed and was nominated for an Emmy, is profound in parts. It's natural to go back to something like ""Brokeback Mountain"" for comparison, a story that succeeded so much on the subtle and quietly spoken thoughts of its characters. We see their love present in a secret kiss on the side of an apartment, or on a quiet standing by a camp fire as Ennis goes to take care of the caddle for the night. These are factors that add to up a forbidden love.In ""Carol,"" there's a missing variable in Carol and Therese's relationship. They meet, flirt awkwardly, and then suddenly are together in a strange circumstance. Now, one can argue that love knows no boundaries of time nor space. Perhaps you would be correct in that, but the main difference between Ennis and Jack versus Carol and Therese, is that the love in the former felt just as high-stakes at what they threatened to lose. Ennis loses his family, wanders the Earth essentially, still unsure of his own place, even without theoretically any more obstacles. Yet, Jack visits him upon the news of his impending divorce, and with still a real fear of exile and being true to himself, Ennis sends him away. Jack is heartbroken by this behavior, that translates well into one of the most iconic lines, ""I wish I knew how to quit you.""Carol feels like Ennis in this regard, destined to live alone despite embracing her own sensibilities and self. However , in Therese's young, unconfident mind, she doesn't equal or amount to the yin, of Carol's yang. Her exploration comes off like curiosity rather than love. Perhaps that's the intent, and if it is, then I applaud it, but when the film reaches its conclusion, nothing supports that claim. I find little reason to root for these two to be together. ""Blue is the Warmest Color,"" even with intense and ill-fitting explicit scenes, manages to show the passion between the two main characters. I think that's the key word that's missing from the film: passion.With those hurdles, some of the performances surpass any and all expectations. With a stellar year in hand with James Vanderbilt's ""Truth"" already loved by so many, Cate Blanchett delivers an even more breathtaking portrayal in Haynes' film. Blanchett captures the lioness quality of Carol, steaming forward with blinders on as she finds herself entranced by Therese's innocence. Her slow, sultry hand moving across her lover's shoulder is a vibrant action that speaks impeccable volumes. I thought it was one of her best performances ever.Rooney Mara's sensitive yet disengaged nature from her surroundings is particularly moving as she walks through the film. Her quiet breakdowns are felt in the moment but have no lasting effect for the rest of the story. With such strong Supporting Actress buzz for the performance, I'm a little baffled by its unanimous love fest. Especially when standing next to the great Sarah Paulson, whose role and performance will hawk back to Patricia Clarkson in ""Far from Heaven"" but with such depth and assurance. Not exactly developed to its full potential, but as Abby, Carol's best friend and former flame, Paulson engages it all with a vigorous and palpable energy. As Carol's husband Harge, Kyle Chandler's desperation and urgency is lively and vivid, but with not enough substance and time to really make an impact.""Carol"" is fruitful in the cinematic capacity of its structure but it leaves some things to be desired. For a Haynes enthusiast, they'll likely run the gauntlet on its construction and performances, eating every morsel of it up with a spoon. For others, the appreciation will surely be clear, but there may be some that are left out in the cold.",ClaytonDavis,N/A
27,10,"This Thanksgiving, I'm grateful for Carol","Others have already mentioned the film's beauty, elegance, attention to period detail, acting etc. All amazing. As a gay man ""of a certain age"" I felt deep gratitude for the gift given by the artists who created this film. The direction is so subtle and effective, using the all the tools of film making to communicate information, meaning, and emotion.Like Brokeback Mountain, this film turns cliché on its head and transcends the particulars of the protagonists' lives by illuminating more universal themes. It is a period/genre film that acts to balance well established tropes of its genre, a powerful corrective to SO MANY previous films that repeated the same old false, stereotypical, and often tragic images of gay lives. Beyond merely telling some real truth, Carol has so much to say about strength, resilience, and the possibility of finding joy in difficult circumstances. As such, it was deeply satisfying to this viewer.",laweat,N/A
28,7,Incredibly Moving,"A story of love and change, ""Carol"" was incredibly moving. The taboo subject of sexuality during the 1950s is explored in this film and the relationship between Carol (Cate Blanchett) and Therese (Rooney Mara) is deep and endearing. Blanchett and Mara both gave amazing performances in this film. Such an important subject and story to tell, they did it with grace and compassion. Todd Haynes did a wonderful capturing the varying emotions throughout this film as well. Nominated for multiple Oscars, I can understand the Academy's approval of this film. It was extremely well done and it's great to see films like this that can open people minds and hearts to the definition of love.",jamieleeackerman,N/A
29,10,Just a perfect mix,"I love this movie. You do not need to be a lesbian to adore it.
It is just the perfect mix between beauty, love, music ,hope. It flows like a poetry .Great end and great director. Of course great actors.
To see and review.",LaMoBo72,N/A
30,6,A story about homosexual love that never really takes off,"Carol is the story of forbidden love in the 50's between Carol, played by Cate Blanchett and Therese, played by Rooney Mara. The film is made from the book The Price of Salt, written by the renowned author Patricia Hightower famous for other works such as Strangers on a Train or The Talented Mr Ripley. The Director Todd Haynes has previous experiences with the genre especially in the great film Far From Heaven, so I had some expectations. Roney Mara and Cate Blanchett both play their characters superbly well and Haynes has really succeeded in creating a good personal chemistry between them.Carol is a well made film combined with great cinematography and beautiful music by Carter Burwell. We are quickly introduced to Therese and realizes that she isn't comfortable with her relationship with Richard. When she meets Carol, sparks fly and we can tell they have got an attraction. However, Carol has a heavy history and Therese gets drawn into a divorce, a custody battle and a jealous ex-lover. I think this is where it gets problematic because we know so much about Carol and her background, but we are left to draw our own conclusions and make guesses about Therese's past life. Perhaps we would have better understood and known Therese, had we got to know more about her life. I also don't feel like we really understand why Carol is drawn specifically to Therese. Is it love or just mere passion? She has a past of female lovers and doesn't appear to have felt the same thing for them.As Carol reaches the end I still don't feel like the main characters faces any real trouble. Carol's husband appears to be relatively understanding and we don't know anything about Therese's life and her social circle, and can therefore only speculate on how they would react. It is really not that much standing in their way and yet they mess it up. I think if their love would have been made an even greater struggle and faced with larger obstacles it would have felt more stronger and important. Plain and simple, the film would have needed to be a bit more dramatic. But, still it is a good film and I do get drawn into their story.David Lindahl - www.filmografen.se",DavidLindahl,N/A
31,10,Engrossing,"A perfect marriage of director and material, I can't think of anyone else but Todd Haynes for this story of love and desire blossoming in a desert of repression. Set in the era of the McCarthy witchhunts and the post-war obsession with - one might as well call it panic about- gender roles, CAROL is based on a Patricia Highsmith novel. Playwright Phyllis Nagy's screenplay pays Highsmith the compliment of maintaining the psychological conflicts and complexities. In particular, the character of Carol's conventional husband, Harge (played by Kyle Chandler) could have, in lesser hands, received much shorter shrift than here.Beautifully photographed, designed, edited, scored and acted, there's no reason to give it anything less than full marks. I was completely engrossed by it from start to finish.",gsygsy,N/A
32,7,Well-Crafted Romance Ruined By Score and Editing,"An aspiring photographer (Rooney Mara) develops an intimate relationship with an older woman (Cate Blanchett).Before going in to this film, I initially believed it was one that should have made the cut for Best Picture in place of ""Brooklyn"", especially given how little ""Brooklyn"" had going for it. Having now seen them both, I think the right decision was made. Perhaps ""The Danish Girl"" deserved the boost, but ""Brooklyn"" is the superior film to ""Carol"".What ""Carol"" has going for it, of course, is a well-acted romance. Cate Blanchett is at her finest, a lesbian who has tried and failed to live a ""normal"" life. She had a husband she could not love and a child she does, and it was emotionally damaging to her. Blanchett portrays this range well, someone wise enough and confident enough to know what they want, and yet aware they are in a world that cannot allow it.Rooney Mara is coming from the opposite end. Her character is naive and still learning the ways of the world. She seemingly does not know her own feelings, at least at first, being pursued by a man but not necessarily knowing why she is not interested in him. Her story is one of discovery. At times we almost feel she is being taken advantage of, though this is not the intent. Mara just does such a fine job of successfully communicating the life of a young woman who does not yet know her place in the world.Why this story fails, though, is because of the pace. What could be a steady, moving story of romance and a photographer who is moving up in the world tends to drag. The score could put an audience to sleep and the editing does little to keep the film moving. All the hard work that went into making these characters is hindered by their being trapped in a slow, thudding picture.The nominations include score (which seems wrong) and cinematography (which is fair but there is nothing spectacular here). There is also adapted screenplay, which I could not say one way or the other without reading Patricia Highsmith's novel. So for these it is a no, a no and a maybe. I would also expect no win in costume design. So we have four nominations (very impressive) but nothing to show for it.Where we might see an award is in the acting category. Both Blanchett and Mara were nominated. Unfortunately for Blanchett, she was nominated for Best Actress, a category that almost certainly will go to Brie Larson for ""Room"". Mara is considered a Supporting Actress, which makes her biggest contender Jennifer Jason Leigh for ""Hateful Eight"". And I would not count out Alicia Vikander for ""Danish Girl"", either.In short, we have six nominations, five of which are not likely to become wins. Rooney Mara is the film's best bet to win an Oscar, but she has a little competition. It would be hard to decide, as Leigh seems to be the front-runner and personally I thought Vikander was great.",gavin6942,N/A
33,8,A Heartfelt Journey,"Carol doesn't idealize love; it presents it in all its complexity, discomfort, and inevitability. Todd Haynes crafts a story that goes beyond a forbidden romance to explore the true essence of desire, emotional connection, and loneliness. Set in the 1950s amid the melancholic atmosphere of the Christmas season, the film follows the meeting of Therese, a young aspiring photographer, and Carol, an elegant older woman trapped in a failing marriage.From their very first glance, there's an undeniable, almost hypnotic spark. A tension that slowly builds through silence, subtle gestures, and looks that speak volumes more than any dialogue ever could. It's a restrained symphony of longing, lust, self-discovery, and confusion. More than Carol, the real protagonist is Therese, and the film becomes an intimate story of her awakening-her fascination with someone who disrupts her routine, her emotional and sexual awakening, and the harsh clash with a society that represses what it doesn't understand.Haynes films this with exquisite sensitivity, letting the images carry the story more than words, in a style that at times calls to mind Wong Kar-Wai's work, capturing what's left unsaid but deeply felt. Edward Lachman's cinematography is stunning, using light, color, and framing-often through glass or reflections-to heighten the atmosphere of yearning and solitude. The direction is minimalistic but powerfully expressive.The soundtrack beautifully complements the mood without overwhelming it. And of course, the performances: Cate Blanchett and Rooney Mara are sublime, full of nuance, giving their relationship a palpable, intimate, and authentic chemistry. The definition of love at first sight could be summed up in a gif of Rooney gazing at Carol and that smile returned in kind. Kyle Chandler and Sarah Paulson also deliver strong performances, though with less screen time.Carol is not just a love story. It's a reflection on identity, on the struggle to be oneself in a world that demands hiding. Elegant, quiet, emotionally devastating, and closing with a profoundly moving finale without grand gestures-this is a film that stays with you long after the credits roll.",m-sileo,N/A
34,6,"Interesting concept, mediocre result","When I saw this movie I knew it's considered one of the best of 2015, and among the favorites for many prestigious awards. The story seemed interesting, and so it was, but the film itself was rather boring.Inspired by a 1950's novel by Patricia Highsmith, Carol portrays an eccentric lesbian love story between two much different women. One of them is the titular character, an elegant woman in her forties whom the experienced and brilliant Cate Blanchett portrays beautifully, especially her sentiments and passions. The other is Therese, a weak and introvert young woman portrayed by Rooney Mara. The two stars of the film play their parts fine, both individually and combined as there seems to be good chemistry between them.However, I strongly believe that the analysis of the characters, both the two women and the others, is not as deep and touching as it could - and should- have been, and the inevitable result is that the viewer fails to identify themselves with anyone. You just sit and watch their adventures and misfortunes, but, other than a mere sympathy, you can't feel much about them, or even for them. Furthermore, both the relationship between the two main characters and their relationships with other people (Carol's family, Therese's boyfriend and few friends) are left unexpanded and unclear.I know that the LGBT subject of the story is very subtle, and it was even more when Highsmith wrote the novel, and it's natural for a film depicting such a story to attract attention. If you have read other novels written by the same author (or watched the film adaptations), such as ""Strangers on a Train"" or ""The Talented Mr. Ripley"", it's nothing of the kind. And that's another fault of the film; while Highsmith's novels are based in suspense, this one fails to attract your interest and make you anxiously wait to see what happens.In the end the result is a decent but mediocre film. Blanchett and Mara, especially the former, do their best but the screenplay is somewhat weak and unable to keep the viewer's attraction. If you can identify yourself with the characters and see ""between the lines"", if there's anything important there, you'll probably like it. Otherwise, there's not much too see.6/10",vissini95,N/A
35,5,One of the Most Overrated Films of the Year,5/10One of the Most Overrated Films of the YearSpoiler,JaysonT,N/A
