id,user_rating,review_title,review_text,author,date
11,7,Not for everyone,"Interesting cinematography, as would be expected in a Welles production, and good noir character, plus Mancini music (always a plus). But this one gets a little weird, with strange, unpleasant figures one step beyond stereotypes. Janet Leigh is mesmerizing, Wells himself is a bit much. Marlene Dietrich has a bit part, but she looks wonderful, and Zsa Zsa Gabor gets guest star billing with only a one-shot appearance of a few seconds. No special credit is given to Dennis Weaver as the slow and slightly looney motel night manager (reminiscent of Hitchcock's Psycho, but that was two years later).The story is too unbelievable or convoluted, take your pick, but you still find yourself drawn into it, not unlike slowing down on the highway to see the aftermath of a recent car accident off the side of the road.",screenidol,N/A
12,9,A masterpiece of Gothic expressionism!,9/10A masterpiece of Gothic expressionism!Spoiler,Nazi_Fighter_David,N/A
13,6,"The talent is there, but Welles' loosely-handled direction causes the narrative to flag...","Whit Masterson's book ""Badge of Evil"" as adapted by Orson Welles, who also directed and memorably co-stars as Police Captain Quinlan. Charlton Heston gives a strong performance as an Hispanic narcotics officer in Mexico who butts heads with a distinctly crooked head of the police force, with new bride Janet Leigh caught in the middle. An atmospheric but not especially absorbing picture, this mainly due to Welles' indifferent handling of the material (he gets into the grit--but from a distance; this is a melodrama with a lukewarm temperature). Film was initially taken away from Welles in post-production but has now been restored to its original form. It features justifiably famous cinematography from Russell Metty, fine work from the underrated Leigh, and a terrifically seedy feel for decadent border towns. However, these sterling attributes cannot camouflage a screenplay without much spark, some miscasting and overacting in key supporting roles, and a final act with flare but not much punch. **1/2 from ****",moonspinner55,N/A
14,3,Welles continues his decline.  This is abysmal,3/10Welles continues his decline.  This is abysmalSpoiler,hhfarm-1,N/A
15,N/A,"So many eyes, so little vision","Seldom have I seen so many comments with so little understanding. The movie is not about Heston's ""Mexican-ness"" or lack of it. The movie is not about the 5 or 8 or 10 minute opening shot. The movie is not even, god help us, about Welles' descent from the heights into ""slumming it"" in a ""Grade B"" flick.The movie is about two things : film-making, and character. Every shot worth remembering (and there are few that aren't) is an exercise in the possibilities of film, particularly black and white film. Woody Allen makes movies in black and white that are  all conversation. Welles made movies in black and white because that's where the colors of the characters, the location and ultimately the meaning of the movie are possible. Black and white film is about the infinite possibilities of shadow. Touch of Evil is about the infinite possibilities of human nature.Heston, for those of you who just can't see past a ""bad"" accent is about rigidity and short-sightedness. What kind of idiot would leave his wife in all those threatening situations? The kind of idiot who can't imagine that anyone would harm HIS wife, simply because she IS his wife! Akim Tamiroff's Grandi is about flexibility to the point of breakage. Always playing ALL ends against the middle he is the essence of ""harmless"" corruption, that ultimately harms everyone.And Welles' Hank Quinlan ... I just don't have the time or space to explain that Quinlan is about the true cost of police work when the humanity has gone out of it. Ultimately Quinlan would kill his best and only friend, the only one, as Dietrich has it, who really loves him. At one time, perhaps, Quinlan WAS the image that Pete  Menzies saw. But the man behind that image was eaten up long ago with alcohol and frustrated grief. It's all about winning and losing now, and things he would never do. Until he does them.There are so many other moments and characters that I'm afraid you'll just have to watch the film with your eyes and your mind open instead of shut to ""get it"". Pay attention to what's on the screen instead of the smart, cynical, hip comments you can make about an actual work of heart.Well, what the hell. Joan Didion said it best. Film criticism is petit point on kleenex.Raoul Duke",fatburgr,N/A
16,10,The B-films would never be the same.,"Orson Welles made this film over 15 years after ""Citizen Kane"", but even though it doesn't reach the level of ""Kane"", he never lost his genius touch. With a basic story and regular budget he made the most famous B-film ever. His majesty in the camera control and the editing jump out of the screen. His director geniality is seen through the outstanding performances by great actors like himself, Janet Leigh and Marlene Dietricht, and actors not that great, like Charlton Heston. Several lines of this motion picture are amongst the greatest of all times, specially the Dietrich ones. The credits scene, that runs uncut for about 3 minutes, is one of the greatest moments in the film history, along with the pianola tune at Tanya's place. Some might say that ""Touch of Evil"" is banal and boring, but these are the people that don't like real motion pictures, and we all know that, so we don't care about them.",walrus-5,N/A
17,10,The opening isn't the most impressive shot,"Everyone talks about the 4 minute single take opening, which was remarkable for the time, but there is an even more impressive cinematic marvel that occurs about 39 minutes into the film. It is the apartment of Sanchez, the shoe clerk, and the shot runs for 5 minutes and 23 seconds without a cut. There are over 20 different camera set-ups within this one scene, smoothly flowing from one to another to another. Supposedly this was the only locale in the film that was a studio set and that helped pull off the coordination of so many elements. Considering how much exposition, character set-up, and drama is on display in this one shot, it's the real gem.",jeffblythfilm,N/A
18,10,A Masterpiece of Malevolence and Loss of Humanity,"After crossing the border of Mexico to the United States of America, the bomb planted in the car of the wealthy businessman Rudy Linneker blows up in Los Robles. The Mexican Chief of Narcotics Miguel Vargas (Charlton Heston) is spending honeymoon with his American wife Susan Vargas (Janet Leigh) in the border town and will testify in the case of the drug dealer Grandi that is arrested in Mexico City. The idolized ex-alcoholic American Police Captain Hank Quinlan (Orson Welles) is in charge of the investigation since the murder happened in the American side of the border, but Mike Vargas participates as observer since the Mexican citizen Sanchez (Victor Millan) is the prime suspect. Meanwhile, Uncle Joe Grandi (Akim Tamitoff) unsuccessfully presses Susie, trying to convince her husband to drop the case. When Hank plants two dynamites in the house of Sanchez in a shoe box that Vargas had seen empty ten minutes before, he confronts Hanks. Joe Grandi witnesses their argument and associates to Hank to discredit Vargas, dishonoring Susie.""Touch of Evil"" is a masterpiece of malevolence and loss of humanity and one of my favorite movies ever. The long sequence in the beginning is in my opinion the best in cinema history, with a perfect timing. The black and white cinematography is amazing, with the perfect use of shadows and lighting. The story is fantastic and Orson Welles is awesome in the role of a despicable policeman that believes in his hunches, eternally grieves the loss of his wife and wishes to bring justice no matter the means and without any ethic. Janet Leigh performs a strong female character unusual in the 50's. Charlton Heston has also an unforgettable performance in the role of an ethical police office that is the opposite of Hank and prioritizes his work to his family, leaving his wife alone to seek the truth about his opponent. My vote is ten.Title (Brazil): ""A Marca da Maldade"" (""The Mark of the Malevolence"")",claudio_carvalho,N/A
19,10,One of the great American masterworks,"I like Orson Welles' movies a lot. Touch of Evil for me is one of his best and one of the all-time great American masterworks. Welles himself deserves a lot of credit for making this movie work. He is a superb director and his direction here is never less than extremely effective. Acting-wise also, Welles also gives one of his career's greatest performances as Hank Quinlin, possibly his career's most interesting character too because he is so corrupt and corpulent. The look of the film is wonderful and holds up so well with innovative camera work and brooding production values. The music is unusual but memorable and fitting, and the writing and characterisations are first rate as is the deeply disturbing story right from the opening sequence-one of the best opening sequences on film- to the grisly finale and while Charlton Heston and Janet Leigh are great in their roles I think it's Welles that makes Touch of Evil work so well. Overall, a masterpiece. 10/10 Bethany Cox",TheLittleSongbird,N/A
20,7,kinda lost me halfway but still impressive,"So I watched this because it's a classic and well... I can see why people admire it, but honestly I got kinda lost in the middle.The dialogues are super dense and full of old-school slang. I normally try to stick with English when I watch movies, but this time I had to switch to subtitles in my native language - it just got too confusing after a point.There were moments I was like ""wait, what's going on again?"" - the story keeps moving fast, with very little explanation. Still, the visuals are great and Orson Welles is intense. That long opening shot was really something.Maybe it's just one of those films you need to watch more than once to really get. I get the overall message now, but while watching, it honestly felt kinda murky and overwhelming.Still, I'm glad I saw it. But yeah - not exactly an easy watch.",kursathocaoglu-81475,N/A
21,9,Finally Released As Made!,"----
Touch of Evil (1958) (1998 re-edited version incorporating Welle's vision as he expressed in a 58 page memorandum)
Director: Orson Welles
Watched: 8/11/18
Rating: 4.5/5""Ominous""Orson Welles masterfully directs and stars in this classic film noir masterpiece-
Original 1958 version was re-released in 1976 and again in 1998 (incorporating direction from Welles' 58 page memo).
Opening long shot might not be the longest but likely the most visually compelling of its time;
Outstanding cast includes several big stars appearing in minor roles,
Obsession, passion, corruption, morality; abuse of power and loss of innocence- intense themes skillfully scrutinized;
Otherworldly mise-en-scène and creative cinematography come together to create a compelling experience
Overflowing with mesmerizing characters, palpable tension, and suspenseful thrills!#PleiadesPoem #ReviewPoem #astrology #auteur #brothel #classic #controversy #corruption #crime #discrimination #doublecross #drugs #longshot #Mexico #morality #murder #NationalFilmRegistry #noir #pagetoscreen #policeofficer #suspense #surveillance #wronglyaccused
----",ASuiGeneris,N/A
22,6,On the Border,6/10On the BorderSpoiler,rmax304823,N/A
23,8,"""Border towns bring out the worst in a country""","Orson Welles was never again to direct in the Hollywood system after making this tale of good versus evil, which was the studio systems loss a man of great talent behind the camera but had the ego to boot.In an American/Mexican border town a car bomb sets into motion a series of violence and crime, endangering Mexican Lawman Vargas (Heston) and newly Bride Susan (Janet Leigh)Touch of Evil is all about the direction as Welles is able to show off his directional talents and then some. From the maybe most talked about opening, a bravura 3 minute tracking shot following a car with a bomb planted in the trunk, down a seedy town down to the border patrol to the very last intricate shots set through wastelands to a canal that were in no way logical to the plot but were visually pleasing very much showboating.The plot is somewhat complex and maybe can't be grasped with just the one viewing given everything that is going on a technically as well. It reverses stereotypes, Vargas a high ranking Mexican narcotics detective and upstanding citizen with morals and an American wife. Hank Quinlan (Welles) who's power and high status in law enforcement has corrupted his mind, out for justice whether justified or not willing to plant evidence to get his target.The acting is terrific Heston although he doesn't resemble a Mexican it doesn't matter, I believe it to be one of his best roles. Janet Leigh is stunning to look a real beauty of the screen who holds her own. Welles is a powerhouse not only his performance but also physically, his screen presence is something to marvel.From that opening scene which sets the atmosphere and dark tone for the rest of the 90 minute or so running time, a couple of really tense scenes (A small room interrogation which also boasts Welles prowess) and at one point something horrifying ( There is an implied Gang rape that for me was pretty unsettling and for the year 1958 was a very brave thing to include in a mainstream movie, although afterwards its not to clear what happens)This will always be held as a classic and one of the best Film Noirs around ( A genre I'm just getting into) I've seen it twice now and feel with each viewing there will be something different to notice and concentrate on. A great technical achievement that seems to be admired by film viewers and film makers alike. The black and white cinematography is stunning. A thrilling ride from start to finish.",RaoulGonzo,N/A
24,6,Not so good,"I was watching a TV program in which film critics were discussing film noir and this was considered the pinnacle of the genre and one critic even said it was the best film. I usually respect their opinions and other film noir were mentioned that I know are very good, so I thought this is a must watch.The opening 3 minutes tracking shot is very clever, but I was always aware of it being a clever tracking shot. The rest of the film was very similar.The acting was secondary and the lines were delivered too deliberately and seemed to be not quite on the beat. And how or why Dennis Weaver's performance was allowed, I will never know! Imagine Eugene from Grease going ashore with Tom Hanks in Saving Private Ryan!!A good idea and in the hands of a better director would have been so much better.",grahammcainsh,N/A
25,1,Worst 4 star movie of all time,1/10Worst 4 star movie of all timeSpoiler,jcajka,N/A
